district_nces_code,polygon_area,district_name,cbsa_title,median_sale_price,median_sale_price_per_sqft,total_sales
3606540,4122534.99041441,Carle Place Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",465e3,308.91089108910893,173
3606570,211900759.589383,Carmel Central School District,"New York-Newark-Jersey City, NY-NJ-PA",25e4,150.9090909090909,1028
3606840,26454142.4236853,Center Moriches Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",322500.0,200.0,216
3606870,21140517.36581,Central Islip Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",225e3,153.94736842105263,889
3606990,48838370.6621439,Chappaqua Central School District,"New York-Newark-Jersey City, NY-NJ-PA",799999.0,298.1708844901027,724
3607380,28192365.4151533,Chester Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",185e3,128.068303094984,212
3608010,48285488.7053894,Cold Spring Harbor Central School District,"New York-Newark-Jersey City, NY-NJ-PA",125e4,353.0,336
3608130,33239816.9175635,Commack Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",44e4,243.76848331220955,964
3608160,65459860.5517343,Connetquot Central School District,"New York-Newark-Jersey City, NY-NJ-PA",315e3,191.36626613262126,1089
3608310,13324712.4624866,Copiague Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",253e3,180.59701492537314,691
3608430,95958586.9563669,Cornwall Central School District,"New York-Newark-Jersey City, NY-NJ-PA",275e3,139.8002853067047,495
3608580,47907136.0333386,Croton-Harmon Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",508e3,262.962962962963,327
3608880,15104294.7783994,Deer Park Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",313e3,192.72727272727272,653
3609120,7788821.84843831,Dobbs Ferry Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",625e3,310.13094417643003,318
3609210,172393942.539503,Dover Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",230500.0,122.80701754385964,115
3609660,80696010.9233133,East Hampton Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",971500.0,483.3333333333333,51
3609720,57331578.2198135,East Islip Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",335e3,195.48872180451127,665
3609840,22014260.0647944,East Meadow Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",415e3,276.3857251328778,1255
3609870,33284922.0425229,East Moriches Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",385e3,186.0,174
3609900,28242581.8973372,East Quogue Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",49e4,303.94736842105266,245
3609960,3339022.46752433,East Rockaway Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",29e4,229.41176470588235,296
3610050,11338701.3613389,East Williston Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",92e4,385.7142857142857,266
3610080,7260015.46843434,Eastchester Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",35e4,265.0,781
3610200,7036157.89073099,Edgemont Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",783e3,334.3995347484734,418
3610410,273318063.735401,Eldred Central School District,"New York-Newark-Jersey City, NY-NJ-PA",19e4,103.98230088495575,4
3610620,13208030.5123339,Elmont Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",358e3,264.46280991735534,869
3610650,7444651.62069799,Elmsford Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",409e3,237.01512163050626,209
3610680,13599906.4145377,Elwood Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",435e3,235.9090909090909,346
3610980,24348002.1568213,Farmingdale Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",365e3,261.61462300076164,1033
3611160,4514381.6862817,Floral Park-Bellerose Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",519e3,319.9658703071672,482
3611460,6291084.10581555,Franklin Square Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",43e4,300.7688828584351,521
3611550,23405671.336681,Freeport Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",25e4,183.4789515488483,863
3611760,13767111.3352138,Garden City Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",799e3,411.58103888731193,789
3611860,53444153.493401,Garrison Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",6e5,255.55555555555554,92
3612180,20372816.2836058,Glen Cove City School District,"New York-Newark-Jersey City, NY-NJ-PA",467e3,267.4552798615118,569
3612330,146911393.773008,Goshen Central School District,"New York-Newark-Jersey City, NY-NJ-PA",291e3,135.22427440633246,517
3612510,34358137.6585544,Great Neck Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",64e4,433.8287331917905,1635
3612720,16003132.5354662,Greenburgh Central School District,"New York-Newark-Jersey City, NY-NJ-PA",292500.0,220.0351133869788,1071
3612840,22231398.2256128,Greenport Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",433e3,279.54545454545456,214
3612960,35245378.9212958,Greenwood Lake Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",199900.0,136.02638087386646,247
3613230,90793751.7002066,Haldane Central School District,"New York-Newark-Jersey City, NY-NJ-PA",448e3,249.90238188207732,216
3613290,85442097.8230294,Half Hollow Hills Central School District,"New York-Newark-Jersey City, NY-NJ-PA",62e4,265.0,1225
3613530,45538901.1163755,Hampton Bays Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",385e3,277.3333333333333,493
3613620,23060607.7192234,Harborfields Central School District,"New York-Newark-Jersey City, NY-NJ-PA",500500.0,251.42857142857142,550
3613740,45110721.2567446,Harrison Central School District,"New York-Newark-Jersey City, NY-NJ-PA",887750.0,304.969253780954,627
3613950,8826322.41323413,Hastings-On-Hudson Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",58e4,324.24242424242425,380
3613980,32500317.4902876,Hauppauge Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",449e3,231.7497103128621,522
3614010,156303249.897408,Haverstraw-Stony Point Csd (North Rockland),"New York-Newark-Jersey City, NY-NJ-PA",27e4,156.6696508504924,1130
3614130,8080097.25045271,Hempstead Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",206e3,144.27860696517413,441
3614190,48676633.3736574,Hendrick Hudson School District,"New York-Newark-Jersey City, NY-NJ-PA",373e3,194.44444444444446,486
3614280,11174900.4932332,Herricks Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",722e3,376.76867390589007,745
3614340,16818355.0356438,Hicksville Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",399e3,285.0877192982456,919
3614400,112488529.772795,Highland Central School District,"New York-Newark-Jersey City, NY-NJ-PA",266e3,125.23540489642184,1
3614430,87759207.4301033,Highland Falls Central School District,"New York-Newark-Jersey City, NY-NJ-PA",18e4,113.70558375634518,143
3615090,26868648.9560014,Huntington Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",476e3,249.79591836734693,1115
3615180,183745952.882965,Hyde Park Central School District,"New York-Newark-Jersey City, NY-NJ-PA",206e3,113.52657004830918,186
3615450,18241713.098763,Irvington Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",682500.0,326.1395724082291,375
3615480,4818693.70106931,Island Park Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",344e3,219.98742928975486,207
3615510,5384939.63523764,Island Trees Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",36e4,253.6005009392611,355
3615540,27824770.8519244,Islip Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",295e3,175.0,539
3615720,170830565.000452,Jefferson Central School District,"New York-Newark-Jersey City, NY-NJ-PA",172400.0,86.71346414073071,29
3615780,17546981.8811773,Brookhaven-Comsewogue Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",287500.0,166.29955947136563,691
3615810,31225088.5748743,Jericho Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",81e4,369.71830985915494,543
3616080,112339726.751466,Katonah-Lewisboro Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",569e3,241.77215189873417,775
3616260,32864700.7078087,Kings Park Central School District,"New York-Newark-Jersey City, NY-NJ-PA",42e4,243.61948955916472,588
3616620,74369927.4634042,Lakeland Central School District,"New York-Newark-Jersey City, NY-NJ-PA",325e3,195.1219512195122,1322
3616830,29679222.8721491,Lawrence Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",575e3,278.3851976450799,670
3617160,16449085.1221373,Levittown Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",357e3,250.0,1242
3617380,15061251.4253984,Lindenhurst Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",295e3,169.0741956664478,840
3617700,44048669.8620905,Locust Valley Central School District,"New York-Newark-Jersey City, NY-NJ-PA",715e3,326.14861032331254,458
3617730,15461881.0799517,Long Beach City School District,"New York-Newark-Jersey City, NY-NJ-PA",385e3,319.44444444444446,1484
3617910,5537605.86600575,Lynbrook Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",405e3,262.406015037594,540
3618120,80019037.0384754,Mahopac Central School District,"New York-Newark-Jersey City, NY-NJ-PA",343e3,170.9748892171344,734
3618210,5810732.27273396,Malverne Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",373e3,245.3371592539455,375
3618240,18375269.1269486,Mamaroneck Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",745e3,387.1794871794872,1295
3618270,13288083.4524835,Manhasset Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",14e5,553.6272127733425,602
3618570,96291436.8275577,Marlboro Central School District,"New York-Newark-Jersey City, NY-NJ-PA",239e3,115.8812136862492,99
3618630,45782303.3952058,Massapequa Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",445013.0,274.6268656716418,1255
3618690,47337069.1978408,William Floyd Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",15e4,108.27586206896552,1428
3619020,49024802.7081534,Bellmore-Merrick Central High School District,"New York-Newark-Jersey City, NY-NJ-PA",45e4,271.3957495692131,1900
3619110,22003017.4573103,Merrick Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",506e3,273.49973446627723,537
3619200,40442112.5435088,Middle Country Central School District,"New York-Newark-Jersey City, NY-NJ-PA",269e3,154.22885572139305,1577
3619230,137186252.486692,Longwood Central School District,"New York-Newark-Jersey City, NY-NJ-PA",21e4,144.44444444444446,2149
3619320,73424136.6663534,Middletown City School District,"New York-Newark-Jersey City, NY-NJ-PA",143900.0,93.79263301500683,1090
3619380,205367871.577274,Millbrook Central School District,"New York-Newark-Jersey City, NY-NJ-PA",237e3,133.66124893071,52
3619410,18185619.4925764,Miller Place Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",333e3,185.0,461
3619500,6390343.19235283,Mineola Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",415e3,313.7931034482759,621
3619560,294508741.980975,Minisink Valley Central School District,"New York-Newark-Jersey City, NY-NJ-PA",242e3,118.90894175553733,624
3619650,220216074.520029,Monroe-Woodbury Central School District,"New York-Newark-Jersey City, NY-NJ-PA",262e3,139.62962962962962,1306
3619680,206356124.004088,Valley Central School District (Montgomery),"New York-Newark-Jersey City, NY-NJ-PA",181e3,111.53846153846153,760
3619710,60668248.6461598,Montauk Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",685e3,675.0,9
3619950,143908928.3399,Bedford Central School District,"New York-Newark-Jersey City, NY-NJ-PA",599e3,261.4068441064639,961
3620040,17938867.7413623,Mount Sinai Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",41e4,196.42857142857142,420
3620100,11410427.906645,Mount Vernon School District,"New York-Newark-Jersey City, NY-NJ-PA",232e3,135.0,1153
3620160,25706177.9186277,Mount Pleasant Central School District,"New York-Newark-Jersey City, NY-NJ-PA",52e4,276.5321375186846,353
3620190,13345225.5003379,Nanuet Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",363500.0,206.72631903733415,311
3620340,81355528.5074327,Clarkstown Central School District,"New York-Newark-Jersey City, NY-NJ-PA",419e3,211.88639551192145,1255
3620400,6480041.20183512,New Hyde Park-Garden City Park Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",53e4,357.14285714285717,496
3620490,31437703.4663711,New Rochelle City School District,"New York-Newark-Jersey City, NY-NJ-PA",48e4,248.12463935372188,1806
3620520,8121313.96776436,New Suffolk Common School District,"New York-Newark-Jersey City, NY-NJ-PA",54e4,450.0,12
3620580,744163851.824817,New York City Public Schools,"New York-Newark-Jersey City, NY-NJ-PA",639e3,416.95652173913044,95375
3620700,99962864.7408621,Newburgh City School District,"New York-Newark-Jersey City, NY-NJ-PA",166900.0,104.41029067824925,1683
3620910,14151514.4008272,North Babylon Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",3e5,191.76536943034404,815
3620940,8616384.09487109,North Bellmore Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",419e3,272.72727272727275,625
3621120,5446911.03571418,North Merrick Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",43e4,279.4117647058824,336
3621180,72628250.992248,North Salem Central School District,"New York-Newark-Jersey City, NY-NJ-PA",455e3,197.4047487575925,221
3621270,53561261.9931448,Northport-East Northport Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",465e3,230.55555555555554,926
3621480,32420589.5396881,Nyack Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",358200.0,217.49408983451536,680
3621540,125362618.842736,Fire Island Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",627e3,381.94444444444446,46
3621570,39502744.1669263,Oceanside Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",406500.0,256.94444444444446,1076
3621930,46543671.8987927,Oysterponds Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",626e3,336.6666666666667,150
3622020,44604378.4384938,Ossining Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",35e4,207.2704081632653,990
3622290,45168113.9268393,Oyster Bay-East Norwich Central School District,"New York-Newark-Jersey City, NY-NJ-PA",605e3,307.5738916256158,399
3622470,52261285.3914796,Patchogue-Medford Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",242500.0,157.89473684210526,1502
3622530,134935411.295966,Pawling Central School District,"New York-Newark-Jersey City, NY-NJ-PA",265e3,135.83333333333334,241
3622560,19353564.4989048,Pearl River Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",41e4,242.53731343283582,354
3622650,12835451.3146723,Peekskill City School District,"New York-Newark-Jersey City, NY-NJ-PA",225e3,145.7516,681
3622680,5732594.85124745,Pelham Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",65e4,318.8344594594595,521
3623010,281535954.461799,Pine Bush Central School District,"New York-Newark-Jersey City, NY-NJ-PA",225e3,115.38461538461539,580
3623040,366027994.90736,Pine Plains Central School District,"New York-Newark-Jersey City, NY-NJ-PA",215e3,125.82056892778994,30
3623190,7229016.2413586,Plainedge Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",395e3,272.6063829787234,469
3623220,20972350.9943107,Plainview-Old Bethpage Central School District,"New York-Newark-Jersey City, NY-NJ-PA",518e3,316.8799512492383,874
3623310,6316978.99241542,Pleasantville Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",511e3,285.16794146990355,300
3623340,22140462.385437,Pocantico Hills Central School District,"New York-Newark-Jersey City, NY-NJ-PA",58e4,273.1958762886598,56
3623460,8029949.11959126,Port Chester-Rye Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",365e3,219.48608137044968,651
3623490,13338406.8540445,Port Jefferson Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",485e3,217.8181818181818,206
3623520,271921723.971179,Port Jervis City School District,"New York-Newark-Jersey City, NY-NJ-PA",1e5,68.32757770103602,423
3623580,28499290.0457813,Port Washington Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",77e4,428.43232716650436,991
3623760,14660030.8613616,Poughkeepsie City School District,"New York-Newark-Jersey City, NY-NJ-PA",16e4,95.94298245614036,210
3624000,79368202.3260954,Putnam Valley Central School District,"New York-Newark-Jersey City, NY-NJ-PA",26e4,158.89114266396214,404
3624060,16221809.4818181,Quogue Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",1195e3,503.7037037037037,99
3624240,169218302.765421,Red Hook Central School District,"New York-Newark-Jersey City, NY-NJ-PA",254e3,133.4026334026334,12
3624420,28835511.8247419,Remsenburg-Speonk Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",855e3,412.5,143
3624480,160097438.886431,Rhinebeck Central School District,"New York-Newark-Jersey City, NY-NJ-PA",35e4,167.3689138576779,22
3624630,7079824.67841634,Blind Brook-Rye Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",761e3,327.33224222585926,291
3624690,264762516.720406,Riverhead Central School District,"New York-Newark-Jersey City, NY-NJ-PA",203500.0,147.25378787878788,1030
3624780,7670401.19102307,Rockville Centre Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",525e3,316.9213355970572,711
3624840,29342403.6713112,Rocky Point Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",23e4,159.65,632
3624990,4780790.9088446,Roosevelt Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",24e4,168.75,280
3625050,14437243.2453849,Roslyn Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",795600.0,366.6666666666667,625
3625260,17649983.4824133,Rye City School District,"New York-Newark-Jersey City, NY-NJ-PA",995e3,459.85270343093225,607
3625290,6438087.12527554,Rye Neck Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",635500.0,338.2608695652174,248
3625320,54878829.2227298,Florida Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",24e4,130.59701492537314,125
3625350,62655401.2720549,Sachem Central School District,"New York-Newark-Jersey City, NY-NJ-PA",31e4,178.43076923076924,1910
3625380,63860306.4687128,Sag Harbor Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",717495.0,439.81481481481484,32
3625410,12924791.8992054,Sagaponack Common School District,"New York-Newark-Jersey City, NY-NJ-PA",2325e3,351.7241379310345,2
3625800,195912241.052492,Saugerties Central School District,"New York-Newark-Jersey City, NY-NJ-PA",163500.0,125.76923076923077,1
3625920,26076747.9979763,Sayville Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",374e3,213.09314586994728,461
3625950,18437607.3686334,Scarsdale Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",1292500.0,440.0,749
3626370,22040972.5011666,North Shore Central School District,"New York-Newark-Jersey City, NY-NJ-PA",7e5,349.7536945812808,533
3626400,17127865.2213552,Seaford Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",41e4,253.5496957403651,417
3626520,30493537.5062662,Sewanhaka Central High School District,"New York-Newark-Jersey City, NY-NJ-PA",43e4,303.8632986627043,2368
3626640,66657223.0505603,Shelter Island Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",707500.0,406.8181818181818,50
3626840,33955290.1061337,Shoreham-Wading River Central School District,"New York-Newark-Jersey City, NY-NJ-PA",345e3,180.14301430143016,444
3627060,77443086.4865575,Smithtown Central School District,"New York-Newark-Jersey City, NY-NJ-PA",42e4,228.1021897810219,1624
3627180,80237214.7044333,Somers Central School District,"New York-Newark-Jersey City, NY-NJ-PA",414800.0,235.79394583112054,899
3627300,27595793.8767853,South Huntington Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",365e3,197.7941176470588,1074
3627450,49238895.8849508,South Orangetown Central School District,"New York-Newark-Jersey City, NY-NJ-PA",445e3,247.90236460717009,553
3627540,113414603.955372,Southampton Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",785e3,445.8333333333333,92
3627620,71114096.9067547,Southold Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",52e4,293.8235294117647,392
3627810,91217248.3820613,East Ramapo Central School District (Spring Valley),"New York-Newark-Jersey City, NY-NJ-PA",375e3,181.3572542901716,1905
3627900,54493492.3658237,Springs Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",535e3,348.9010989010989,62
3628200,66695782.4508609,Three Village Central School District,"New York-Newark-Jersey City, NY-NJ-PA",409e3,202.7027027027027,1150
3628320,109397091.278919,Ramapo Central School District (Suffern),"New York-Newark-Jersey City, NY-NJ-PA",325e3,184.66353677621282,1064
3628560,34556382.3629467,Syosset Central School District,"New York-Newark-Jersey City, NY-NJ-PA",672500.0,335.1783517835178,1105
3628620,520233593.880318,Taconic Hills Central School District,"New York-Newark-Jersey City, NY-NJ-PA",217653.0,110.76488549618321,1
3628650,25895370.6780238,Union Free School District Of The Tarrytowns,"New York-Newark-Jersey City, NY-NJ-PA",479e3,268.76770538243625,565
3629040,3032896.0393489,Tuckahoe Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",48e4,296.47793134195274,274
3629070,32275755.7405874,Tuckahoe Common School District,"New York-Newark-Jersey City, NY-NJ-PA",55e4,372.72727272727275,72
3629190,65291899.0600273,Tuxedo Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",471250.0,198.33333333333334,110
3629280,17245713.10789,Uniondale Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",299e3,209.97899159663865,543
3629400,13471464.5909589,Valhalla Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",455e3,253.85802469135803,296
3629430,8363923.58276996,Valley Stream 13 Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",345e3,277.992277992278,730
3629460,3599904.96065554,Valley Stream 24 Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",365e3,254.4378698224852,374
3629490,4478067.45692706,Valley Stream 30 Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",38e4,263.1578947368421,372
3629520,16441896.0003526,Valley Stream Central High School District,"New York-Newark-Jersey City, NY-NJ-PA",36e4,268.5088633993743,1476
3629760,19009588.6332012,Wainscott Common School District,"New York-Newark-Jersey City, NY-NJ-PA",85e4,342.85714285714283,4
3629790,213299808.333267,Wallkill Central School District,"New York-Newark-Jersey City, NY-NJ-PA",25e4,125.48262548262548,144
3629850,15750465.4429877,Wantagh Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",458e3,281.6358024691358,399
3629880,244562772.784762,Wappingers Central School District,"New York-Newark-Jersey City, NY-NJ-PA",285e3,141.90317195325542,1193
3629970,197834580.076692,Warwick Valley Central School District,"New York-Newark-Jersey City, NY-NJ-PA",305e3,150.1831501831502,825
3630030,146869420.077128,Washingtonville Central School District,"New York-Newark-Jersey City, NY-NJ-PA",24e4,128.57142857142858,835
3630390,215714196.616944,Northeast Central School District,"New York-Newark-Jersey City, NY-NJ-PA",225e3,127.11864406779661,20
3630540,15457851.9781165,West Babylon Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",315e3,186.48648648648648,639
3630660,6776287.28751053,West Hempstead Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",385e3,259.5029239766082,376
3630690,22208526.9935741,West Islip Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",37e4,214.49704142011834,701
3630960,14003270.4460601,Westbury Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",312e3,210.76233183856502,459
3631020,47826090.2998959,Westhampton Beach Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",75e4,393.25,384
3631260,25568143.5053355,White Plains City School District,"New York-Newark-Jersey City, NY-NJ-PA",336500.0,254.73684210526315,1914
3631710,9795766.76933439,Hewlett-Woodmere Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",47e4,247.4747474747475,716
3631800,7784229.04405187,Wyandanch Union Free School District,"New York-Newark-Jersey City, NY-NJ-PA",127200.0,89.64143426294821,197
3631920,52452842.2859016,Yonkers City School District,"New York-Newark-Jersey City, NY-NJ-PA",258e3,187.375,3818
3631980,75360852.117075,Yorktown Central School District,"New York-Newark-Jersey City, NY-NJ-PA",418800.0,216.0,654
4100015,176043436.584739,Gervais School District 1,"Portland-Vancouver-Hillsboro, OR-WA",200950.0,132.71103896103895,125
4100016,478547003.936273,Yamhill Carlton School District 1,"Portland-Vancouver-Hillsboro, OR-WA",292e3,156.00211528291908,347
4100021,2608808883.22891,South Wasco County School District 1,"Portland-Vancouver-Hillsboro, OR-WA",162e3,113.25503355704699,57
4100023,523058200.512954,Hillsboro School District 1j,"Portland-Vancouver-Hillsboro, OR-WA",27e4,163.34894613583137,6722
4101230,197616116.557253,Amity School District 4j,"Portland-Vancouver-Hillsboro, OR-WA",235e3,138.33592534992223,142
4101620,716578493.413584,Astoria School District 1,"Portland-Vancouver-Hillsboro, OR-WA",237900.0,148.78048780487805,1
4101830,345532200.871803,Banks School District 13,"Portland-Vancouver-Hillsboro, OR-WA",278e3,151.02564102564102,237
4101920,143922685.538114,Beaverton School District 48j,"Portland-Vancouver-Hillsboro, OR-WA",315e3,178.64667747163696,13419
4102640,227733981.024039,Canby School District 86,"Portland-Vancouver-Hillsboro, OR-WA",3e5,167.13286713286712,1427
4102800,37509251.47906,Centennial School District,"Portland-Vancouver-Hillsboro, OR-WA",236e3,144.5183585313175,1872
4103260,323839342.970403,Clatskanie School District 6j,"Portland-Vancouver-Hillsboro, OR-WA",185e3,104.98652291105121,157
4103265,312746467.733623,Rainier School District 13,"Portland-Vancouver-Hillsboro, OR-WA",225e3,110.71428571428571,211
4103270,496047075.403136,Colton School District 53,"Portland-Vancouver-Hillsboro, OR-WA",345500.0,165.70605187319885,130
4103420,484275740.787186,Corbett School District 39,"Portland-Vancouver-Hillsboro, OR-WA",371800.0,174.95711835334478,88
4103940,28009589.9110099,David Douglas School District 40,"Portland-Vancouver-Hillsboro, OR-WA",220790.0,143.36917562724014,2555
4103990,148143005.377834,Dayton School District 8,"Portland-Vancouver-Hillsboro, OR-WA",213900.0,130.7448494453249,167
4104700,1830998667.53463,Estacada Sd 108,"Portland-Vancouver-Hillsboro, OR-WA",275e3,154.1795665634675,576
4105160,495569711.387014,Forest Grove School District 15,"Portland-Vancouver-Hillsboro, OR-WA",25e4,150.0,1516
4105430,158641200.220384,Gaston School District 511j,"Portland-Vancouver-Hillsboro, OR-WA",305e3,162.77128547579298,100
4105610,6194800.58018702,Gladstone School District 115,"Portland-Vancouver-Hillsboro, OR-WA",263500.0,145.44145873320537,483
4106000,131536050.362107,Gresham-Barlow School District 10j,"Portland-Vancouver-Hillsboro, OR-WA",25e4,142.14285714285714,3189
4106510,1377581566.61367,Hood River County School District,"Portland-Vancouver-Hillsboro, OR-WA",335e3,194.86531986531986,751
4106740,3801688373.98818,Jefferson County School District 509j,"Portland-Vancouver-Hillsboro, OR-WA",138e3,92.0,406
4106750,694084382.552122,Jewell School District 8,"Portland-Vancouver-Hillsboro, OR-WA",169e3,161.87739463601534,1
4107230,36066498.1573027,Lake Oswego School District 7j,"Portland-Vancouver-Hillsboro, OR-WA",506250.0,220.33254156769596,2633
4108010,305929957.394919,Mcminnville School District 40,"Portland-Vancouver-Hillsboro, OR-WA",23e4,138.76651982378854,1807
4108100,2115631236.89326,Santiam Canyon School District 129j,"Portland-Vancouver-Hillsboro, OR-WA",174900.0,120.53571428571429,197
4108310,543187607.66505,Molalla River Sd 35,"Portland-Vancouver-Hillsboro, OR-WA",246e3,149.76958525345623,868
4108720,209871393.892203,Newberg School District 29j,"Portland-Vancouver-Hillsboro, OR-WA",265e3,158.70098039215685,1827
4108830,105229594.629467,North Clackamas School District 12,"Portland-Vancouver-Hillsboro, OR-WA",315e3,157.0,5830
4108880,113412673.404885,North Marion School District 15,"Portland-Vancouver-Hillsboro, OR-WA",264900.0,152.25334957369063,315
4109330,199688496.93315,Oregon City School District 62,"Portland-Vancouver-Hillsboro, OR-WA",304e3,158.73015873015873,2911
4109480,41638006.4639252,Parkrose School District 3,"Portland-Vancouver-Hillsboro, OR-WA",242e3,149.25,1105
4109530,141005118.617916,Perrydale School District 21,"Portland-Vancouver-Hillsboro, OR-WA",408e3,156.6512583461736,18
