district_name,state,schooldistrictunified,total_commuters,commute_Less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,agg_travel_time,agg_travel_time_m,agg_travel_time_f,commute_under_30,commute_greater_than_30,percent_under_30,mean_commute_time,total_population,percent_drive_alone
"Creston Elementary School District, Montana",30,07710,459.0,25.0,19.0,15.0,73.0,107.0,77.0,105.0,6.0,12.0,9.0,6.0,5.0,10690.0,6580.0,4110.0,316.0,143.0,0.6884531590413944,23.28976034858388,1060.0,0.7252525252525253
"Culbertson Elementary School District, Montana",30,07830,408.0,77.0,95.0,37.0,55.0,27.0,20.0,29.0,3.0,5.0,21.0,20.0,19.0,8645.0,6380.0,2265.0,311.0,97.0,0.7622549019607843,21.188725490196077,1070.0,0.7103004291845494
"Spring Creek Elementary School District (Custer and Powder River Counties), Montana",30,07950,26.0,16.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,580.0,295.0,285.0,19.0,7.0,0.7307692307692307,22.307692307692307,90.0,0.36
"Kinsey Elementary School District, Montana",30,07980,273.0,21.0,20.0,38.0,51.0,66.0,16.0,40.0,4.0,0.0,5.0,4.0,8.0,6010.0,2935.0,3080.0,212.0,61.0,0.7765567765567766,22.014652014652015,599.0,0.7346278317152104
"S Y Elementary School District, Montana",30,08010,17.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0,450.0,45.0,405.0,7.0,10.0,0.4117647058823529,26.470588235294116,81.0,0.39285714285714285
"S H Elementary School District, Montana",30,08040,48.0,8.0,3.0,2.0,0.0,4.0,6.0,5.0,0.0,0.0,3.0,7.0,10.0,2230.0,1355.0,875.0,23.0,25.0,0.4791666666666667,46.458333333333336,171.0,0.7017543859649122
"Davey Elementary School District, Montana",30,08310,16.0,2.0,0.0,2.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,70.0,180.0,16.0,0.0,1.0,15.625,44.0,0.6842105263157895
"Lindsay Elementary School District, Montana",30,08400,88.0,18.0,22.0,7.0,1.0,18.0,7.0,9.0,2.0,1.0,2.0,0.0,1.0,1405.0,540.0,860.0,73.0,15.0,0.8295454545454546,15.965909090909092,263.0,0.5080645161290323
"Deer Creek Elementary School District, Montana",30,08470,942.0,39.0,273.0,265.0,165.0,63.0,1.0,20.0,0.0,11.0,16.0,6.0,83.0,19810.0,15210.0,4595.0,806.0,136.0,0.8556263269639066,21.02972399150743,1915.0,0.7099609375
"Deep Creek Elementary School District, Montana",30,08640,38.0,6.0,5.0,4.0,0.0,6.0,2.0,3.0,0.0,0.0,5.0,4.0,3.0,1070.0,560.0,510.0,23.0,15.0,0.6052631578947368,28.157894736842106,96.0,0.4716981132075472
"Deer Lodge Elementary School District, Montana",30,08670,1848.0,222.0,382.0,573.0,171.0,152.0,64.0,99.0,19.0,28.0,40.0,63.0,35.0,30395.0,21500.0,8895.0,1564.0,284.0,0.8463203463203464,16.44751082251082,5679.0,0.7675840978593272
"Deer Park Elementary School District, Montana",30,08700,400.0,10.0,19.0,17.0,91.0,114.0,51.0,67.0,0.0,5.0,16.0,5.0,5.0,9430.0,5340.0,4090.0,302.0,98.0,0.755,23.575,1045.0,0.7889688249400479
"Deerfield Elementary School District, Montana",30,08730,6.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,3.0,3.0,0.5,NA,11.0,0.75
"Denton Elementary School District, Montana",30,08860,223.0,54.0,37.0,44.0,23.0,9.0,3.0,8.0,5.0,8.0,16.0,10.0,6.0,3970.0,2675.0,1295.0,170.0,53.0,0.7623318385650224,17.80269058295964,499.0,0.611764705882353
"De Smet Elementary School District, Montana",30,08880,421.0,12.0,62.0,93.0,70.0,115.0,12.0,49.0,3.0,0.0,1.0,4.0,0.0,6905.0,3440.0,3465.0,364.0,57.0,0.8646080760095012,16.401425178147267,914.0,0.7248322147651006
"Dillon Elementary School District, Montana",30,08910,3466.0,817.0,1001.0,751.0,337.0,155.0,0.0,137.0,0.0,0.0,96.0,150.0,22.0,44640.0,28795.0,15845.0,3061.0,405.0,0.8831506058857472,12.879399884593191,7825.0,0.6994942773489486
"Divide Elementary School District, Montana",30,09000,47.0,2.0,1.0,3.0,2.0,9.0,4.0,9.0,4.0,1.0,5.0,5.0,2.0,1800.0,1315.0,485.0,21.0,26.0,0.44680851063829785,38.297872340425535,176.0,0.5128205128205128
"Dixon Elementary School District, Montana",30,09030,176.0,12.0,17.0,9.0,20.0,28.0,3.0,46.0,0.0,17.0,16.0,8.0,0.0,4410.0,2730.0,1680.0,89.0,87.0,0.5056818181818182,25.056818181818183,561.0,0.6731707317073171
"Drummond Elementary School District, Montana",30,09180,462.0,77.0,108.0,34.0,50.0,10.0,1.0,45.0,0.0,25.0,74.0,29.0,9.0,11230.0,6580.0,4645.0,280.0,182.0,0.6060606060606061,24.307359307359306,1275.0,0.6726190476190477
"Dupuyer Elementary School District, Montana",30,09330,41.0,9.0,0.0,5.0,0.0,3.0,5.0,5.0,0.0,10.0,4.0,0.0,0.0,980.0,465.0,515.0,22.0,19.0,0.5365853658536586,23.902439024390244,164.0,0.46296296296296297
"East Glacier Park Elementary School District, Montana",30,09510,246.0,40.0,31.0,11.0,56.0,38.0,11.0,36.0,10.0,0.0,11.0,2.0,0.0,4300.0,2255.0,2045.0,187.0,59.0,0.7601626016260162,17.479674796747968,620.0,0.7443609022556391
"East Helena Elementary School District, Montana",30,09560,4520.0,202.0,426.0,741.0,1433.0,846.0,139.0,419.0,26.0,80.0,129.0,15.0,64.0,84105.0,43295.0,40815.0,3787.0,733.0,0.8378318584070796,18.60730088495575,8855.0,0.8389553862894451
"Ekalaka Elementary School District, Montana",30,09670,347.0,145.0,79.0,24.0,24.0,7.0,3.0,13.0,14.0,0.0,32.0,6.0,0.0,4325.0,2600.0,1730.0,282.0,65.0,0.8126801152737753,12.463976945244957,880.0,0.5528255528255528
"Elder Grove Elementary School District, Montana",30,09720,1393.0,47.0,57.0,261.0,262.0,296.0,62.0,201.0,30.0,4.0,99.0,37.0,37.0,35525.0,24215.0,11310.0,985.0,408.0,0.7071069633883704,25.502512562814072,3170.0,0.8264125255275698
"Elliston Elementary School District, Montana",30,09780,186.0,7.0,14.0,10.0,15.0,6.0,29.0,77.0,4.0,4.0,15.0,0.0,5.0,5140.0,2770.0,2370.0,81.0,105.0,0.43548387096774194,27.634408602150536,421.0,0.6738197424892703
"Elysian Elementary School District, Montana",30,09840,698.0,23.0,146.0,210.0,162.0,94.0,15.0,13.0,0.0,0.0,12.0,20.0,3.0,10155.0,5815.0,4340.0,650.0,48.0,0.9312320916905444,14.548710601719197,1431.0,0.835635359116022
"Eureka Elementary School District, Montana",30,10080,1606.0,45.0,496.0,351.0,217.0,83.0,0.0,42.0,0.0,36.0,68.0,148.0,120.0,37400.0,22830.0,14570.0,1192.0,414.0,0.7422166874221668,23.28767123287671,4750.0,0.7107142857142857
"Fairfield Elementary School District, Montana",30,10140,475.0,92.0,140.0,23.0,67.0,16.0,13.0,36.0,3.0,21.0,47.0,14.0,3.0,8520.0,5315.0,3210.0,351.0,124.0,0.7389473684210527,17.936842105263157,1344.0,0.7485493230174082
"Fairview Elementary School District, Montana",30,10210,613.0,97.0,95.0,56.0,72.0,84.0,21.0,64.0,0.0,12.0,66.0,40.0,6.0,13290.0,8200.0,5090.0,425.0,188.0,0.6933115823817292,21.68026101141925,1336.0,0.8389057750759878
"Fair-Mont-Egan Elementary School District, Montana",30,10230,585.0,3.0,42.0,113.0,136.0,144.0,28.0,83.0,15.0,3.0,4.0,3.0,11.0,12545.0,6580.0,5965.0,466.0,119.0,0.7965811965811965,21.444444444444443,1414.0,0.8394276629570747
"Fishtail Elementary School District, Montana",30,10800,185.0,71.0,26.0,8.0,20.0,14.0,7.0,22.0,0.0,0.0,4.0,8.0,5.0,2980.0,1620.0,1365.0,146.0,39.0,0.7891891891891892,16.10810810810811,399.0,0.3701923076923077
"Wise River Elementary School District, Montana",30,10820,69.0,13.0,5.0,10.0,1.0,0.0,2.0,5.0,0.0,11.0,14.0,8.0,0.0,1955.0,630.0,1325.0,31.0,38.0,0.4492753623188406,28.333333333333332,314.0,0.5353535353535354
"Evergreen Elementary School District, Montana",30,10920,2305.0,134.0,356.0,783.0,510.0,154.0,66.0,251.0,0.0,15.0,0.0,22.0,14.0,33610.0,20610.0,13e3,2003.0,302.0,0.8689804772234273,14.581344902386117,5910.0,0.8281121187139324
"Olney-Bissell Elementary School District, Montana",30,10950,579.0,27.0,39.0,24.0,69.0,136.0,40.0,102.0,3.0,11.0,98.0,11.0,19.0,15830.0,8035.0,7790.0,335.0,244.0,0.5785837651122625,27.340241796200345,1125.0,0.7922077922077922
"Forsyth Elementary School District, Montana",30,11160,1185.0,275.0,352.0,174.0,49.0,24.0,0.0,62.0,14.0,65.0,121.0,33.0,16.0,19595.0,14080.0,5515.0,874.0,311.0,0.7375527426160338,16.535864978902953,2501.0,0.7559429477020603
"Fort Benton Elementary School District, Montana",30,11240,678.0,82.0,293.0,86.0,51.0,12.0,32.0,48.0,16.0,17.0,37.0,0.0,4.0,9540.0,5465.0,4075.0,556.0,122.0,0.8200589970501475,14.070796460176991,1701.0,0.75
"Fortine Elementary School District, Montana",30,11340,305.0,12.0,9.0,66.0,78.0,44.0,23.0,6.0,0.0,0.0,25.0,20.0,22.0,8320.0,3740.0,4580.0,232.0,73.0,0.760655737704918,27.278688524590162,904.0,0.8654434250764526
"Frazer Elementary School District, Montana",30,11420,118.0,26.0,18.0,3.0,12.0,35.0,4.0,5.0,2.0,0.0,12.0,1.0,0.0,2010.0,925.0,1080.0,98.0,20.0,0.8305084745762712,17.033898305084747,424.0,0.7692307692307693
"Froid Elementary School District, Montana",30,11550,191.0,25.0,31.0,29.0,52.0,14.0,6.0,9.0,0.0,12.0,0.0,10.0,3.0,3405.0,1805.0,1605.0,157.0,34.0,0.8219895287958116,17.827225130890053,503.0,0.7897196261682243
"Frontier Elementary School District, Montana",30,11670,231.0,6.0,55.0,64.0,37.0,23.0,19.0,13.0,0.0,6.0,6.0,2.0,0.0,3540.0,1635.0,1905.0,204.0,27.0,0.8831168831168831,15.324675324675324,620.0,0.8360655737704918
"Galata Elementary School District, Montana",30,11730,128.0,49.0,4.0,5.0,18.0,10.0,3.0,8.0,5.0,11.0,15.0,0.0,0.0,2290.0,1090.0,1200.0,89.0,39.0,0.6953125,17.890625,345.0,0.5359477124183006
"Gallatin Gateway Elementary School District, Montana",30,11790,716.0,34.0,28.0,36.0,100.0,205.0,123.0,105.0,16.0,7.0,14.0,36.0,12.0,17830.0,9700.0,8130.0,526.0,190.0,0.7346368715083799,24.90223463687151,1820.0,0.6787741203178207
"Gardiner Elementary School District, Montana",30,11820,870.0,108.0,263.0,201.0,148.0,59.0,0.0,26.0,17.0,25.0,7.0,14.0,2.0,11235.0,5810.0,5425.0,779.0,91.0,0.8954022988505748,12.913793103448276,1538.0,0.7075471698113207
