LEAID,NAME_LEA15,NAME_CBSA15,median_sale_price,median_sale_price_per_sqft,gsmean_pool,mean_commute_time,total_population,percent_under_30,percent_drive_alone,pop_density
1721450,Darien School District 61,"Chicago-Naperville-Elgin, IL-IN-WI",254e3,143.93939393939394,0.912240863,28.599546701658117,16875.0,0.5289275915543361,0.8286459514629168,4882.913708508939
1719530,Homewood School District 153,"Chicago-Naperville-Elgin, IL-IN-WI",119900.0,80.70175438596492,0.442354462,31.375779766748035,16582.0,0.5097640358014646,0.7277582388954018,3720.0548210094425
1804170,Griffith Public Schools,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,0.310574602,25.641991065730696,16510.0,0.6695596681557116,0.8644303797468355,2693.420739994494
1718450,Harvey School District 152,"Chicago-Naperville-Elgin, IL-IN-WI",21e3,17.772486772486772,-1.634264222,29.935626846770788,16040.0,0.5240607851414099,0.6990531082750103,4219.55738706297
1741790,Westchester School District 92-5,"Chicago-Naperville-Elgin, IL-IN-WI",209e3,153.9708265802269,0.075591115,29.898591549295773,15750.0,0.5463380281690141,0.8075187969924812,5446.661855431966
1730810,Park Forest School District 163,"Chicago-Naperville-Elgin, IL-IN-WI",3e4,23.9375,-0.813696565,32.764393268379095,15712.0,0.48042515500442867,0.7139402314734842,4535.900628578478
1715480,Forest Ridge School District 142,"Chicago-Naperville-Elgin, IL-IN-WI",127601.0,98.19324430479183,0.230744891,28.41148673209742,15690.0,0.5532533624136677,0.86749730442075,3157.617551906699
1733870,River Trails School District 26,"Chicago-Naperville-Elgin, IL-IN-WI",263e3,159.9147121535181,0.782287663,28.64732379438262,15670.0,0.5698198198198198,0.7821731963991378,3666.842543315333
1725920,Midlothian School District 143,"Chicago-Naperville-Elgin, IL-IN-WI",107e3,87.61538461538461,-1.225558832,29.225246784325456,15615.0,0.49491474723302425,0.7922586256886054,4614.559347724087
1727540,Mundelein Elementary School District 75,"Chicago-Naperville-Elgin, IL-IN-WI",175e3,118.24324324324324,0.646480391,28.25635738831615,15126.0,0.5553264604810997,0.802730636723236,3776.5685659971377
1720880,Keeneyville School District 20,"Chicago-Naperville-Elgin, IL-IN-WI",165e3,113.63636363636364,-0.186279538,29.20481625486015,15011.0,0.5403235921234165,0.8044298405744189,3967.458675917395
1723730,Will County School District 92,"Chicago-Naperville-Elgin, IL-IN-WI",225e3,123.31932773109244,0.662739447,34.31421103315449,14832.0,0.4443527307745219,0.8440740254626592,813.7110629087094
1706270,Big Hollow School District 38,"Chicago-Naperville-Elgin, IL-IN-WI",154e3,86.95652173913044,0.012840708,40.49651210504719,14690.0,0.3308712898372316,0.8644023170089521,1415.2972005464196
1728980,Northbrook School District 28,"Chicago-Naperville-Elgin, IL-IN-WI",399900.0,226.31220177232447,1.947557629,27.993379853283233,14507.0,0.5584183217033458,0.6907284768211921,2118.9683683834214
1737680,Steger School District 194,"Chicago-Naperville-Elgin, IL-IN-WI",69e3,52.778888444622154,-0.947517345,28.47742628992629,14427.0,0.6093366093366094,0.835868092154796,1801.9874110833787
1723200,Lisle Community Unit School District 202,"Chicago-Naperville-Elgin, IL-IN-WI",235e3,138.93188854489165,1.009367575,29.259093619558737,14343.0,0.5819916517590936,0.7910281415436055,2533.3603401509836
1715450,Forest Park School District 91,"Chicago-Naperville-Elgin, IL-IN-WI",18e4,142.6463354648303,-0.707235765,32.94182519988971,13998.0,0.40419079128756547,0.60881897885508,5782.962408389689
1709990,Chicago Ridge School District 127-5,"Chicago-Naperville-Elgin, IL-IN-WI",89e3,84.41762854144805,-0.696434896,33.43073248407644,13790.0,0.4794585987261146,0.83472244063532,9767.175797180596
1733990,Riverside School District 96,"Chicago-Naperville-Elgin, IL-IN-WI",285e3,184.93150684931507,1.611767673,27.97565071368598,13722.0,0.5338371116708648,0.7225055785782595,3513.7115878341524
1736750,South Holland School District 151,"Chicago-Naperville-Elgin, IL-IN-WI",72e3,57.2119258662369,-1.439730323,34.536378015025704,13721.0,0.42744167655199683,0.7771306542418948,2904.854448644761
1706450,Bloomingdale School District 13,"Chicago-Naperville-Elgin, IL-IN-WI",255e3,142.9731925264013,1.454701084,27.87037037037037,13542.0,0.569023569023569,0.8556403976372281,2793.215575058354
1703930,Arbor Park School District 145,"Chicago-Naperville-Elgin, IL-IN-WI",134900.0,99.8278088678433,-0.180340621,30.874927870744372,13513.0,0.4891806116560877,0.7903631284916202,2736.696436989922
1718420,Harvard Community Unit School District 50,"Chicago-Naperville-Elgin, IL-IN-WI",11e4,70.8215297450425,-1.433041629,34.72913211719182,13495.0,0.47060991339598307,0.7565961908090163,134.1100863850604
1735370,Sandwich Community Unit School District 430,"Chicago-Naperville-Elgin, IL-IN-WI",157e3,94.82758620689656,0.070405054,29.193888303477344,13348.0,0.5206984796025892,0.8362779740871613,396.10392808827214
1735640,Schiller Park School District 81,"Chicago-Naperville-Elgin, IL-IN-WI",15e4,129.16666666666666,0.010537493,30.22022713321056,13320.0,0.47744014732965007,0.7642409782284522,4391.188632151918
1809000,East Porter County School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,1.446259154,25.96561751625043,13117.0,0.6250427642832707,0.8761873566983295,99.4064674447821
1723090,Lincolnshire-Prairieview School District 103,"Chicago-Naperville-Elgin, IL-IN-WI",44e4,184.23860329776915,3.533031826,29.695837780149414,13038.0,0.5533617929562433,0.7963845521774856,1115.0650640736383
1741980,Westmont Community Unit School District 201,"Chicago-Naperville-Elgin, IL-IN-WI",251e3,169.30232558139534,0.838526589,25.642476697736353,12936.0,0.62982689747004,0.7909120310478654,4183.6564555438945
1804350,Hanover Community School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",225e3,97.82608695652173,0.499162584,33.89108910891089,12791.0,0.4648064806480648,0.8900734009087732,444.735793896382
1704050,Summit School District 104,"Chicago-Naperville-Elgin, IL-IN-WI",117e3,80.08213552361396,-0.868000399,28.47881522165555,12690.0,0.5588466065123577,0.7136529944155594,2527.1019929129993
1723100,Lincolnwood School District 74,"Chicago-Naperville-Elgin, IL-IN-WI",342e3,176.74636661978434,1.113238344,26.59313725490196,12666.0,0.5197963800904978,0.7612857895661338,4705.665972299726
1721630,LaGrange School District 105,"Chicago-Naperville-Elgin, IL-IN-WI",272e3,191.63888888888889,0.574639699,25.473588342440802,12665.0,0.5938069216757741,0.7571203914031103,1962.9637509771533
1711010,Country Club Hills School District 160,"Chicago-Naperville-Elgin, IL-IN-WI",83500.0,52.5,-1.508744574,36.0077352814783,12530.0,0.44671250537172325,0.7679077296641036,2111.626419973465
1720490,Johnsburg Community Unit School District 12,"Chicago-Naperville-Elgin, IL-IN-WI",160500.0,103.0,0.377880917,34.99674690956409,12478.0,0.49625894599869874,0.853195164075993,681.843054280942
1732370,Posen-Robbins Elementary School District 143-5,"Chicago-Naperville-Elgin, IL-IN-WI",74700.0,53.42328835582209,-1.239901392,36.34097035040431,12410.0,0.4803234501347709,0.6682539682539682,3301.243761590061
1728650,Norridge School District 80,"Chicago-Naperville-Elgin, IL-IN-WI",253e3,204.6783625730994,0.687686575,29.455249414730776,12313.0,0.44768593553034397,0.793328626897282,6580.651641813715
1742840,Winnetka School District 36,"Chicago-Naperville-Elgin, IL-IN-WI",106e4,355.87188612099646,2.489715313,35.62186788154897,12180.0,0.3416856492027335,0.5405911740216486,3522.215492764321
1724390,Manteno Community Unit School District 5,"Chicago-Naperville-Elgin, IL-IN-WI",165e3,97.18172983479106,0.25611718,30.42382071209109,12159.0,0.5619013193565877,0.8226950354609929,2663.104104701395
1741520,Calumet City School District 155,"Chicago-Naperville-Elgin, IL-IN-WI",59900.0,43.680297397769515,-2.050666135,32.716130444298535,11836.0,0.47515867804771283,0.7372808892689183,5258.539540385729
1805460,Lake Ridge Schools,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,-0.780996292,23.69625520110957,11717.0,0.6925566343042071,0.8501718213058419,973.6273742139394
1700222,Nippersink School District 2,"Chicago-Naperville-Elgin, IL-IN-WI",224900.0,96.43605870020964,0.638321515,37.101275917065394,11623.0,0.4216507177033493,0.8482008995502249,266.5508721351978
1726610,Morris School District 54,"Chicago-Naperville-Elgin, IL-IN-WI",145e3,98.97360703812316,0.020140261,24.328112915699922,11537.0,0.6442382057231245,0.8989803625377644,323.4266047446776
1716950,Brookwood School District 167,"Chicago-Naperville-Elgin, IL-IN-WI",78500.0,58.851851851851855,-1.037663135,29.545346909779777,11336.0,0.5301918067724366,0.8382755474452555,1260.9848406193378
1708970,Center Cass School District 66,"Chicago-Naperville-Elgin, IL-IN-WI",27e4,149.29920780012188,1.347715894,34.53457943925233,11279.0,0.42,0.8133333333333334,2552.694756863095
1731770,Plano Community Unit School District 88,"Chicago-Naperville-Elgin, IL-IN-WI",118e3,74.55156950672645,-0.520892154,29.4790197461213,11257.0,0.4703808180535966,0.890495867768595,366.16980633996417
1733810,River Forest School District 90,"Chicago-Naperville-Elgin, IL-IN-WI",435e3,235.23685918234912,2.830515539,30.363431151241535,11233.0,0.45598194130925507,0.5669323523400777,4665.527739789292
1743380,Worth School District 127,"Chicago-Naperville-Elgin, IL-IN-WI",121e3,97.79040404040404,-0.035562163,35.62068965517241,11185.0,0.46954022988505745,0.7895034925429488,4529.270648516029
1707320,Brookfield School District 95,"Chicago-Naperville-Elgin, IL-IN-WI",215e3,171.28279883381924,0.996443337,28.88020342814089,10996.0,0.5108306649086457,0.8184162062615101,7226.137361906841
1710530,Coal City Community Unit School District 1,"Chicago-Naperville-Elgin, IL-IN-WI",158e3,105.07246376811594,0.851201187,28.30050702028081,10870.0,0.5809282371294852,0.8689589302769819,220.23987625899463
1738370,Sunnybrook School District 171,"Chicago-Naperville-Elgin, IL-IN-WI",114900.0,75.62277580071175,-1.081734321,32.5866150204433,10868.0,0.4835377663008393,0.7894408646850967,2461.5773746080013
1731290,Peotone Community Unit School District 207U,"Chicago-Naperville-Elgin, IL-IN-WI",226e3,105.99478714161599,0.226602271,33.73903090423502,10858.0,0.43857306371613886,0.8507791017415215,74.65373984378098
1708130,Calumet Public School District 132,"Chicago-Naperville-Elgin, IL-IN-WI",51500.0,43.261078998073216,-1.336474037,32.7351598173516,10855.0,0.4321917808219178,0.7873293037832998,4759.145642013531
1724420,Northbrook/Glenview School District 30,"Chicago-Naperville-Elgin, IL-IN-WI",535e3,218.042071197411,2.915627737,28.59465317919075,10733.0,0.5236030828516378,0.6807292770828917,2324.794045161399
1717850,Northbrook Elementary School District 27,"Chicago-Naperville-Elgin, IL-IN-WI",472500.0,199.77761304670125,2.04716126,33.89653477512903,10584.0,0.4839026787908577,0.702,2420.2170031243713
1715780,Franklin Park School District 84,"Chicago-Naperville-Elgin, IL-IN-WI",152e3,123.95833333333333,-0.239568368,28.69651272384543,10526.0,0.5055607917059378,0.8024622271964186,4672.0449124259785
1718480,West Harvey-Dixmoor Public School District 147,"Chicago-Naperville-Elgin, IL-IN-WI",16e3,14.734299516908212,-2.031143764,29.318255776114547,10517.0,0.6163358281809307,0.7656050955414013,3519.7775519608067
1735460,Community Consolidated School District 168,"Chicago-Naperville-Elgin, IL-IN-WI",24600.0,22.333333333333332,-1.935933284,32.563802083333336,10471.0,0.49895833333333334,0.797704081632653,1434.3674328064146
1718840,Herscher Community Unit School District 2,"Chicago-Naperville-Elgin, IL-IN-WI",137e3,83.10085836909872,0.491402084,24.52437446074202,10432.0,0.6745038826574633,0.8629065459036641,1182.5594819818125
1741700,West Northfield School District 31,"Chicago-Naperville-Elgin, IL-IN-WI",375e3,180.54375531011044,1.634747342,31.422459893048128,10412.0,0.533475935828877,0.7663720369626356,2432.263250206139
1743020,Wood Dale School District 7,"Chicago-Naperville-Elgin, IL-IN-WI",195e3,125.99118942731278,0.165705129,26.130674586338564,10394.0,0.6115825201527365,0.7789323553382234,2113.328686894236
1700077,Marengo-Union Elementary Consolidated District 165,"Chicago-Naperville-Elgin, IL-IN-WI",132e3,75.0,0.267529081,31.947483588621445,10362.0,0.487746170678337,0.8063776573572322,155.99860459853195
1709540,Channahon School District 17,"Chicago-Naperville-Elgin, IL-IN-WI",205e3,99.96666666666667,0.941057617,28.532091917591124,10328.0,0.6145007923930269,0.8794794417201056,561.0630458021312
1809420,Rensselaer Central School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,0.101579516,19.91283839212469,10284.0,0.7524610336341263,0.8459220570510245,38.61312632285754
1736720,South Holland School District 150,"Chicago-Naperville-Elgin, IL-IN-WI",123e3,76.0,-0.578229145,33.96631952138267,10167.0,0.4077110569465987,0.7509079256569109,3281.8993437673994
1741820,Western Springs School District 101,"Chicago-Naperville-Elgin, IL-IN-WI",582500.0,268.80607315389926,2.897495494,32.99327084835376,10131.0,0.4246575342465753,0.5836862045910408,3768.032946633399
1710380,Skokie School District 73-5,"Chicago-Naperville-Elgin, IL-IN-WI",275e3,189.561792220581,1.271741937,28.822981366459626,10083.0,0.5033126293995859,0.7386182108626198,6467.101789031349
1726850,Morton Grove School District 70,"Chicago-Naperville-Elgin, IL-IN-WI",236e3,176.5625,1.115054302,26.98003141126318,9861.0,0.5719093560691048,0.7825899590605473,4930.902660519159
1733450,Richland School District 88A,"Chicago-Naperville-Elgin, IL-IN-WI",159900.0,101.88087774294671,-0.286415094,32.31683445190156,9773.0,0.49972035794183445,0.8624657534246576,1929.456605554134
1719110,LaGrange Highlands School District 106,"Chicago-Naperville-Elgin, IL-IN-WI",32e4,184.21052631578948,1.849720348,29.1229444009397,9697.0,0.5163142782563299,0.7221006564551422,3289.456254751942
1730570,Palos Heights School District 128,"Chicago-Naperville-Elgin, IL-IN-WI",21e4,123.8441215323646,1.116060318,35.948869223205506,9659.0,0.4884464110127827,0.7764088523842118,2479.7678515582525
1717160,Gower School District 62,"Chicago-Naperville-Elgin, IL-IN-WI",265e3,154.83870967741936,2.302991707,31.510183805265772,9561.0,0.5168902136115251,0.80316426244765,1847.1963596852495
1809180,Porter Township School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,0.912749355,36.675824175824175,9540.0,0.44551282051282054,0.8620392325932313,212.77272547687525
5513350,Salem School District,"Chicago-Naperville-Elgin, IL-IN-WI",165e3,104.09722222222223,0.398693712,32.328668450298416,9522.0,0.4437126980860259,0.8910217956408718,558.122189368074
1742630,Wilmington Community Unit School District 209U,"Chicago-Naperville-Elgin, IL-IN-WI",136e3,91.96652719665272,0.151440271,33.546305668016196,9496.0,0.47798582995951416,0.8642679900744417,99.54848820210705
1733380,Reed Custer Community Unit School District 255U,"Chicago-Naperville-Elgin, IL-IN-WI",132e3,91.0,0.133820649,34.65384615384615,9389.0,0.4516826923076923,0.8949609652235628,218.33557468792117
1724270,Manhattan School District 114,"Chicago-Naperville-Elgin, IL-IN-WI",193689.0,97.96610169491525,0.672622533,34.807041299932294,9167.0,0.45091401489505756,0.8543324491600354,299.03409986408576
1720220,Itasca School District 10,"Chicago-Naperville-Elgin, IL-IN-WI",247500.0,159.64673913043478,1.350010988,27.8056248582445,9150.0,0.5704241324563393,0.8304827884823555,1964.0691979464557
1807920,North Newton School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,0.140998033,37.8690036900369,9079.0,0.35951502372166577,0.8302373581011352,38.065946586132256
1716410,Genoa-Kingston Community Unit School District 424,"Chicago-Naperville-Elgin, IL-IN-WI",15e4,94.70588235294117,0.241659951,33.619221411192214,9048.0,0.4442822384428224,0.8442020393644771,133.98947267579126
1811700,Union Township School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,1.11706518,29.136681960879013,8966.0,0.5300652016421155,0.9358669833729216,304.22480685476296
1716860,Glencoe School District 35,"Chicago-Naperville-Elgin, IL-IN-WI",865e3,300.1446480231437,2.597366987,35.58308157099698,8723.0,0.3758308157099698,0.5779339058027583,2269.1361083008073
1712210,Diamond Lake School District 76,"Chicago-Naperville-Elgin, IL-IN-WI",192500.0,125.60386473429952,-0.033059165,28.629124004550626,8667.0,0.5581342434584755,0.7538659793814433,2481.382357658716
1802910,Lake Station Community Schools,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,-0.24567774,24.793666026871403,8611.0,0.6429942418426103,0.8372166246851386,1400.6425603568364
1718600,Hazel Crest School District 152-5,"Chicago-Naperville-Elgin, IL-IN-WI",3e4,26.239067055393587,-1.374218839,29.348382965097663,8592.0,0.5654819084213897,0.82815929758545,2466.828869860374
1735220,Salt Creek School District 48,"Chicago-Naperville-Elgin, IL-IN-WI",23e4,153.78787878787878,0.441342671,27.51965689778413,8524.0,0.543006909697403,0.8342027670673622,2624.5561509939107
1716290,Gavin School District 37,"Chicago-Naperville-Elgin, IL-IN-WI",136500.0,93.97810218978103,-0.373978888,36.52666179693207,8480.0,0.38957876795714635,0.8686657368665737,2035.3404470000196
1732040,Pleasantdale School District 107,"Chicago-Naperville-Elgin, IL-IN-WI",345e3,185.06315211422296,1.783569439,35.089310633547306,8223.0,0.4312029025955903,0.7813765182186235,1481.9717828295895
1721720,Lake Bluff Elementary School District 65,"Chicago-Naperville-Elgin, IL-IN-WI",51e4,229.88505747126436,2.104169706,25.543909348441925,8120.0,0.6470254957507082,0.6652251335538031,1580.173115969486
1708790,Cass School District 63,"Chicago-Naperville-Elgin, IL-IN-WI",253e3,145.45454545454547,1.605098503,28.977088948787063,8082.0,0.4881401617250674,0.803094584477165,1903.058864473256
1715630,Fox Lake Grade School District 114,"Chicago-Naperville-Elgin, IL-IN-WI",103500.0,76.75438596491227,-0.006251446,38.67238912732475,8013.0,0.3659513590844063,0.8707786770862406,1441.5971231926778
1726100,Millburn Community Consolidated School District 24,"Chicago-Naperville-Elgin, IL-IN-WI",227002.0,101.84169278996865,1.639007715,33.676665781789225,8011.0,0.42898858508096627,0.8779378316906747,538.5984564624048
1704560,Atwood Heights School District 125,"Chicago-Naperville-Elgin, IL-IN-WI",125e3,96.66666666666667,-0.893093986,32.05939765755717,7864.0,0.4735080870050195,0.8063360881542699,4177.57393420172
1728500,Niles Elementary School District 71,"Chicago-Naperville-Elgin, IL-IN-WI",225e3,173.14864144912093,0.884898233,28.06122448979592,7850.0,0.5125082290980908,0.7623152709359606,3044.9610352810646
1719680,Hoover-Schrum Memorial School District 157,"Chicago-Naperville-Elgin, IL-IN-WI",35e3,31.38622493461203,-1.643159811,33.86379928315412,7785.0,0.4168458781362007,0.7329302987197724,3183.8216553268157
1733840,River Grove School District 85-5,"Chicago-Naperville-Elgin, IL-IN-WI",145e3,126.66666666666667,-0.295209512,35.696850393700785,7785.0,0.4283464566929134,0.7502572016460906,5401.603406137658
1708100,Lincoln Elementary School District 156,"Chicago-Naperville-Elgin, IL-IN-WI",37778.0,31.791907514450866,-1.604670836,31.65434706089405,7685.0,0.49595212953185497,0.7606807919416464,6202.743415836892
1730510,Community Consolidated School District 180,"Chicago-Naperville-Elgin, IL-IN-WI",231e3,130.59701492537314,-1.069173192,26.698223128459073,7541.0,0.5793766385085931,0.8525963149078727,1026.5876223629602
1709510,Chaney-Monge School District 88,"Chicago-Naperville-Elgin, IL-IN-WI",11e4,81.25,-1.643102723,29.85909090909091,7472.0,0.6013636363636363,0.8762749445676274,1675.2312495309282
1732520,Prairie Grove Community School District 46,"Chicago-Naperville-Elgin, IL-IN-WI",201e3,102.94117647058823,1.168386399,37.115661955581196,7146.0,0.4675511970002884,0.8267460747157552,650.0577965296958
1725500,Medinah School District 11,"Chicago-Naperville-Elgin, IL-IN-WI",24e4,130.4878048780488,0.305483883,29.267641270733765,7073.0,0.5338768625245994,0.8118838262723155,1962.2783703917785
1705430,Beecher Community Unit School District 200U,"Chicago-Naperville-Elgin, IL-IN-WI",163700.0,85.71428571428571,0.615296937,33.02654867256637,6953.0,0.40106194690265484,0.8862433862433863,122.46940098216885
1729130,Oak Grove School District 68,"Chicago-Naperville-Elgin, IL-IN-WI",38e4,155.92592592592592,1.926993297,25.752014324082364,6944.0,0.6699492688749626,0.8368655883993308,802.1148625655852
1734710,Roselle School District 12,"Chicago-Naperville-Elgin, IL-IN-WI",242e3,149.44444444444446,0.80599489,26.740762124711317,6769.0,0.5548498845265589,0.8435336471891443,3036.3156324899587
1709210,Lockport School District 91,"Chicago-Naperville-Elgin, IL-IN-WI",16e4,106.66666666666667,0.473320773,29.278518518518517,6752.0,0.5514074074074075,0.845217883418223,3145.1690254176774
1804620,River Forest Community School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,-0.327816777,24.58248055669259,6736.0,0.6897257470323372,0.8259289176090469,1136.3072427951058
1705880,Benjamin School District 25,"Chicago-Naperville-Elgin, IL-IN-WI",266e3,134.375,1.567762812,32.96765734265734,6669.0,0.46124708624708627,0.8430667035704401,1335.1844741457353
1726820,Golf Elementary School District 67,"Chicago-Naperville-Elgin, IL-IN-WI",235e3,172.02380952380952,1.554013443,29.674272486772487,6605.0,0.4566798941798942,0.7778132992327366,3029.1753097769965
1704800,Avoca School District 37,"Chicago-Naperville-Elgin, IL-IN-WI",394e3,239.8884239888424,2.845512938,30.23316062176166,6579.0,0.5101899827288429,0.6937984496124031,1970.1264479064694
1742900,Winthrop Harbor School District 1,"Chicago-Naperville-Elgin, IL-IN-WI",134900.0,86.95652173913044,0.227319433,26.565641632170312,6508.0,0.6188645771732703,0.8604250430786904,1369.2554916386398
1739780,Union Ridge School District 86,"Chicago-Naperville-Elgin, IL-IN-WI",225500.0,170.0921332388377,0.54455571,32.159130134622025,6397.0,0.44494304452882294,0.7209533267130089,8374.644207785092
1712840,Dwight Common School District 232,"Chicago-Naperville-Elgin, IL-IN-WI",9e4,62.54826254826255,0.443861376,25.709750566893423,6390.0,0.6190476190476191,0.8436681222707424,187.26107918713373
1714820,Skokie-Fairview School District 72,"Chicago-Naperville-Elgin, IL-IN-WI",28e4,178.4366576819407,1.397658523,27.74388142019993,6382.0,0.5556704584625991,0.7512870012870013,3812.8975057801404
1800750,Boone Township Metropolitan School District,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,1.067529377,29.729526671675433,6208.0,0.46543951915852744,0.8524945770065075,171.52444626086972
1735400,Saratoga Community Consolidated School District 60C,"Chicago-Naperville-Elgin, IL-IN-WI",185e3,98.75,0.385466278,22.667046317388003,6135.0,0.6381928625664389,0.900860456416012,140.00183073353844
1731200,Pennoyer School District 79,"Chicago-Naperville-Elgin, IL-IN-WI",245e3,180.0,0.419439192,33.63892501083659,5955.0,0.46857390550498484,0.7614604462474645,9060.258989103639
1719230,Hillside School District 93,"Chicago-Naperville-Elgin, IL-IN-WI",169e3,122.54379284082255,-0.476510053,28.82115462252725,5599.0,0.5878078320549052,0.8114846996599925,1213.501388995699
5512390,Randall Joint No. 1 School District,"Chicago-Naperville-Elgin, IL-IN-WI",182500.0,100.712927756654,0.81409278,31.960093896713616,5243.0,0.4769170579029734,0.7941285767372724,318.45653650854314
5515180,Union Grove Joint No. 1 School District,"Chicago-Naperville-Elgin, IL-IN-WI",177700.0,110.108,0.678696649,21.148623161071296,5232.0,0.7208600528102603,0.7898391812865497,2768.24283890595
1721420,Komarek School District 94,"Chicago-Naperville-Elgin, IL-IN-WI",193e3,150.355871886121,0.452527243,23.27912721284479,5179.0,0.5821325648414986,0.7853196527229677,2687.9192955786903
1810470,South Newton School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,0.712192615,22.83111111111111,5173.0,0.7533333333333333,0.8158467566390945,31.688064270508534
1736570,Somonauk Community Unit School District 432,"Chicago-Naperville-Elgin, IL-IN-WI",15e4,90.84848484848484,0.273333813,30.229979466119097,5100.0,0.486652977412731,0.8130952380952381,212.15823116555757
1733390,Rhodes School District 84-5,"Chicago-Naperville-Elgin, IL-IN-WI",172e3,128.02607076350094,-0.638335701,25.838846880907372,5004.0,0.5737240075614367,0.8076923076923077,3182.1768709220087
1707980,Butler School District 53,"Chicago-Naperville-Elgin, IL-IN-WI",802859.0,233.8429464906185,3.107044029,29.180244399185337,4991.0,0.5056008146639511,0.8262548262548263,894.5124693499445
5501710,Bristol No. 1 School District,"Chicago-Naperville-Elgin, IL-IN-WI",271e3,120.02697235333783,0.844887226,29.583520936515082,4930.0,0.4831157136425034,0.8453389830508474,146.60606472695721
1719260,Hinckley-Big Rock Community Unit School District 429,"Chicago-Naperville-Elgin, IL-IN-WI",182e3,96.2059620596206,1.12311533,29.15154264972777,4761.0,0.5068058076225045,0.878761447884867,53.209073560432266
1809360,West Central School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,0.02840308,26.77007299270073,4611.0,0.6470281543274244,0.792,120.60519820589384
1742720,Winfield School District 34,"Chicago-Naperville-Elgin, IL-IN-WI",242970.0,134.81675392670158,1.75647088,32.12322274881517,4459.0,0.4886255924170616,0.7530918727915195,2059.64490965924
1713260,East Prairie School District 73,"Chicago-Naperville-Elgin, IL-IN-WI",255e3,192.02898550724638,1.168099838,28.55586592178771,4458.0,0.5094972067039106,0.718974358974359,4247.200148903677
5513860,Silver Lake Joint No. 1 School District,"Chicago-Naperville-Elgin, IL-IN-WI",16e4,100.59863169897378,0.609692449,31.31932021466905,4426.0,0.49463327370304117,0.8638698630136986,1113.2063471469885
5516560,Wheatland Joint No. 1 School District,"Chicago-Naperville-Elgin, IL-IN-WI",214900.0,103.04912478825523,0.269715529,40.81437435367115,4369.0,0.452947259565667,0.8837209302325582,140.07905064925745
1813200,Whiting School City,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,-0.17961135,27.174541947926713,4330.0,0.5790742526518804,0.8180085755121487,2441.037897023928
1738400,Sunset Ridge School District 29,"Chicago-Naperville-Elgin, IL-IN-WI",715e3,256.8093385214008,2.263966514,27.521508934480476,4318.0,0.5843812045003309,0.6560693641618497,1464.5637174639596
1715660,Fox River Grove Consolidated School District 3,"Chicago-Naperville-Elgin, IL-IN-WI",179900.0,108.9799476896251,1.120185046,30.4709986916703,4243.0,0.49803750545137376,0.8510818837505303,2644.7937616544205
1735970,Indian Creek Community Unit District 425,"Chicago-Naperville-Elgin, IL-IN-WI",12e4,67.6,0.786698871,29.143468950749465,4240.0,0.5556745182012848,0.8284987277353689,27.94928754704912
1718360,Harrison School District 36,"Chicago-Naperville-Elgin, IL-IN-WI",98300.0,76.75675675675676,-0.349785797,33.61643835616438,4105.0,0.4893150684931507,0.8478947368421053,849.0761610538098
1713440,Lindop School District 92,"Chicago-Naperville-Elgin, IL-IN-WI",118e3,105.60747663551402,-0.935345062,30.417997870074547,4030.0,0.3615548455804047,0.6803118908382066,4737.345690723336
1735340,Sandridge School District 172,"Chicago-Naperville-Elgin, IL-IN-WI",145851.0,64.91674375578168,-1.431493088,26.77038626609442,4005.0,0.6924177396280401,0.9236749116607774,964.6797164244481
1811430,Tri-County School Corporation,"Chicago-Naperville-Elgin, IL-IN-WI",NA,NA,0.357912339,20.547907488986784,3976.0,0.7296255506607929,0.7547169811320755,76.04066262304522
1714160,Elwood Community Consolidated School District 203,"Chicago-Naperville-Elgin, IL-IN-WI",161e3,94.05405405405405,-0.407509399,27.06950532247965,3890.0,0.5485284909204758,0.9073746312684365,133.43796916194
1714760,Fairmont School District 89,"Chicago-Naperville-Elgin, IL-IN-WI",153500.0,107.22551510019757,-2.204733591,28.730255164034023,3842.0,0.528554070473876,0.8556275780789628,953.7768547219355
5515090,Twin Lakes No. 4 School District,"Chicago-Naperville-Elgin, IL-IN-WI",169e3,101.99829931972789,0.129302111,34.084173088322466,3780.0,0.43983402489626555,0.8476027397260274,1442.1807549836935
1742570,Willow Springs School District 108,"Chicago-Naperville-Elgin, IL-IN-WI",165e3,120.0,0.111952717,37.36462093862816,3703.0,0.30324909747292417,0.772218952324897,390.3365661120696
