district_name,state,schooldistrictunified,total_commuters,commute_Less_than_5_minutes,commute_5_to_9_minutes,commute_10_to_14_minutes,commute_15_to_19_minutes,commute_20_to_24_minutes,commute_25_to_29_minutes,commute_30_to_34_minutes,commute_35_to_39_minutes,commute_40_to_44_minutes,commute_45_to_59_minutes,commute_60_to_89_minutes,commute_90_or_more_minutes,agg_travel_time,agg_travel_time_m,agg_travel_time_f,commute_under_30,commute_greater_than_30,percent_under_30,mean_commute_time,total_population,percent_drive_alone
"Eastern Lancaster County School District, Pennsylvania",42,08820,14481.0,625.0,1905.0,2453.0,1982.0,1840.0,1313.0,1409.0,477.0,418.0,1056.0,716.0,287.0,341845.0,199130.0,142715.0,10118.0,4363.0,0.6987086527173538,23.60644983081279,32831.0,0.719893761741271
"Easton Area School District, Pennsylvania",42,08850,28094.0,997.0,3245.0,3889.0,3981.0,3603.0,1550.0,2651.0,761.0,803.0,2170.0,2857.0,1587.0,838480.0,493170.0,345310.0,17265.0,10829.0,0.6145440307538976,29.845518616074607,64491.0,0.8089562521529452
"Elizabeth Forward School District, Pennsylvania",42,09090,8044.0,209.0,612.0,756.0,1119.0,852.0,586.0,1156.0,265.0,272.0,1202.0,909.0,106.0,240855.0,129925.0,110930.0,4134.0,3910.0,0.5139234211834908,29.9421929388364,18044.0,0.8541015155159971
"Elizabethtown Area School District, Pennsylvania",42,09120,14173.0,515.0,2126.0,1988.0,1838.0,1941.0,1271.0,2215.0,650.0,451.0,659.0,251.0,268.0,315590.0,170690.0,144895.0,9679.0,4494.0,0.6829182247936216,22.266986523671772,30484.0,0.8374377607320683
"Elk Lake School District, Pennsylvania",42,09150,3e3,124.0,254.0,341.0,400.0,522.0,190.0,394.0,101.0,126.0,190.0,252.0,106.0,89e3,53710.0,35290.0,1831.0,1169.0,0.6103333333333333,29.666666666666668,7379.0,0.833174754202347
"Ellwood City Area School District, Pennsylvania",42,09240,6303.0,301.0,978.0,712.0,672.0,649.0,388.0,834.0,302.0,317.0,658.0,354.0,138.0,166895.0,94880.0,72015.0,3700.0,2603.0,0.5870220529906394,26.478660955100747,13828.0,0.8503570319776467
"Ephrata Area School District, Pennsylvania",42,09270,16253.0,715.0,2371.0,2316.0,2071.0,2784.0,1380.0,2282.0,390.0,379.0,679.0,614.0,272.0,365780.0,209350.0,156430.0,11637.0,4616.0,0.7159908939888021,22.505383621485265,34185.0,0.8323818492142899
"Erie City School District, Pennsylvania",42,09300,41738.0,1778.0,6911.0,10588.0,10213.0,5612.0,1431.0,2573.0,300.0,319.0,863.0,706.0,444.0,687835.0,363660.0,324175.0,36533.0,5205.0,0.8752934975322249,16.47982653696871,100697.0,0.7308309122603138
"Everett Area School District, Pennsylvania",42,09360,4204.0,299.0,385.0,597.0,503.0,530.0,258.0,427.0,50.0,154.0,361.0,367.0,273.0,129850.0,82170.0,47680.0,2572.0,1632.0,0.6117982873453853,30.887250237868695,9436.0,0.776361529548088
"Exeter Township School District, Pennsylvania",42,09480,13640.0,237.0,1229.0,1900.0,2946.0,2637.0,962.0,979.0,344.0,275.0,846.0,989.0,296.0,341755.0,207110.0,134645.0,9911.0,3729.0,0.7266129032258064,25.055351906158357,27679.0,0.8588740928626788
"Fairfield Area School District, Pennsylvania",42,09540,4069.0,49.0,300.0,337.0,570.0,547.0,198.0,535.0,190.0,304.0,506.0,304.0,229.0,131395.0,70495.0,60895.0,2001.0,2068.0,0.49176701892356844,32.29171786679774,8043.0,0.8702689835753392
"Fairview School District, Pennsylvania",42,09570,4553.0,75.0,358.0,666.0,818.0,1184.0,520.0,640.0,80.0,17.0,109.0,18.0,68.0,95670.0,52995.0,42680.0,3621.0,932.0,0.7952998023281352,21.012519218097957,10186.0,0.8610253242742434
"Karns City Area School District, Pennsylvania",42,09600,4364.0,195.0,303.0,355.0,374.0,562.0,466.0,702.0,221.0,213.0,424.0,405.0,144.0,133375.0,78075.0,55300.0,2255.0,2109.0,0.5167277726856095,30.56255728689276,10566.0,0.8545414168332223
"Fannett-Metal School District, Pennsylvania",42,09660,1751.0,87.0,146.0,50.0,111.0,161.0,32.0,341.0,132.0,138.0,308.0,165.0,80.0,61710.0,34620.0,27095.0,587.0,1164.0,0.33523700742432894,35.24271844660194,4583.0,0.7058195408435665
"Farrell Area School District, Pennsylvania",42,09690,1968.0,173.0,315.0,536.0,424.0,68.0,56.0,253.0,25.0,47.0,15.0,20.0,36.0,32735.0,18930.0,13805.0,1572.0,396.0,0.7987804878048781,16.633638211382113,5690.0,0.875619425173439
"Ferndale Area School District, Pennsylvania",42,09750,2186.0,91.0,372.0,423.0,602.0,275.0,58.0,108.0,37.0,27.0,93.0,66.0,34.0,41895.0,22465.0,19430.0,1821.0,365.0,0.833028362305581,19.165141811527906,5054.0,0.833930170098478
"Fleetwood Area School District, Pennsylvania",42,09780,8257.0,361.0,640.0,1392.0,1461.0,1300.0,681.0,880.0,297.0,224.0,605.0,230.0,186.0,194455.0,109195.0,85265.0,5835.0,2422.0,0.7066731258326269,23.550320939808646,16863.0,0.8417889749219923
"Forbes Road School District, Pennsylvania",42,09870,1105.0,55.0,94.0,68.0,113.0,134.0,53.0,98.0,6.0,59.0,213.0,128.0,84.0,41555.0,23995.0,17565.0,517.0,588.0,0.4678733031674208,37.60633484162896,2778.0,0.7335640138408305
"Forest City Regional School District, Pennsylvania",42,09930,2548.0,135.0,264.0,215.0,245.0,303.0,147.0,446.0,76.0,156.0,310.0,188.0,63.0,74145.0,40625.0,33520.0,1309.0,1239.0,0.5137362637362637,29.099293563579277,6323.0,0.8364381520119225
"Forest Hills School District, Pennsylvania",42,09940,5594.0,245.0,558.0,946.0,1039.0,928.0,384.0,532.0,123.0,226.0,339.0,61.0,213.0,134680.0,82655.0,52025.0,4100.0,1494.0,0.7329281372899535,24.0757954951734,12347.0,0.8454402240504113
"Fort Cherry School District, Pennsylvania",42,09960,3958.0,160.0,237.0,290.0,404.0,720.0,469.0,663.0,132.0,219.0,370.0,178.0,116.0,112235.0,63520.0,48715.0,2280.0,1678.0,0.5760485093481557,28.356493178372915,8467.0,0.8441305406721871
"Fort LeBoeuf School District, Pennsylvania",42,09990,6545.0,116.0,566.0,743.0,808.0,1425.0,688.0,1272.0,195.0,294.0,293.0,100.0,45.0,150840.0,78665.0,72175.0,4346.0,2199.0,0.6640183346065699,23.046600458365166,14228.0,0.8205165835045495
"Fox Chapel Area School District, Pennsylvania",42,10070,12654.0,301.0,895.0,1324.0,1794.0,2154.0,1127.0,2493.0,540.0,675.0,892.0,315.0,144.0,316435.0,166845.0,149595.0,7595.0,5059.0,0.6002054686265212,25.00671724355935,29001.0,0.8037006640304409
"North Schuylkill School District, Pennsylvania",42,10110,6521.0,272.0,908.0,991.0,973.0,726.0,543.0,781.0,103.0,181.0,318.0,513.0,212.0,166145.0,98140.0,68005.0,4413.0,2108.0,0.6767366968256402,25.478454224812147,16475.0,0.8627984285282563
"North Star School District, Pennsylvania",42,10115,3536.0,259.0,237.0,379.0,539.0,704.0,257.0,571.0,41.0,115.0,149.0,199.0,86.0,87665.0,51340.0,36320.0,2375.0,1161.0,0.6716628959276018,24.792138009049772,8816.0,0.8477852348993289
"Franklin Area School District, Pennsylvania",42,10200,6454.0,399.0,1042.0,1122.0,1018.0,906.0,331.0,660.0,170.0,166.0,263.0,208.0,169.0,139535.0,79085.0,60455.0,4818.0,1636.0,0.7465137898977379,21.61992562751782,16102.0,0.7586668650498438
"Franklin Regional School District, Pennsylvania",42,10230,10782.0,228.0,886.0,1159.0,1163.0,1108.0,895.0,1412.0,335.0,773.0,1465.0,1080.0,278.0,338905.0,193255.0,145650.0,5439.0,5343.0,0.5044518642181414,31.43248005935819,23135.0,0.7946223244295064
"Frazier School District, Pennsylvania",42,10350,3415.0,127.0,295.0,316.0,319.0,611.0,309.0,470.0,104.0,164.0,273.0,342.0,85.0,98925.0,59600.0,39325.0,1977.0,1438.0,0.5789165446559297,28.967789165446558,8161.0,0.883514596451059
"Freedom Area School District, Pennsylvania",42,10380,5169.0,169.0,392.0,672.0,778.0,757.0,351.0,666.0,128.0,195.0,711.0,265.0,85.0,139145.0,77010.0,62140.0,3119.0,2050.0,0.6034049139098472,26.91913329464113,11279.0,0.8696947133283693
"Freeport Area School District, Pennsylvania",42,10440,6102.0,258.0,806.0,627.0,689.0,1090.0,362.0,813.0,120.0,417.0,522.0,331.0,67.0,152560.0,83875.0,68685.0,3832.0,2270.0,0.6279908226810882,25.00163880694854,11714.0,0.9027355623100304
"Galeton Area School District, Pennsylvania",42,10530,1097.0,164.0,150.0,91.0,48.0,81.0,58.0,253.0,35.0,40.0,67.0,60.0,50.0,30115.0,18510.0,11605.0,592.0,505.0,0.5396536007292616,27.452142206016408,2888.0,0.7747589833479404
"Garnet Valley School District, Pennsylvania",42,10590,12071.0,78.0,761.0,1698.0,1499.0,1830.0,848.0,1916.0,635.0,639.0,1026.0,728.0,413.0,348695.0,198485.0,150210.0,6714.0,5357.0,0.5562090961809295,28.88700190539309,29095.0,0.8494904005688552
"Gateway School District, Pennsylvania",42,10620,14499.0,371.0,1454.0,1715.0,1989.0,1757.0,862.0,1866.0,537.0,810.0,1637.0,1147.0,354.0,413095.0,235460.0,177635.0,8148.0,6351.0,0.5619697910200704,28.491275260362784,31616.0,0.7650989126162715
"General McLane School District, Pennsylvania",42,10650,8077.0,716.0,1093.0,1091.0,1139.0,1179.0,497.0,1417.0,210.0,243.0,259.0,160.0,73.0,164710.0,83945.0,80770.0,5715.0,2362.0,0.7075646898600966,20.392472452643307,17393.0,0.7711703139866793
"Gettysburg Area School District, Pennsylvania",42,10710,11878.0,642.0,1869.0,2067.0,1757.0,1348.0,457.0,996.0,265.0,313.0,995.0,595.0,574.0,294105.0,175230.0,118880.0,8140.0,3738.0,0.6853005556490992,24.76048156255262,27854.0,0.7335571006153601
"Girard School District, Pennsylvania",42,10740,5031.0,329.0,801.0,653.0,488.0,666.0,467.0,867.0,166.0,223.0,212.0,106.0,53.0,108570.0,51980.0,56590.0,3404.0,1627.0,0.6766050486980719,21.58020274299344,11096.0,0.7911085226169676
"Glendale School District, Pennsylvania",42,10830,2099.0,83.0,220.0,113.0,103.0,167.0,97.0,305.0,141.0,150.0,455.0,188.0,77.0,74425.0,44245.0,30180.0,783.0,1316.0,0.37303477846593613,35.45736064792759,5583.0,0.8080622995877234
"Governor Mifflin School District, Pennsylvania",42,10860,15695.0,473.0,1551.0,2914.0,3302.0,2759.0,800.0,1330.0,350.0,355.0,801.0,764.0,296.0,351630.0,197895.0,153735.0,11799.0,3896.0,0.7517680790060529,22.403950302644155,31153.0,0.8401969836872883
"Great Valley School District, Pennsylvania",42,10870,14651.0,678.0,1418.0,1963.0,2956.0,2068.0,892.0,1606.0,409.0,520.0,1005.0,783.0,353.0,359440.0,197405.0,162035.0,9975.0,4676.0,0.6808408982322026,24.53347894341683,30310.0,0.7828751974723539
"Greensburg Salem School District, Pennsylvania",42,10920,11682.0,558.0,1870.0,1827.0,1557.0,1732.0,750.0,1048.0,270.0,324.0,709.0,782.0,255.0,273875.0,155150.0,118725.0,8294.0,3388.0,0.7099811676082862,23.444187639102893,25782.0,0.82989989244643
"Greater Johnstown School District, Pennsylvania",42,10950,9166.0,328.0,1449.0,2245.0,1828.0,1158.0,428.0,534.0,134.0,136.0,434.0,267.0,225.0,190750.0,108620.0,82130.0,7436.0,1730.0,0.8112590006545931,20.810604407593278,26770.0,0.7514046432736139
"Greater Latrobe School District, Pennsylvania",42,10980,13818.0,829.0,2180.0,2466.0,2621.0,1809.0,556.0,997.0,220.0,293.0,632.0,795.0,420.0,307715.0,173185.0,134525.0,10461.0,3357.0,0.7570560138949197,22.269141699232886,31021.0,0.8427128427128427
"Greencastle-Antrim School District, Pennsylvania",42,11010,9152.0,353.0,876.0,1283.0,1900.0,1711.0,883.0,950.0,148.0,56.0,355.0,336.0,301.0,213985.0,122505.0,91480.0,7006.0,2146.0,0.7655157342657343,23.381228146853147,19272.0,0.8403325965687822
"Greenville Area School District, Pennsylvania",42,11160,4003.0,314.0,877.0,613.0,547.0,492.0,299.0,377.0,40.0,72.0,214.0,67.0,91.0,79705.0,49255.0,30455.0,3142.0,861.0,0.7849113165126156,19.91131651261554,10642.0,0.7803599908863067
"Greenwood School District, Pennsylvania",42,11190,2502.0,106.0,212.0,143.0,181.0,187.0,85.0,286.0,157.0,201.0,594.0,310.0,40.0,86135.0,50770.0,35370.0,914.0,1588.0,0.36530775379696245,34.426458832933655,5414.0,0.7553763440860215
"Grove City Area School District, Pennsylvania",42,11220,7622.0,623.0,1543.0,1592.0,1019.0,591.0,144.0,641.0,325.0,252.0,562.0,269.0,61.0,148085.0,84335.0,63755.0,5512.0,2110.0,0.7231697717134611,19.428627656782997,17545.0,0.7794081074359612
"Halifax Area School District, Pennsylvania",42,11310,3663.0,92.0,303.0,332.0,384.0,280.0,175.0,612.0,157.0,275.0,706.0,273.0,74.0,115405.0,63170.0,52235.0,1566.0,2097.0,0.4275184275184275,31.505596505596504,7813.0,0.8512286324786325
"Hamburg Area School District, Pennsylvania",42,11340,8715.0,482.0,783.0,1030.0,907.0,985.0,711.0,1668.0,547.0,517.0,588.0,259.0,238.0,228760.0,130585.0,98175.0,4898.0,3817.0,0.5620195065978199,26.248995983935743,17695.0,0.8232739420935412
"Hampton Township School District, Pennsylvania",42,11400,8890.0,157.0,504.0,1108.0,1009.0,1012.0,965.0,1638.0,420.0,729.0,916.0,269.0,163.0,249310.0,139870.0,109445.0,4755.0,4135.0,0.5348706411698537,28.043869516310462,18476.0,0.8405688622754491
"Hanover Area School District, Pennsylvania",42,11420,6815.0,262.0,822.0,1454.0,1514.0,1075.0,349.0,501.0,134.0,147.0,131.0,275.0,151.0,143265.0,77315.0,65950.0,5476.0,1339.0,0.8035216434336023,21.022010271460015,15265.0,0.8281791907514451
"Hanover Public School District, Pennsylvania",42,11450,7110.0,439.0,1344.0,1363.0,774.0,577.0,287.0,655.0,146.0,281.0,504.0,516.0,224.0,174125.0,97830.0,76295.0,4784.0,2326.0,0.6728551336146272,24.4901547116737,15403.0,0.8285326086956522
