"region_walkscore_id","region_type_id","region_table_id","walk_score","transit_score","bike_score","jobs","population"
1132,6,14937,22.0774,,,10857.4,45070.6
5179,6,12155,34.4419,,,14177.8,31636.3
1089,6,4296,30.8437,,,27256.9,45786.6
14893,6,26728,53.883,,,5634.46,21891.7
2826,6,5877,33.8938,,,28484.8,27298.8
1087,6,30826,32.7818,,,3972.67,24240
2782,6,18086,41.6885,,,14129,59743.4
1972,6,20755,36.5453,,,6165.45,24034.6
2906,6,18242,17.1156,,,16715.6,61866.5
2831,6,7947,16.4899,,,8733.93,33981.5
2526,6,26125,25.661,,,4466.09,25998.5
4821,6,1991,33.639,,,11408,42416.4
1567,6,26279,9.90722,,,6895.63,43712.9
2406,6,5501,50.5567,,,13345.5,20792
1063,6,21006,27.2082,,,12843.9,64171
2364,6,21453,17.8828,,,5267.98,30752.3
905,6,15724,34.6751,,,3332.07,22220.3
1038,6,20635,38.2872,,,54758.6,63806.9
708,6,9927,23.103,,,9670.73,24015.5
893,6,15494,36.0347,,,28206,68835.2
1509,6,25196,29.7841,26.9472,,1201.28,31450.3
2567,6,29676,78.3123,75.941,,,59627.3
2615,6,10229,56.3671,,,,27022.6
15244,6,18707,35.4671,,,5657.69,31298.8
2761,6,15309,13.8113,,,9782.25,24051.6
5381,6,17852,28.3933,,,9222.99,17042.6
5373,6,8136,20.647,,,18194.8,28227.7
5367,6,3428,37.6708,,,27761.7,54706
2339,6,16583,23.2485,,,6515.77,18532.9
2696,6,2248,56.1988,,,14548.5,19956.3
2747,6,13011,53.8986,,,22905.9,29542.4
2731,6,10554,48.038,,,30630.5,33571.7
2706,6,6206,50.3365,,,26496,48668.8
2786,6,20232,28.1088,,,96113.5,81304.5
2783,6,19341,31.4364,,,48701.3,129782
3186,6,16139,46.1916,,,30110.9,20691.6
1961,6,20295,39.2688,23.8508,,20635.3,52300.3
1946,6,18858,25.4236,,,8311,17043.3
15041,6,11504,49.0128,,,63670.4,109056
5355,6,20782,40.0711,,,33984.5,38514.2
14943,6,35717,19.5238,,,23611.2,91378.4
14927,6,30823,21.3998,,,49480,98063
837,6,13969,49.3795,32.7237,,89567.2,136314
14862,6,5597,53.7072,36.9949,,37918.1,98985.2
1630,6,12549,31.2884,,,51617.7,90404
14823,6,26298,62.5507,40.0323,,6763.81,29516.1
14822,6,26090,55.2421,41.9022,,7339.18,27097.3
2785,6,20182,35.4955,,,3481.74,18701
2781,6,19002,47.6849,,,10935.8,29800.2
4368,6,17959,18.2081,,,15060.5,41842.9
4752,6,16932,16.4455,,,10085.2,31306.5
948,6,17464,50.4986,15.4501,,33004.8,43973
986,6,18502,26.5265,,,5605.03,24519.7
4453,6,243,30.8272,,,51820.4,116651
4353,6,13040,20.4477,,,6810.99,21519.6
14728,6,13363,33.049,30.0958,42.3785,54536.3,217126
4441,6,17351,23.0906,,,14514.9,20067.5
4448,6,19093,18.7851,,,10906.3,18534.5
4431,6,12923,26.8002,,,28221.7,29027.4
4394,6,3641,28.7224,,29.668,159152,168164
4439,6,14278,17.4434,,,32620.6,29259
1019,6,20226,40.2442,,,14412.4,58379
434,6,9092,22.3213,,,40870.2,67023.5
1551,6,34946,4.14785,,,2564.89,38389.4
1298,6,22585,10.5304,,,1860.09,18163.2
1392,6,11490,40.0261,29.6586,,22371.1,28920.7
1236,6,2052,37.3482,25.2343,,29404.4,48973.1
14560,6,12739,58.6293,41.8717,,53974,74425.9
14554,6,2112,35.6237,,,8434.68,50990
1003,6,19457,54.9964,40.0471,,84518.9,138782
428,6,6318,34.2322,,,60776.5,85943.1
4052,6,3807,25.4355,,,11316.4,18343.9
14535,6,16595,30.8058,,,25371,24239.8
3723,6,8466,15.4679,,,14759.3,46393.3
1227,6,1385,38.7271,,,4141.87,16646
1525,6,16613,14.9029,,,2843.96,21767
340,6,5759,13.5048,,,1373.74,16421.4
382,6,30786,16.1499,,,3054.81,26284.1
393,6,16660,31.723,23.5112,,154648,216614
333,6,3104,32.8585,18.051,,88962,234398
1621,6,9881,17.9302,,,8331.04,32770.6
4566,6,5839,28.2427,,,36136.4,75374.5
4715,6,14821,34.5743,,,22664.7,69788
1345,6,9311,64.4841,,,15444.9,24478.1
1301,6,6208,37.7361,,,55102.7,62377.2
1242,6,2654,17.5351,,,22688.8,154300
1368,6,23728,7.30208,,,6218.18,86653.9
430,6,8549,30.8656,,,25454.2,34642.1
14209,6,20263,35.9442,,,20282.8,40971.6
3923,6,11424,36.3843,,,15616,63453.7
3989,6,17984,47.4676,,,11814.9,25606.4
3967,6,15208,20.2,,,10157.2,20431.3
891,6,15485,25.6374,17.5289,42.4904,41157,89645.8
3927,6,12201,34.4155,,,10923.6,36479.6
1970,6,20737,18.1137,,,4956.59,16538.8
2119,6,6521,40.863,,,11836.1,26373.7
5001,6,12180,28.9524,,,46729.3,75380.1
5038,6,17881,29.008,,,22928.2,24536.2
4980,6,6790,51.5216,27.1304,,23632.5,23236.3
4972,6,22124,11.7562,,,6646.04,20952.8
5009,6,33922,18.5832,,,2508.83,18328.9
4996,6,11452,34.884,,,18767.5,42203.6
13776,6,31343,46.7935,57.6866,,9489.03,48055.1
4969,6,4144,21.0348,12.9852,,98255.3,222581
13755,6,15387,38.9232,31.6768,,43972.6,64637.9
486,6,21251,50.5006,31.5303,,46991,91738.5
4659,6,11482,25.6546,,,31511.3,35008
14457,6,12439,19.6202,,,12956,21393.5
4425,6,11830,26.3302,,,20218.9,27229.3
4517,6,3978,27.7134,,,13682.8,29222.7
4536,6,4355,11.2967,,,3134.24,19840.6
4220,6,8551,63.1339,,,8533.18,25432.2
1102,6,7006,35.9557,33.3813,80.0813,72187.6,143332
1118,6,30816,38.1778,35.6743,,31013.5,41647.8
13735,6,30830,21.6034,,,6230.22,18400
1092,6,5155,59.9282,46.8713,71.2641,435743,596983
1086,6,4147,34.5405,17.8351,46.3799,186195,415281
1134,6,15932,36.9988,,,43681,106180
3727,6,8738,21.4898,,,32129.5,69644
3737,6,9142,30.246,,,20919.3,21282.3
3762,6,11819,27.6385,,,20867.2,29396.6
3709,6,7680,22.3365,,,3692.55,20086.1
4343,6,8198,19.0493,,,5210.56,17970.8
1806,6,6331,74.1336,50.6235,,45510.2,74590.8
1938,6,17917,63.5257,42.3782,,34272.1,64856.2
3744,6,10113,28.731,,,20735.9,20783
3691,6,5903,20.3644,,,79481.6,200402
4351,6,12572,41.0376,,,35796,26649.1
3776,6,15348,20.8342,,,17812.1,27460.1
318,6,31465,19.7419,,,1889.22,21552.7
277,6,9408,22.979,12.4969,,135964,179192
2017,6,10307,37.4475,,,30650.6,45215.7
5333,6,16901,54.1341,,,28380.9,78287.6
3887,6,6919,35.5812,,,28773.3,40953.8
3115,6,7163,41.7141,,62.3497,150620,257101
2067,6,4908,41.2282,,,64530.3,99657
13539,6,10380,34.3623,,,2607.08,25278.5
2737,6,10896,24.6923,,,44293.7,48543.9
2684,6,346,46.8573,,,11008.7,28568.6
3057,6,16702,24.2986,,,29180.1,52732.4
539,6,2501,48.4407,,,10524.6,38211.7
1804,6,6111,70.4631,51.5675,,3118.96,24259.2
4000,6,19271,15.6554,,,8160.01,17525.1
3864,6,5094,42.5915,,,19366.2,50044.6
2102,6,20085,32.1089,,,21966.4,39442.8
2043,6,18137,42.4969,,,57680.5,101266
5261,6,3092,8.01761,,,4276.06,24798.6
1866,6,11705,39.0536,,,9150.06,18706.4
1768,6,3735,71.4507,51.5063,,16576.9,83505.4
3863,6,4664,40.3935,31.0027,46.5158,469864,775159
3817,6,20814,28.5483,,57.5307,9455.42,25713.3
3806,6,6610,43.3239,,69.2928,88066.1,105496
2009,6,8571,44.7689,,,10051.3,23596.5
3947,6,13680,38.8861,,,11733.5,16621.6
4012,6,20157,28.0352,,,9448.96,21137.6
1300,6,6173,58.4144,38.774,53.5672,145983,165694
5340,6,19502,44.2139,,,21806.4,26653.6
5296,6,12741,34.5154,,,22813.6,18871.6
5294,6,12402,37.1144,,,20062.3,33487.9
5213,6,31297,18.581,,,1148.64,20841.1
5203,6,15087,32.0792,,,38818.4,48010.6
5152,6,9353,27.6764,28.4786,,16786.2,41716.3
5147,6,9016,38.1259,33.9533,,57122.7,92135.4
2840,6,10943,68.1658,57.5198,81.2686,296671,381729
693,6,9361,43.4827,27.3847,69.7169,217505,212841
5102,6,2446,17.5873,,,6383.93,19406.3
5090,6,1864,15.0168,,,2621.8,17333.4
5078,6,29438,30.9955,24.4825,,37254.3,70027.6
5072,6,13,46.1199,,,7297.8,16891.6
4992,6,9755,35.183,,,8186.29,22460.7
4944,6,29015,32.8047,,,26580.6,43325.7
4802,6,19420,25.5909,,,14547.9,29613.1
4797,6,19250,34.3272,,,71411.5,124512
4754,6,17069,34.8722,,,14458.9,25221.8
4034,6,21081,41.2356,,,19585.9,25227.9
3996,6,18927,35.4732,,,10980.1,18477.8
5267,6,5746,33.5715,,,48820.8,65116.7
5256,6,1708,41.207,,,14851.5,36649.8
5250,6,20969,37.1058,,,23981.5,28091.6
3943,6,12672,25.7672,,,10712.6,20406.1
3877,6,6504,28.5241,,,24950,53974.4
3833,6,21292,24.1036,,,12127.6,29451.8
3773,6,15233,27.2858,,,22778.8,32790
3680,6,3809,26.2237,,,7630.27,23514.2
3385,6,22201,31.0711,,,17128.7,36149.8
3334,6,20004,94.2266,72.1315,,7920.72,49771
4690,6,13081,22.0818,,,25243.5,57342.2
4688,6,12913,26.1576,,,20453.7,32666
4686,6,12870,17.0102,,,1791.65,17705.6
4666,6,11934,25.3584,,,12557.6,23426.5
4594,6,7178,49.5628,,,33811.6,47821.5
4490,6,2140,20.4582,,,9452.35,26843.5
4384,6,17720,34.6322,,,13880.2,20957.2
4345,6,10527,22.8623,,,9050.55,16483.9
4336,6,7898,32.3129,,,16920,22834.2
4300,6,18869,33.7507,25.7607,,49752.3,83005
4240,6,13765,44.1882,,,10435,23148.6
4231,6,10731,67.9749,,,10187.7,25316.1
4217,6,8380,72.2268,,,51830.9,49358.8
4201,6,3263,48.3464,,,17051.2,20048.9
4070,6,11413,21.4859,,,9450.92,18234.4
3137,6,6411,11.7279,,,4400.9,19354
3101,6,2607,43.2153,,,13889.9,21659.4
2856,6,12631,25.8177,,,19558.4,25248.9
2787,6,20573,17.2601,,,18164.1,23571.6
2752,6,13898,29.5766,,,31866.7,41743.1
2698,6,3119,22.2438,,,8659.38,30095.9
4556,6,5133,26.7037,,,8767.1,22446.3
4554,6,5097,35.3509,,,14026.7,34577.8
4528,6,4274,25.2786,,,37284.1,56247.7
3526,6,13026,66.3337,42.9377,,23458.2,77055.6
2540,6,20596,38.849,,,10684.6,18156.1
2446,6,10503,62.3934,57.347,,7305.26,18046.9
2232,6,16725,30.8154,,,19640.8,31099.5
2229,6,16390,18.149,,,7551.58,21405.9
2193,6,7360,28.8605,,,22141.6,25169.3
2131,6,9102,32.2834,,,8251.49,22822.8
2948,6,13994,12.735,,,13823,33331.9
2944,6,11907,26.3665,,,25102.8,41185
2937,6,10084,33.6771,,,16432.2,18420.1
2925,6,7442,33.287,,,14272.2,34217
2081,6,10131,19.2497,,,12020.9,17164.4
2051,6,20524,13.7203,,,9565.37,29872.3
2044,6,19117,35.8915,,,37006.8,60577.7
2024,6,11974,34.6246,,,17243.5,29802.9
2014,6,8986,39.4188,,,9296.13,17180.4
1990,6,5667,41.3508,,,88823.4,116933
1974,6,370,28.0531,,,24294.8,56251.1
1950,6,19463,51.0106,52.1463,,16946.8,41581.1
1862,6,29495,29.5598,,,12489.2,24136.6
1846,6,9873,50.1824,,,15482.3,27365.7
1824,6,7907,33.1622,,,15266.8,30265.1
1782,6,4862,33.2114,,,38435.7,75453.2
1763,6,3271,37.575,,,8035.31,21536.6
1750,6,1942,38.0107,,,7700.72,18487.2
1745,6,1734,34.9474,,,59521.8,75178.3
1742,6,1485,72.6493,44.59,,10796.4,55865
1700,6,4370,34.8174,,,27568.3,43193.5
1685,6,9293,39.712,,,5475.93,20853.5
1666,6,18846,7.77446,,,3540.16,17884.5
1665,6,18748,19.5787,,,7847.87,25100.4
1651,6,17078,26.3557,,,25400.7,36077.8
1634,6,24483,18.114,,,11961.4,35562.3
1499,6,15166,19.5539,,,10754.9,55545.6
1431,6,13058,27.063,,,56220.3,56299.8
1365,6,10159,28.6773,,,15315.7,20157.8
1353,6,9913,54.0131,,,8274.87,34660.9
1336,6,35692,51.5482,,,11132.9,21450.4
1308,6,22710,7.44554,,,2869.08,28929
1273,6,4400,34.8207,,,23490.7,26352.1
1226,6,21349,25.8392,,,3075.95,23318.8
1165,6,31241,53.6855,,,9570.87,30209.2
1070,6,30796,37.6441,28.7639,,23598.9,105059
1047,6,20818,36.1511,23.0622,,22957.9,48771.2
1046,6,20771,90.5526,61.2328,,24726.9,32962.7
1016,6,27777,39,,,,
971,6,17896,56.1715,,,5708.57,28731
923,6,16477,51.6181,,,53241,149540
916,6,28672,34,,,,
770,6,28377,38,,,,
761,6,11466,41.7612,,,15021.2,60829.2
1512,6,15696,36.3228,,,17063.7,32425.5
727,6,10484,39.595,,,4834.43,23977.4
724,6,28147,74,,,,
686,6,27798,75,,,,
465,6,117,63.9628,39.4276,,23501.4,73676.9
442,6,14327,23.7919,,,23842.9,48850.7
416,6,2665,16.8964,,,7059.43,23164
414,6,1423,24.9428,,,37879.2,34749.8
395,6,17111,24.0608,,,15004.8,44030.8
303,6,19440,19.3534,,,9486.7,17768.5
294,6,15393,22.3175,,,10035,32504.9
274,6,35762,11.0782,,,1584.56,16612.3
