 place_id , median_sale_price , median_sale_price_per_sqft , total_sales 
22174,85000,67.9245283,7
22178,379000,294.3213296,8
22181,166000,139.4230769,51
22185,410000,293.90681,5
22188,200000,148.7597449,12
22195,90000,79.27205429,6
22197,207000,162.3376623,18
22198,89000,63.49206349,5
22200,249000,144.6759259,13
22205,103500,66.49616368,5
22206,123060,104.1666667,12
22211,255000,183.7016575,10
22213,107000,93.86026817,5
22219,189000,140.546875,39
22222,169900,131.875,5
22247,90000,83.25624422,7
22266,1075000,685.0393701,10
22277,317500,287.5905797,11
22287,305000,256.302521,9
22292,70500,63.17157712,10
22293,267000,208.3333333,7
22312,176000,124.5901639,70
22314,275000,228.1746032,12
22322,470000,312.849162,17
22323,150000,88.18342152,5
22325,314000,238.0952381,22
22329,165000,135.1351351,10
22335,135000,86.60714286,9
22336,150000,130.1886792,11
22344,230000,171.4285714,6
22350,260000,176.8377254,9
22355,230000,166.2873862,5
22359,84500,75.25,6
22361,340000,311.9266055,5
22370,105000,83.78870674,18
22376,220000,177.0334928,8
22379,198000,126.7459907,12
22380,75000,61.45038168,148
22385,219000,172.7941176,6
22395,98000,71.38069705,8
22398,705000,536.9595537,6
22400,225000,167.844523,7
22406,165800,138.0952381,48
22411,380000,352.0456708,29
22414,176000,130.946299,268
22426,630000,513.1494548,8
22435,528000,495.7746479,6
22437,285000,192.1875,7
22439,643500,490.6937394,11
22447,275000,172.9522687,150
22451,203500,167.4836601,9
22453,60270,46.14854518,19
22472,200000,136,5
22477,164900,138.5701677,30
22480,228000,170.5955335,16
22489,432000,255.4315913,18
22490,193000,137.8571429,14
22494,192000,163.8618246,6
22497,125000,111.1111111,5
22501,249900,219.2105263,7
22509,234100,206.8661972,7
22514,115000,99.49832776,24
22526,109000,84.76190476,9
22533,185000,123.0569948,9
22534,86000,71.49446494,5
22537,243000,172.4941725,12
22539,390000,312.3752495,12
22544,506000,359.789916,6
22558,270000,187.755102,6
22562,240000,216.6666667,7
22597,309000,201.1594203,25
22601,500000,386.996904,5
22602,135100,115.9678858,10
22605,370000,272.2222222,42
22613,224000,196.3350785,5
22619,73500,69.86692015,5
22624,180000,136.7521368,141
22628,550000,445.8333333,28
22635,125000,105.8710298,9
22636,665000,521.3089802,5
22637,130000,114.7686833,20
22649,186984,132.7272727,9
22650,138200,134.4621514,5
22651,165800,121.6751556,5
22657,140000,122.8070175,8
22660,390000,262.745098,9
22662,79995,51.04977664,9
22672,280000,249.7985496,11
22673,82499,55.81799729,7
22674,189900,155.8333333,30
22675,60000,39.47368421,21
22684,250000,218.6711522,8
22686,240000,173.0769231,11
22693,185000,164.3192488,6
22695,134900,114.7108844,14
22700,300000,208.3333333,18
22710,232400,138.0867499,5
22712,125000,108.1314879,8
22713,400000,357.1428571,21
22715,114000,83.63309353,50
22718,175000,133.3333333,33
22731,224500,197.1762415,6
22740,304500,231.7880795,19
22745,110000,96.49122807,11
22749,328000,208.4465446,22
22752,139000,120.3389831,25
22757,240000,190.9586906,10
22760,196000,137.1841155,18
22762,25000,22.83849918,6
22765,247500,167.879127,5
22766,150000,146.3414634,5
22775,135000,120.3208556,7
22780,142000,113.6,6
22782,65000,50,7
22783,320000,223.0590962,6
22784,131925,96.64948454,8
22792,90000,65.59766764,8
22803,240000,189.7321429,21
22804,215000,163.8772664,20
22808,130000,92.72467903,28
22821,139000,108.5470085,6
22822,200000,158.390411,9
22823,236000,200,5
22828,125000,102.8481013,26
22840,170000,120.5012853,13
22850,125000,102.3462783,6
22851,218000,170.9677419,11
22872,75900,48.13664596,8
22877,87500,55.82822086,23
22918,191500,154.6849758,10
22920,202000,176.6138855,14
22921,335000,276.7857143,10
22938,196000,148.9463602,107
22946,125500,109.3439364,8
22952,211405,155.0324675,17
22954,119500,108.3032491,5
22958,18000,15.67944251,6
22960,136000,102.4096386,7
22963,75000,67.8119349,7
22966,64500,56.43044619,10
22988,195000,148.6784141,10
22997,128000,89.96212121,12
23013,305500,252.897351,9
23015,375000,268.8172043,7
23017,484000,380.2588997,6
23027,241000,203.4587996,13
23028,145000,104.6153846,5
23047,160000,142.7255985,5
23052,230000,230,7
23055,164000,106.8947087,259
23056,129000,99.00230238,5
23058,165000,128.030303,6
23061,699000,666.6666667,7
23083,367500,228.8293898,20
23095,98000,75.45317221,6
23116,133000,104.7094188,12
23132,197500,139.9468556,60
23141,75000,61.42034549,358
23150,125100,101.2142238,6
23156,79500,59.13503972,5
23166,473400,345.8498024,23
23169,389950,310.6796117,6
23175,165000,131.403118,9
23188,399000,348.9483748,11
23194,400000,272.1088435,10
23199,190000,141.7975567,9
23202,90000,73.7704918,5
23218,135000,106.1285501,392
23219,143000,107.120743,114
23220,180000,119.4174757,70
23232,159000,133.7638376,22
23242,112000,76.3968073,351
23244,160000,105.6466302,8
23249,181084,133.7529504,5
23251,325000,269.1117093,10
23265,95000,82.65720081,13
23268,327000,230.7692308,7
23276,199995,147.1153846,6
23279,86000,66.8984701,82
23285,200000,146.3057791,19
23289,130000,95.70881226,24
23300,95500,88.54166667,6
23311,49500,49.10714286,7
23312,210000,150.6849315,27
23320,77000,57.94270833,5
23333,161000,138.3399209,7
23343,150000,137.3106061,5
23355,25000,22.72727273,6
23367,129900,112.7604167,7
23372,100000,94.96676163,5
23377,125000,105.3962901,7
23386,52000,42.41435563,5
23389,81000,63.24900133,202
23396,168000,143.2291667,6
23397,215000,149.9659168,53
23415,197000,162.6297578,7
23425,285350,186.6743251,15
23443,305000,232.3651452,7
23446,245874,175.4261364,8
23447,119925,98.14323607,14
23451,152000,128.0714818,15
23452,260000,205.7142857,12
23461,327000,209.9349497,29
23463,262000,163.3259094,6
23470,282000,190.5172414,10
23478,395500,345.6175299,13
23484,277000,211.1280488,6
23498,75000,70.63802083,10
23510,212000,147.2176759,12
23512,225000,189.7080224,19
23520,284950,244.0789474,6
23525,40000,32.01970443,6
23526,29000,29,5
23536,130000,100,53
23539,310000,239.2578125,17
23554,211000,149.0112994,5
23577,208000,158.4158416,52
23580,825000,716.4310954,15
23585,185000,154.9165121,26
23601,109900,89.27835052,22
23604,139900,118.4062851,9
23618,114900,81.44192256,15
23620,145000,119.3415638,7
23622,186000,160,11
23629,290000,251.0860122,6
23630,70000,57.00325733,11
23645,699000,596.5703971,13
23646,105000,88.55291577,38
23655,260000,226.7818575,21
23657,169900,114.640884,88
23663,340000,224.6469833,14
23681,225000,179.0364583,54
23685,318000,312.992126,5
23693,205800,175.78125,13
23694,219900,151.2738854,61
23702,255000,218.0257511,10
23705,285000,200.4394737,9
23710,489000,336.2573099,24
23712,220000,182.2660099,12
23714,325000,288.4615385,12
23721,155000,107.1428571,85
23723,137200,101.8867925,111
23724,90000,72.23113965,16
23725,195000,130.0918836,52
23728,105000,81.96721311,194
23730,115000,88.98305085,9
23732,240000,163.5485818,17
23737,295000,193.3333333,14
23756,112000,78.50985222,5
23760,330000,252.0424837,7
23761,175000,148.5008818,23
23765,620000,371.9234275,5
23767,55000,50.55147059,9
23768,104000,84.66211086,8
23772,170000,114.7704591,14
23774,82400,60.81081081,5
23781,124500,83.69565217,61
23783,148000,105.3639847,20
23785,350000,288.8888889,10
23790,145000,115.7154673,7
23795,92600,84.18181818,9
23800,275000,225.4098361,7
23805,110000,80.22300469,7
23820,170000,125,7
23825,100000,86.50519031,12
23830,190000,156.7164179,36
23832,280000,192.1499707,7
23849,721000,594.9656751,8
23859,96000,85.55657774,42
23879,208000,171.9457014,9
23887,184000,111.3801453,7
23901,145000,111.5384615,6
23903,155000,126.3243684,20
23908,175000,151.5957447,7
23920,171900,148.7522282,13
23923,52000,47.27272727,5
23927,235000,150.4376368,20
23946,234725,173.828125,8
23947,350000,218.5314685,5
23948,85000,72.34042553,7
23951,86000,73.19494585,13
23962,130000,107.0512821,16
23968,275000,238.8059701,14
23975,95000,79.16666667,8
23979,174000,137.322695,17
23981,160000,105.5950266,8
23984,140000,116.8224299,7
23989,205000,156.5539984,19
24012,134900,116.0541586,12
24013,300000,252.1114865,10
24015,308500,238.5496183,5
24032,82900,74.8870822,8
24033,149000,129.1666667,14
24037,70000,65.78947368,8
24041,110399,68.40086741,5
24060,137500,117.8637201,18
24084,149900,117.476489,6
24085,250000,185,26
24086,89000,79.32263815,8
24098,190500,118.6176837,5
24119,305000,221.8181818,18
24125,158000,120.7264957,52
24144,104500,92.31448763,16
24146,85000,72.64957265,7
24150,159000,124.750499,11
24151,475000,343.2080925,5
24158,84900,74.47368421,5
24175,119000,99.20634921,7
24184,81000,61.03993971,5
24185,335250,273.3333333,6
24192,129000,129,6
24195,224000,170.9601874,10
24211,325000,227.5,44
24216,520000,434.4729345,8
24225,60000,50.15432099,11
24231,365000,284.9854227,10
24246,46200,40.41353383,11
24247,235000,180.2656546,6
24250,253500,184.5949535,8
24254,214000,145.0617284,16
24255,320000,246.1538462,6
24260,124000,109.4276094,6
24264,136000,108.0929487,35
24269,53000,44.61279461,7
24273,148000,110.1190476,17
24291,400000,312.1279762,6
24296,315000,241.7962003,27
24316,180000,151.5580737,11
24319,249000,215.5172414,8
24320,220000,156.0332871,7
24326,499000,429.0627687,5
24330,893000,788.869258,7
24335,277000,219.095941,5
24337,175000,123.3766234,9
24344,92000,64.71389646,19
24365,88000,65.20605112,54
24381,123000,80.59516429,11
24384,73000,62.5,30
24386,155000,126.754386,14
24388,1300000,1137.015782,7
24390,221000,153.9179104,91
24395,517500,405.0925926,7
24405,122000,106.4023179,7
24408,125000,112.7214171,6
24411,362000,226.7006803,5
24417,250000,208.9228296,6
24426,239000,210.4591837,5
24429,134900,106.888361,22
24430,178900,121.7783505,160
24431,227500,153.2456861,67
24433,503460,270.3141762,10
24443,205000,150.7782101,16
24450,117900,95.83333333,53
24459,313500,278.8461538,9
24460,258000,169.820442,10
24463,175000,138.8888889,7
24465,142500,134.9428868,10
24478,310000,197.905478,5
24488,265000,163.9093137,5
24489,170600,132.7014218,69
24490,188000,159.3220339,9
24492,267000,185.0675139,17
24493,231000,186.3636364,13
24502,229000,178.7148594,26
24506,184000,160.1392515,5
24512,192500,141.6666667,49
24527,198000,161.7647059,7
24530,145000,125.9761905,11
24533,305000,250.4604052,6
24534,235000,178.7234043,6
24539,262000,199.5481928,7
24545,188000,138.6430678,5
24548,260000,157.0714688,18
24562,140000,116.0862355,6
24575,169850,110.5003292,13
24585,238000,170.5370102,7
24586,580000,367.3897831,36
24601,305000,223.4636872,16
24616,900000,825.6880734,14
24623,192000,157.2327044,24
24637,280000,196.4285714,16
24640,200000,156.25,17
24654,108000,68.87755102,12
24660,78000,67.41573034,5
24662,137000,126.3837638,6
24663,329900,196.2507323,10
24668,165000,144.8412698,21
24686,68000,60.71428571,8
24691,450000,378.2894737,7
24694,172000,143.6552275,64
24702,701500,493.3884642,9
24709,168100,112.5304136,24
24719,265000,191.7882226,18
24721,107500,90.32258065,31
24732,149000,112.7348643,11
24737,208000,136.5528129,8
24754,134500,98.64944216,25
24755,130000,98.28244275,5
24758,95000,77.19298246,6
24763,164900,121.4285714,9
24765,263000,214.8046875,10
24773,150000,146.484375,5
24782,329000,214.8579752,20
24784,323000,206.7307692,16
24789,209000,139.0163934,79
24799,175000,115.8333333,41
24801,177450,134.351145,319
24805,80500,67.60204082,11
24806,179000,154.978355,12
24811,78000,67.70833333,5
24818,220000,170.86915,25
24819,43000,41.94260486,16
24827,175000,139.7306397,154
24851,252000,152.9126214,6
24863,172500,127.9863481,7
24865,626000,417.3333333,5
24875,138000,130.6306306,5
24878,137000,107.9005121,6
24883,215000,158.1950207,8
24884,300000,201.863354,38
24885,925000,526.3157895,7
24906,340000,269.4759207,15
24912,245000,210.7279693,10
24918,318000,231.8623785,14
24920,180000,137.8521127,5
24925,113000,88.28125,5
24937,83000,72.36268527,12
24951,128000,95.31635168,5
24952,217000,189.0243902,5
24971,84000,79.77223427,6
24974,68000,58.75202593,22
24976,178000,127.4451689,9
24984,210000,170.5882353,6
24985,359000,278.1791908,9
24990,299000,180.0254453,9
25007,174000,144.9787836,23
25008,100000,71.27429806,11
25018,199000,138.431114,57
25032,66100,51.24031008,11
25038,60000,50.33512064,13
25042,179000,132.6130501,5
25046,237000,187.9084967,39
25059,208200,142.6799007,6
25065,129900,100.5936675,507
25075,62500,57.97773655,6
25093,206000,164.4268775,26
25102,112000,97.56097561,5
25103,115000,82.70676692,45
25104,425000,379.7101449,11
25109,113000,95.21218716,21
25112,90000,82.5,7
25118,240000,208.3333333,7
25142,149900,109.8168498,9
25144,380000,325,15
25147,130000,104.1666667,8
25148,240000,165.719697,5
25153,319200,211.1893584,7
25164,260000,199.3490643,21
25165,403330,237.0146243,6
25187,173500,112.3529412,12
25189,140000,102.8571429,12
25197,345000,174.7720365,14
25198,147000,113.3540373,18
25202,368000,231.4156432,15
25210,244000,178.2531194,49
25212,189000,135.8761329,35
25215,112000,79.45375543,10
25217,185000,153.1279178,6
25227,132000,99.68051118,6
25243,360000,268.6915888,6
25244,750000,597.4226804,11
25247,257000,221.5517241,16
25248,139000,107.81893,34
25250,140000,109.9764336,6
25271,183500,127.5191105,7
25298,128000,80.16032064,6
25300,290000,205.44919,14
25301,205000,178.8491446,10
25310,260000,177.1956857,7
25313,149210,90.27777778,5
25328,158900,112.5,45
25331,140000,127,9
25337,82500,77.53759398,9
25348,139500,111.2061591,19
25357,135000,128.3269962,5
25363,160000,126.7880364,36
25364,260000,154.723127,17
25366,139000,110.6687898,6
25367,116000,79.09090909,8
25372,326000,228.1021898,19
25381,122000,96.36650869,6
25395,79500,69.76744186,11
25414,185000,137.6488095,10
25416,115000,97.45762712,9
25419,250000,223.4881683,6
25425,162500,137.0431894,25
25426,132000,95.86056645,5
25427,242500,151.9607843,28
25430,240000,180.0327332,5
25434,147000,131.9252078,24
25451,273500,223.3738385,18
25456,115000,87.82556027,24
25472,205000,146.3580667,22
25484,99500,86.22183709,15
25496,50000,36.49635036,6
25503,185000,140.7549584,55
25504,239000,171.7391304,17
25518,280000,209.3639576,8
25536,123500,99,6
25539,104000,79.16666667,16
25555,165000,131.7003676,6
25572,104000,82.21343874,6
25586,175000,116.5270373,25
25590,175000,140.224359,11
25598,149150,110.4807692,40
25607,79900,62.22741433,5
25608,252500,182.088646,8
25611,173500,122.6744186,7
25613,514500,380.6734993,14
25618,270000,234.929078,76
25626,245000,197.1664699,30
25634,215000,167.4836601,11
25636,165000,136.8801653,13
25655,123000,97.05882353,11
25661,35299,32.44393382,7
25668,200000,158.4507042,9
25671,280000,214.5308924,12
25674,124000,109.4276094,7
25691,145000,110.2588686,13
25695,113900,97.65625,39
25699,126500,102.180937,5
25700,47000,34.24657534,5
25707,220000,160.8187135,54
25711,185000,142.2697368,21
25712,114000,111.013986,5
25722,121000,106.5292096,28
25738,185000,141.2878788,9
25746,165000,131.0043668,156
25756,124000,108.7333719,6
25757,200000,163.8049451,10
25767,228000,197.5945017,7
25775,110000,84.09785933,11
25785,180000,149.047619,114
25798,70000,66.86626747,11
25813,203000,183.8768116,9
25819,305000,297.3720609,6
25825,34000,31.62790698,8
25832,28000,19.13265306,8
25833,127550,117.3913043,9
25839,123000,90,10
25846,135000,108.8777219,56
25849,200000,130.8232291,6
25858,243000,142.7027027,9
25878,502000,421.1409396,6
25888,155000,105.1972448,598
25890,190000,125.2246854,684
25900,225000,138.367052,255
25905,263000,213.7176938,11
25911,187500,150.9433962,35
25923,310000,197.2108844,68
25948,275000,208.3333333,9
25951,200000,147.2176759,6
25964,365000,267.8571429,6
25967,93900,81.81818182,19
25968,135000,113.1221719,116
25971,218500,194.2222222,8
25976,341250,241.7380661,9
25978,219900,185.1851852,7
25980,220000,183.9464883,5
25981,212000,147.2431078,36
25985,180000,151.384083,254
25989,215000,163.7471439,7
25994,107500,74.39446367,5
25996,160000,133.0892144,6
25999,120000,87.53501401,9
26003,45000,40.54054054,5
26014,247000,168.9189189,5
26018,115000,97.25906278,44
26024,169900,127.4786325,7
26025,235000,135.483871,7
26037,214800,129.1641612,26
26038,340000,280.4524887,38
26042,215000,165.8536585,16
26049,195000,129.7297297,26
26051,700000,627.2563177,8
26052,63000,45.40909091,8
26055,297124,179.9035585,15
26059,220000,168.5267857,15
26072,322000,278.2193959,5
26073,280000,157.6576577,5
26075,167500,104.8859935,7
26079,147000,110.7620321,758
26081,221000,197.9166667,9
26083,110000,91.96428571,9
26084,61000,58.54126679,8
26086,235000,180.0670017,8
26088,520000,351.826793,5
26089,145000,90.90909091,8
26094,554500,350.3289474,69
26107,400000,346.0207612,6
26118,52000,42.1686747,6
26129,138000,112.0305538,13
26132,145000,118.0952381,8
26133,275000,192.1428571,7
26138,126900,84.03361345,11
26145,169900,129.8882682,116
26150,1492000,1137.923729,6
26162,425000,342.7419355,27
26172,128750,109.5505618,8
26179,166000,122.962963,30
26213,219000,148.7771739,6
26223,89000,84.92366412,6
26224,169900,123.4738372,5
26227,111000,85.46511628,7
26251,179000,132.6130501,5
26252,469000,331.6326531,5
26253,69500,58.13953488,17
26267,190000,115.9196291,5
26276,325000,257.7319588,6
26277,207000,154.2118432,246
26279,170000,106.5292096,53
26281,255000,196.1538462,5
26290,137000,132.6234269,12
26293,162000,140.787717,12
26294,239000,212.7255461,9
26297,250000,155.4404145,10
26298,255000,175.0972763,6
26299,83750,77.31958763,10
26307,250000,180.1282051,5
26311,115000,91.17647059,5
26318,100000,83.83,28
26334,58000,47.58515625,5
26337,237500,185.7399641,8
26338,211000,136.71875,15
26341,163000,135.9126984,9
26343,115000,81.00942761,5
26345,249900,144.9535963,9
26351,135000,107.1428571,5
26352,118000,93.35443038,5
26354,177800,115.5717762,55
26361,85000,64.78658537,6
26370,202400,158.5820896,9
26385,140000,100.2747253,12
26392,170000,124.8290014,91
26398,894500,675.5464481,14
26404,150000,126.6666667,5
26422,243000,160.3001364,40
26427,569000,398.5900217,32
26433,332500,225.7142857,11
26447,260000,205.2489906,14
26450,114000,106.0465116,5
26454,210000,130.0800801,35
26456,210000,168.4952978,5
26471,256000,229.1666667,24
26476,200000,156.25,7
26485,132500,128.8910506,5
26491,280000,179.4871795,5
26499,100000,83.25757576,10
26500,77500,73.16849817,6
26501,98000,87.1886121,13
26502,105000,85.22727273,17
26516,159900,104.9562682,7
26519,185000,150.5376344,7
26559,137000,137,5
26591,341900,240.1547117,8
26595,250000,206.6559313,11
26603,126000,83.13180169,12
26604,282000,158.0756014,25
26609,163000,145.5357143,9
26617,155000,110.7981221,29
26629,155000,116.4958062,16
26631,375000,247.7902622,9
26632,59900,59.9,5
26657,300000,235.8490566,23
26660,620000,407.6057847,14
26666,279900,246.1951656,13
26679,205900,138.4943182,6
26688,129000,103.7037037,8
26696,365000,315.840622,5
26703,128000,83.68945869,8
26709,144500,125.9191176,62
26723,290000,229.1917973,19
26734,122000,111.6504854,5
26735,142000,104.1666667,8
26744,125000,110.723092,12
26746,350000,297.2749794,9
26747,134000,93.7950938,10
26754,95000,71.42857143,25
26760,410000,369.7024346,11
26781,195000,159.1666667,10
26798,325000,312.9695886,6
26810,90000,69.44444444,6
26813,239000,162.585034,15
26815,92000,68.32298137,24
26819,100000,91.93121693,8
26820,113000,83.1043956,6
26824,249900,195.5034213,16
26829,179000,105.4526749,5
26833,175000,106.0767591,9
26836,136000,110.8870968,14
26838,165500,159.1346154,5
26840,155000,141.9413919,14
26845,335000,198.3695652,7
26850,179900,147.7272727,5
26852,264500,192.2238372,7
26855,346500,296.7032967,20
26858,177000,115.6862745,6
27825,239900,173.6745887,8
27826,165000,119.5090439,7
27942,179800,156.0574949,11
27949,175000,142.0454545,12
27998,350000,205.399061,7
28021,190000,173.3576642,6
28041,229000,165.8442982,7
28079,479000,465.0485437,5
28090,440000,368.4210526,8
28203,550000,395.480226,22
28272,192000,167.8060907,10
28319,180000,148.8919668,7
28329,527000,456.6666667,5
28371,231000,132.9937748,5
28532,65000,53.76344086,14
28563,147000,77.65451664,6
28627,300000,272.810219,6
28666,299000,186.9688385,6
28683,300000,243.6647173,9
28795,100000,63.61607143,6
28988,200000,154.8991354,5
28998,151000,112.4338624,6
29015,460000,275.4491018,5
29321,127000,100.4370629,5
29438,231500,196.1538462,36
29439,378000,263.3020344,14
29441,259950,216.3461538,31
29443,205550,165.5640496,6
29449,203000,167.768595,5
29453,210000,151.7730496,9
29458,245000,197.0055162,33
29459,132000,102.5862069,101
29460,265000,189.1891892,15
29462,184900,152.3591088,9
29463,178000,156.8181818,19
29464,163000,140,15
29465,185000,150.1623377,7
29466,173750,152.173913,17
29468,145000,116.1858974,7
29470,165000,134.6153846,758
29471,122500,96.23076923,5
29472,260000,224.6240602,9
29475,68000,44.5026178,6
29477,169000,133.8682432,104
29478,160000,145.4545455,13
29479,270000,213.3333333,18
29480,141000,115.3324288,20
29481,129000,98.33333333,10
29487,156000,129.7006907,7
29488,208000,130.2612482,196
29489,85000,74.90636704,7
29490,128000,108.3142639,140
29491,102000,79.47019868,9
29494,125000,112.3090746,5
29495,73000,62.17162872,8
29497,50000,49,7
29500,135500,113.9760837,22
29501,346500,191.9708029,31
29503,205000,128,9
29504,24900,18.80664653,18
29505,167000,118.0870354,89
29508,148000,139.4967177,14
29509,122000,101.6666667,6
29511,147000,132.9174664,75
29514,225000,172.9166667,31
29516,45000,41.62812211,28
29517,175000,123.1343284,12
29520,154000,130.8333333,17
29522,139100,131.7234848,6
29527,137000,93.33333333,6
29528,275000,234.4322344,124
29531,200000,166.1585366,6
29532,675000,550.5952381,5
29533,355000,281.3299233,19
29535,50000,39.68253968,5
29536,300000,247.0930233,45
29538,280000,191.6146916,5
29540,515000,402.1813224,7
29541,287500,221.0663199,32
29548,135000,98.54341737,12
29549,186000,151.465798,18
29551,275000,220.9932584,70
29554,135000,133.7325349,6
29555,197000,138.75,8
29557,260000,214.9507119,7
29560,206900,174.2482652,6
29561,235000,212.5,7
29563,284900,210.4810997,23
29564,255000,178.5714286,24
29565,255000,187.9194631,18
29570,288000,230.9542903,5
29573,217500,165.8374793,15
29576,429000,309.7345133,5
29577,229900,159.2105263,12
29578,226900,178.7630402,18
29579,298000,214.2180095,18
29580,345000,303.5714286,17
29581,228000,171.1095101,6
29582,230000,151.2163051,7
29583,239900,189,15
29587,209000,156.5884477,6
29589,347000,258.5119798,11
29591,285000,253.4507042,7
29593,337000,198.2378855,33
29594,196000,154.4545455,15
29595,165000,147.5849732,7
29596,315000,256.8251534,10
29598,424000,316.824472,18
29600,389500,319.843342,14
29601,129000,105.7919622,18
29602,318000,312.992126,9
29603,153000,117.151608,6
29605,325000,242.75,22
29607,240000,157.2128852,8
29608,150000,136.71875,17
29612,202500,184.1755319,12
29613,240000,181.4159292,16
29617,256000,156.25,26
29620,260000,202.5462963,17
29622,534000,306.7202757,6
29623,230000,194.4444444,15
29624,370000,293.3333333,12
29626,332500,245.5972603,22
29628,302500,165.1186791,18
29629,340000,244.7552448,15
29631,360000,298.1904013,17
29632,336000,270.771629,41
29633,208000,147.4358974,14
29635,327000,216.5492958,7
29637,255000,203.9381153,5
29638,320000,250.4882813,9
29639,254900,213.5714286,26
29642,235000,176.71346,10
29644,321000,229.2857143,6
29646,319000,223.3009709,19
29647,303000,274.4565217,6
29650,255500,181.8617021,11
29654,230000,171.751886,6
29655,248700,186.3133372,12
29658,229000,180.0314465,9
29659,420000,250.4284773,5
29661,320000,235.1576994,23
29664,317500,249.1258741,13
29665,307000,238.0952381,15
29666,445000,302.6706231,13
29668,290000,223.7640937,21
29669,320000,183.8961039,6
29671,280000,220.6190976,104
29672,278000,208.3326389,5
29673,245000,188.1040892,7
29674,537678,391.5171289,5
29675,285000,214.7407407,12
29676,205000,131.7122594,5
29682,242000,178.3166904,5
29683,230000,156.6666667,9
29684,307000,259.3457944,48
29688,195000,162.5,5
29690,260000,178.9022919,19
29694,290000,235.3896104,26
29695,431000,284.1269841,16
29696,250000,203.3368092,7
29700,157000,133,12
29702,252750,187.1440195,25
29704,357000,265.9574468,12
29707,228000,155.0707547,17
29709,369000,263.1578947,19
29711,450000,327.2727273,7
29713,380000,285.8176556,6
29714,213000,122.8710462,7
29718,219000,164.9096386,13
29720,425000,361.6636528,6
29724,180000,118.705036,19
29725,243000,160.7142857,26
29726,222000,201.0582011,25
29727,178000,148.244898,16
29733,270000,197.1014493,13
29734,590000,418.3135705,5
29735,314000,252.897351,40
29740,147000,112.8349788,9
29741,255000,160.2418745,14
29742,567500,505.2264808,7
29743,225000,174.7720365,41
29745,280900,195.996732,18
29746,160000,102.5,7
29747,300000,227.4959083,9
29748,185000,155.7239057,16
29752,166000,123.1343284,22
29757,377000,294.9921753,18
29762,250000,166.6666667,10
29764,199000,165.1452282,5
29766,300000,206.480305,9
29767,275000,256.2907735,5
29768,315000,278.5145889,11
29772,350000,242.9764617,11
29773,500000,402.7962716,14
29774,360000,224.7807018,11
29775,228000,160.5029586,6
29778,183174,155.1724138,20
29780,168900,141.1042945,9
29782,220000,207.8783151,10
29784,186000,151.3605442,11
29785,285000,211.1111111,15
29786,285000,245.5357143,12
29787,525000,441.468254,6
29788,240000,203.9930556,6
29791,265500,206.5527066,11
29793,242500,183.9622642,24
29794,255000,206.302521,14
29795,400000,251.5547264,10
29796,370000,277.7777778,19
29797,355000,321.2765957,18
29800,206000,150.8052709,5
29802,287500,225.4681648,6
29803,154900,109.5473833,13
29808,260000,186.1111111,20
29809,279900,200.8184524,9
29811,283500,229.8095863,11
29812,265000,219.7943445,7
29815,180000,119.6808511,10
29817,398000,259.3957259,5
29818,353000,279.0697674,22
29821,389000,295.8579882,12
29824,350000,288.5714286,12
29829,395000,328.7037037,5
29830,305000,238.2875606,20
29842,91160,82.04633205,11
29844,130000,106.3829787,7
29848,12500,12.01923077,6
29855,135000,105.9481216,65
29857,72000,67.86050895,11
29864,105000,71.71000788,5
29865,74900,55.97907324,10
29876,140000,102.970297,7
29884,214500,147.9310345,5
29890,105000,81.39534884,10
29899,61000,46.92307692,8
29905,157000,122.5806452,16
29912,175000,141.8663304,9
29917,110000,72.18844985,9
29926,141000,108.3885667,17
29932,130000,101.9144144,7
29942,81500,60.37037037,5
29944,106000,94.6969697,6
29948,125000,114.3375681,12
29951,145000,106.5719361,8
29953,168900,133.9285714,22
29960,96000,77.29468599,8
29965,61200,54.25531915,7
29983,83700,70.52074139,71
29991,130000,99.29078014,18
29992,115000,93.60730594,18
29995,159000,112.0107962,17
29998,265000,163.9093137,9
30001,114000,92.75793651,13
30011,119000,99.16666667,7
30018,169900,135.6097561,47
30022,104290,76.38888889,15
30023,119000,94.6929492,6
30029,130000,98.03921569,7
30031,130000,84.24242424,13
30033,212000,156.8047337,7
30039,80000,70.42253521,5
30042,81800,69.9,5
30054,135000,113.8392857,9
30063,97732,84.64566929,9
30077,180000,159.2920354,6
30078,143500,119.9832776,10
30081,68500,57.0358035,7
30082,127000,75.5952381,6
30083,130500,92.14810924,10
30088,69000,44.52887538,8
30096,220000,141.8169209,6
30105,89900,71.8512257,24
30111,136450,131.3282002,7
30130,55000,47.14566929,7
30137,81620,75.22522523,6
30144,84000,68.12865497,29
30145,107900,82.23684211,9
30149,125000,83.00132802,10
30159,122000,103.712963,26
30163,150000,109.8214286,10
30164,76000,70.13888889,5
30165,247000,142.1517672,12
30169,92000,77.43484225,79
30171,185000,142.3076923,6
30182,153000,134.569378,14
30187,330265,186.3123012,24
30188,120000,99.01960784,38
30191,65000,51.95843325,7
30205,92700,85.28645833,5
30208,66000,38.77790834,8
30213,119900,88.60759494,14
30217,88000,78.6163522,5
30236,139000,116.8165468,7
30242,90000,74.73214286,80
30248,91000,71.71000788,5
30254,87000,60,13
30257,108000,88.28250401,6
30271,140000,121.5925395,11
30286,132000,114.5833333,13
30300,174900,117.3960613,11
30303,67000,53.26331583,43
30314,136240,90.25423729,10
30315,162000,116.6306695,14
30322,238500,163.4069401,8
