"place_id","city","state_code","is_suburb","redfin_metro","metropolitan_division","metropolitan_statistical_area","num_top_schools","percent_top_schools","avg_school_rating","best_rating","percent_students_in_top_schools","total_students"
8551,"Hazleton","PA","suburb","Scranton, PA","Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA",0,0,2.5,3,0,2138
12982,"North Little Rock","AR","suburb","Little Rock, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR",0,0,3.55,7,0,4110
12446,"Newcastle","WA","suburb","Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",1,0.5,9,10,0.504512635379061,1108
8562,"Hesperia","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,3.27,8,0,10886
16868,"Port Huron","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,2.33,5,0,2496
31447,"Hampton Township","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",2,1,9.5,10,1,924
5279,"Edinburgh","IN","suburb","Indianapolis, IN","Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN",0,0,3,3,0,420
32641,"Edgewater","MD","suburb","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",2,0.666666666666667,9,10,0.660927152317881,1510
6832,"Gig Harbor","WA","suburb","Tacoma, WA","Tacoma-Lakewood, WA","Seattle-Tacoma-Bellevue, WA",1,0.166666666666667,7.67,10,0.162577690546287,3057
25586,"San Leon","TX","suburb","Houston, TX","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX",0,0,8,8,0,829
14436,"Palisades Park","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,6,6,0,692
21833,"Burtonsville","MD","suburb","Washington, DC","Silver Spring-Frederick-Rockville, MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,5,5,0,649
5477,"Elmer","NJ","suburb","Wilmington, DE","Wilmington, DE-MD-NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,4,4,0,366
21199,"Apollo Beach","FL","suburb","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL",1,0.5,8.5,9,0.463835434638354,1507
7665,"Fowlerville","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,5,5,0,685
2164,"Brecksville","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",1,1,10,10,1,618
1686,"Bixby","OK","suburb","Tulsa, OK","Tulsa, OK","Tulsa, OK",1,0.5,8,10,0.507514450867052,1730
30755,"Loganville","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",2,0.285714285714286,7,9,0.287898838406117,6801
20288,"Williston","TN","suburb","Memphis, TN","Memphis, TN-MS-AR","Memphis, TN-MS-AR",0,0,2,2,0,262
2231,"Brookfield","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,5.67,7,0,1144
4542,"Crandall","TX","suburb","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",0,0,8,8,0,1020
21785,"Byers","CO","suburb","Denver, CO","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO",0,0,3,3,0,274
29842,"Albion","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,4,4,0,941
26845,"Woodbridge","VA","suburb","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",1,0.0384615384615385,4.92,10,0.0408311625371055,16507
7249,"Haines City","FL","suburb","Lakeland, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL",0,0,4.5,8,0,3286
8464,"Hatfield","PA","suburb","Montgomery County, PA","Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,0.5,8,9,0.503567787971458,981
29465,"Bolingbrook","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,0.1,4.9,9,0.0650906735751295,6176
6542,"Farmingdale","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,5,5,0,1094
13868,"North Syracuse","NY","suburb","Syracuse, NY","Syracuse, NY","Syracuse, NY",0,0,5,5,0,594
6860,"Forest Park","OK","suburb","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,6,6,0,199
25146,"Port Jefferson Station","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,4.5,6,0,815
32506,"Eighty Four","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",1,1,9,9,1,210
23536,"Joshua Tree","CA","suburb","Riverside, CA","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",0,0,5.5,8,0,734
13281,"Munford","TN","suburb","Memphis, TN","Memphis, TN-MS-AR","Memphis, TN-MS-AR",0,0,8,8,0,780
13170,"Mount Prospect","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",4,0.5,7.38,10,0.477754237288136,3776
32056,"Catlett","VA","suburb","Washington, DC","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,3,3,0,402
2446,"Camas","WA","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",4,0.571428571428571,8.86,10,0.582942555685815,3412
31747,"Boulevard","CA","suburb","San Diego, CA","San Diego-Carlsbad, CA","San Diego-Carlsbad, CA",0,0,3,3,0,138
2156,"Brandon","MS","suburb","Jackson, MS","Jackson, MS","Jackson, MS",1,0.5,8,9,0.495621716287215,1713
12698,"Manchester","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,7,7,0,718
2149,"Brentwood","TN","suburb","Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",8,1,9.88,10,1,5247
17492,"Sultan","WA","suburb","Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",0,0,7,7,0,487
20809,"Whitehall","OH","suburb","Columbus, OH","Columbus, OH","Columbus, OH",0,0,6,6,0,517
17747,"South Plainfield","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,6.2,8,0,1799
21827,"Newbury Park","CA","suburb","Oxnard, CA","Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA",0,0,7,7,0,362
26479,"Tomales","CA","suburb","San Rafael, CA","San Rafael, CA","San Francisco-Oakland-Hayward, CA",0,0,6,6,0,167
14785,"Poyen","AR","suburb","Little Rock, AR","Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR",0,0,7,7,0,300
7236,"Flat Rock","MI","suburb","Detroit, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Dearborn, MI",0,0,5,5,0,382
21175,"Amherst","MA","suburb","Springfield, MA","Springfield, MA","Springfield, MA",0,0,8,8,0,407
25299,"Mount Laurel","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,7.5,8,0,739
12285,"Montebello","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,388
7192,"Garland","UT","suburb","Ogden, UT","Ogden-Clearfield, UT","Ogden-Clearfield, UT",0,0,7,7,0,665
25415,"Rowland Heights","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",1,0.2,6.8,9,0.253796095444685,2766
14866,"Saint Michael","MN","suburb","Minneapolis, MN","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2,0.666666666666667,9,10,0.646963997850618,1861
22780,"Farmington","NH","suburb","Rockingham County, NH","Rockingham County-Strafford County, NH","Boston-Cambridge-Newton, MA-NH",0,0,5,7,0,814
3664,"Eagle","NE","suburb","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",0,0,3,3,0,260
19951,"Union Bridge","MD","suburb","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",0,0,6,6,0,405
6766,"La Vista","NE","suburb","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",1,0.25,6.25,9,0.326923076923077,1820
23483,"South Brunswick Township","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",3,1,9,9,1,1559
19486,"Warrenton","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,6,7,0,1034
1472,"Bandera","TX","suburb","San Antonio, TX","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX",0,0,5.5,6,0,1097
25038,"Pennsville","NJ","suburb","Wilmington, DE","Wilmington, DE-MD-NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,8,8,0,264
30419,"Nunda","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,4,4,0,324
16517,"Stallings","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",1,1,9,9,1,592
29661,"Wilmington","MA","suburb","Boston, MA","Cambridge-Newton-Framingham, MA","Boston-Cambridge-Newton, MA-NH",0,0,7.5,8,0,611
4915,"Covington","OH","suburb","Dayton, OH","Dayton, OH","Dayton, OH",0,0,4,4,0,399
18209,"Superior","AZ","suburb","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",0,0,1,1,0,223
10476,"Lemon Grove","CA","suburb","San Diego, CA","San Diego-Carlsbad, CA","San Diego-Carlsbad, CA",0,0,5.2,6,0,3263
11076,"Mint Hill","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",1,0.5,7.5,10,0.529308323563892,1706
15831,"Peninsula","OH","suburb","Akron, OH","Akron, OH","Akron, OH",0,0,8,8,0,440
10380,"Inkster","MI","suburb","Detroit, MI","Detroit-Dearborn-Livonia, MI","Detroit-Warren-Dearborn, MI",0,0,2,3,0,617
14399,"Paramount","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",0,0,4.2,6,0,6227
9657,"Lewisville","NC","suburb","Winston, NC","Winston-Salem, NC","Winston-Salem, NC",1,1,10,10,1,647
9756,"Lake Mary","FL","suburb","Orlando, FL","Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL",2,0.666666666666667,8.67,9,0.615561517822921,2609
23141,"Holiday","FL","suburb","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL",0,0,3,4,0,1737
3987,"Chestnut Ridge","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,2,2,0,442
10054,"Lauderdale Lakes","FL","suburb","Fort Lauderdale, FL","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL",0,0,2.5,3,0,1896
7654,"Hialeah Gardens","FL","suburb","Miami, FL","Miami-Miami Beach-Kendall, FL","Miami-Fort Lauderdale-West Palm Beach, FL",0,0,8,8,0,1216
29881,"Avon","NY","suburb","Rochester, NY","Rochester, NY","Rochester, NY",0,0,7,7,0,376
8153,"Hillsdale","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,8,0,668
34772,"Little Falls","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,8,8,0,200
23177,"Gloucester Point","VA","suburb","Hampton Roads, VA","Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC",0,0,6,6,0,608
12713,"Marshall","WI","suburb","Madison, WI","Madison, WI","Madison, WI",0,0,6,6,0,340
3870,"Commerce","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",0,0,3,4,0,1405
22778,"Fishers Island","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,69
17778,"Shiloh","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,8,8,0,333
5847,"Dublin","OH","suburb","Columbus, OH","Columbus, OH","Columbus, OH",6,0.545454545454545,8.36,10,0.521175884404584,6021
7542,"Glenpool","OK","suburb","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,6,6,0,1312
23937,"Leavittsburg","OH","suburb","Youngstown, OH","Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA",0,0,8,8,0,301
14848,"Pevely","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,5,5,0,921
7333,"Gaston","SC","suburb","Columbia, SC","Columbia, SC","Columbia, SC",0,0,2,2,0,529
20428,"Washington Terrace","UT","suburb","Ogden, UT","Ogden-Clearfield, UT","Ogden-Clearfield, UT",0,0,2.5,3,0,881
7302,"Guttenberg","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,4,4,0,1022
12667,"Normandy Park","WA","suburb","Seattle, WA","Seattle-Bellevue-Everett, WA","Seattle-Tacoma-Bellevue, WA",0,0,7,7,0,593
16441,"Saginaw","TX","suburb","Fort Worth, TX","Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX",0,0,4.67,7,0,1734
10303,"Kingston","OH","suburb","Columbus, OH","Columbus, OH","Columbus, OH",0,0,6,6,0,306
11649,"Metuchen","NJ","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,5.5,8,0,1031
6864,"Gerald","MO","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",0,0,6,6,0,311
20579,"Wood Dale","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",0,0,5,5,0,353
1669,"Beverly Hills","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",4,1,9.25,10,1,2542
21236,"Arnold","MD","suburb","Baltimore, MD","Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD",3,1,10,10,1,1651
2570,"Camden","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,1.06,2,0,8377
29995,"Clarence","NY","suburb","Buffalo, NY","Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY",1,1,10,10,1,473
2269,"Blanchard","OK","suburb","Oklahoma City, OK","Oklahoma City, OK","Oklahoma City, OK",0,0,6,6,0,721
20523,"Waukee","IA","suburb","Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA",1,0.333333333333333,7,9,0.450757575757576,1320
913,"Ashland","VA","suburb","Richmond, VA","Richmond, VA","Richmond, VA",0,0,6.5,7,0,679
12674,"Molalla","OR","suburb","Portland, OR","Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA",0,0,4.5,5,0,684
19604,"Voorheesville","NY","suburb","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",1,1,9,9,1,494
10710,"Laurelville","OH","suburb","Columbus, OH","Columbus, OH","Columbus, OH",0,0,6,6,0,284
29502,"Oak Brook","IL","suburb","Chicago, IL","Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville-Elgin, IL-IN-WI",1,1,10,10,1,297
15746,"Raymond","MS","suburb","Jackson, MS","Jackson, MS","Jackson, MS",0,0,8,8,0,444
8167,"Higginsville","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,5,5,0,482
23174,"Hacienda Heights","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",4,0.4,7.5,10,0.510106272140029,4799
30432,"Orchard Park","NY","suburb","Buffalo, NY","Buffalo-Cheektowaga-Niagara Falls, NY","Buffalo-Cheektowaga-Niagara Falls, NY",3,0.75,8.75,10,0.720616570327553,2076
20437,"Woodbury","NJ","suburb","Camden, NJ","Camden, NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,4,8,0,1314
26589,"West Sayville","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",0,0,7,7,0,436
12192,"Mill Valley","CA","suburb","San Rafael, CA","San Rafael, CA","San Francisco-Oakland-Hayward, CA",5,1,10,10,1,2216
11767,"Martinez","CA","suburb","Oakland, CA","Oakland-Hayward-Berkeley, CA","San Francisco-Oakland-Hayward, CA",1,0.2,7,9,0.195499815566212,2711
23659,"Ladson","SC","suburb","Charleston, SC","Charleston-North Charleston, SC","Charleston-North Charleston, SC",0,0,5.67,8,0,2560
11729,"Massapequa Park","NY","suburb","Long Island, NY","Nassau County-Suffolk County, NY","New York-Newark-Jersey City, NY-NJ-PA",3,1,9,9,1,1892
34764,"Ryland Heights","KY","suburb","Cincinnati, OH","Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN",1,1,10,10,1,563
11383,"Livingston","LA","suburb","Baton Rouge, LA","Baton Rouge, LA","Baton Rouge, LA",0,0,7,7,0,1066
13078,"New Castle","DE","suburb","Wilmington, DE","Wilmington, DE-MD-NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,4.4,7,0,2905
18672,"South San Francisco","CA","suburb","San Francisco, CA","San Francisco-Redwood City-South San Francisco, CA","San Francisco-Oakland-Hayward, CA",1,0.166666666666667,5.33,9,0.219992960225273,2841
19748,"Winter Springs","FL","suburb","Orlando, FL","Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL",1,0.2,8,9,0.197364651962188,3491
14222,"Orrick","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,4,4,0,190
30794,"Dallas","TX","principal_city","Dallas, TX","Dallas-Plano-Irving, TX","Dallas-Fort Worth-Arlington, TX",20,0.114942528735632,3.79,10,0.107251419504082,104614
34334,"Peyton","CO","suburb","Colorado Springs, CO","Colorado Springs, CO","Colorado Springs, CO",0,0,5,6,0,2261
16456,"Rockford","TN","suburb","Knoxville, TN","Knoxville, TN","Knoxville, TN",0,0,7,7,0,436
13484,"Munhall","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,6,6,0,355
18850,"Tolleson","AZ","suburb","Phoenix, AZ","Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ",0,0,3.17,4,0,5110
6204,"Fort Meade","FL","suburb","Lakeland, FL","Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL",0,0,2,2,0,667
1146,"Ballston Spa","NY","suburb","Albany, NY","Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",0,0,7.25,8,0,1889
5500,"Dallas","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",2,0.222222222222222,6.67,9,0.260032537960954,7376
20991,"Whitefish Bay","WI","suburb","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",2,1,10,10,1,1492
2214,"Bronxville","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,10,10,1,789
31214,"Imperial","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",0,0,7,7,0,480
11118,"Kingston","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,7,7,0,628
11558,"Luckey","OH","suburb","Toledo, OH","Toledo, OH","Toledo, OH",1,1,9,9,1,236
3763,"Colfax","CA","suburb","Sacramento, CA","Sacramento--Roseville--Arden-Arcade, CA","Sacramento--Roseville--Arden-Arcade, CA",0,0,7,7,0,320
17748,"Romeo","MI","suburb","Warren, MI","Warren-Troy-Farmington Hills, MI","Detroit-Warren-Dearborn, MI",0,0,5,5,0,371
29760,"Petersham","MA","suburb","Worcester, MA","Worcester, MA-CT","Worcester, MA-CT",0,0,3,3,0,111
29772,"Hull","MA","suburb","Boston, MA","Boston, MA","Boston-Cambridge-Newton, MA-NH",0,0,4,4,0,473
22869,"Forestdale","AL","suburb","Birmingham, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL",0,0,3,3,0,259
7173,"Gower","MO","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",0,0,8,8,0,317
32245,"Greenwich","CT","suburb","Bridgeport, CT","Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT",0,0,8,8,0,402
19917,"Waterloo","IL","suburb","St. Louis, MO","St. Louis, MO-IL","St. Louis, MO-IL",1,1,9,9,1,371
3515,"Carrollton","GA","suburb","Atlanta, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",0,0,5.75,7,0,3110
13468,"Pineville","NC","suburb","Charlotte, NC","Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC",0,0,3,5,0,1388
11421,"Mamaroneck","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,0.5,8,9,0.364391143911439,1084
14019,"Yutan","NE","suburb","Omaha, NE","Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA",1,1,9,9,1,270
2402,"Brook Park","OH","suburb","Cleveland, OH","Cleveland-Elyria, OH","Cleveland-Elyria, OH",0,0,5,6,0,1147
12704,"Mounds","OK","suburb","Tulsa, OK","Tulsa, OK","Tulsa, OK",0,0,4.5,5,0,794
82,"Airmont","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",1,1,9,9,1,384
6209,"Firebaugh","CA","suburb","Fresno, CA","Fresno, CA","Fresno, CA",0,0,3,3,0,511
9752,"Jasper","AL","suburb","Birmingham, AL","Birmingham-Hoover, AL","Birmingham-Hoover, AL",1,0.333333333333333,6.33,9,0.398298530549111,1293
2233,"Bosque Farms","NM","suburb","Albuquerque, NM","Albuquerque, NM","Albuquerque, NM",1,1,9,9,1,463
12584,"Mount Vernon","NY","suburb","New York, NY","New York-Jersey City-White Plains, NY-NJ","New York-Newark-Jersey City, NY-NJ-PA",0,0,2.64,5,0,4981
34469,"Wilkes-Barre","PA","suburb","Scranton, PA","Scranton--Wilkes-Barre--Hazleton, PA","Scranton--Wilkes-Barre--Hazleton, PA",0,0,6,6,0,910
15507,"Redondo Beach","CA","suburb","Los Angeles, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach-Anaheim, CA",6,0.75,9.25,10,0.739188290086494,4509
19562,"Westwood","KS","suburb","Kansas City, MO","Kansas City, MO-KS","Kansas City, MO-KS",1,1,10,10,1,286
13133,"Menomonee Falls","WI","suburb","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI",3,0.6,8.6,10,0.557995028997515,2414
31447,"Allison Park","PA","suburb","Pittsburgh, PA","Pittsburgh, PA","Pittsburgh, PA",1,1,9,9,1,377
15747,"Porter","IN","suburb","Gary, IN","Gary, IN","Chicago-Naperville-Elgin, IL-IN-WI",0,0,7,7,0,389
