school_nces_code,median_sale_price,median_sale_price_per_sqft,total_sales
481500010967,127000,91.6259168704156479,6
481500021045,168000,129.7297297297297297,5
481581001149,59500,53.9927404718693285,5
481591007073,74000,68.7093779015784587,5
481591012636,96500,85.3455453788509575,8
481602001173,45000,29.5275590551181102,5
481611001193,165000,89.1191709844559585,6
481611010730,96500,82.8326180257510730,7
481611011260,119000,89.9470899470899471,6
481611021297,82000,62.5954198473282443,6
481611021299,105000,92.5644916540212443,6
481623001262,164000,138.0000000000000000,10
481623001265,185000,154.4401544401544402,7
481623001274,176000,154.3689320388349515,15
481623001275,249500,179.6407185628742515,31
481623001278,155000,131.3213703099510604,5
481623001281,179750,145.0000000000000000,12
481623001300,330000,227.2727272727272727,85
481623001302,325000,227.2727272727272727,44
481623001312,450000,304.4441662493740611,13
481623001313,115000,75.7825370675453048,5
481623001318,320000,226.3843648208469055,5
481623001319,55000,38.7997930677703052,8
481623001321,109000,74.8626373626373626,8
481623001332,240825,187.0229007633587786,11
481623001333,460000,286.2880091795754446,7
481623001334,270000,192.7119831814996496,13
481623001336,177000,132.4850299401197605,7
481623001337,171000,116.5530068195908246,12
481623001341,122000,98.6257073565076799,13
481623001342,289500,196.6292134831460674,8
481623001344,302000,207.9866888519134775,51
481623001350,262500,215.3869814020028612,23
481623001356,111000,88.7804878048780488,5
481623001362,218500,151.3795674869500373,8
481623001365,337000,243.0508474576271186,78
481623001380,270000,222.8163992869875223,25
481623001386,429900,288.7172599059771659,27
481623007248,250000,186.9806094182825485,12
481623007569,109000,74.8626373626373626,8
481623007570,196500,157.4355083459787557,20
481623007572,285000,195.3818827708703375,15
481623010571,174000,129.4014084507042254,15
481623010574,201750,132.4152542372881356,8
481623012472,236000,166.6666666666666667,8
481623021021,208000,174.8031496062992126,26
481641005692,65000,61.7870722433460076,7
481641010884,65000,61.7870722433460076,7
481662006534,145000,128.6173633440514469,6
481671001435,68000,58.8235294117647059,15
481671001438,54360,45.3720508166969147,10
481671001440,57000,46.4419073203492277,6
481671005453,60000,44.8625180897250362,15
481674001445,259900,151.4195583596214511,45
481674001452,143000,95.6521739130434783,8
481674010611,240000,136.5374112506826871,10
481695006846,85000,65.3846153846153846,7
481707001479,86000,72.9431721798134012,7
481707005455,235000,136.1533377395902181,17
481707010678,182000,129.0580095795635977,46
481707011449,153000,104.4545454545454545,28
481758001511,55000,44.1535776614310646,9
481758008211,55000,44.1535776614310646,9
481764006537,122000,79.5631825273010920,5
481770011345,87000,78.3545543584720862,11
481776005699,379900,213.4831460674157303,5
481779001550,83000,61.6835994194484761,5
481796001565,65000,55.2721088435374150,8
481828001656,90000,87.3151308304891923,9
481828001657,90000,87.3151308304891923,9
481830001691,82500,65.6250000000000000,6
481836001730,134500,97.5241545893719807,5
481854001736,83000,68.9941812136325852,6
481854006405,82000,58.1014729950900164,8
481854007588,93900,62.6417611741160774,11
481854009218,83000,68.9941812136325852,8
481872007344,73000,46.1254612546125461,9
481881011329,93500,80.4647160068846816,5
481908008728,132000,81.8098720292504570,6
481935012323,119000,108.8709677419354839,8
481935012576,119000,108.8709677419354839,8
481965005988,175000,143.1943351691581432,7
481970001843,255000,167.0345842531272995,15
481970001846,162000,130.5774278215223097,16
481970001848,179800,128.7043664996420902,14
481970001855,95000,73.9371534195933457,10
481970001856,86000,72.3127035830618893,15
481970001882,50500,41.8046357615894040,14
481970001892,247900,179.6875000000000000,31
481970001895,103000,87.5850340136054422,12
481970001900,213000,157.9244218838127468,20
481970001902,213000,120.4883227176220807,6
481970001911,189000,157.1164510166358595,57
481970001912,84500,73.4144222415291051,14
481970001914,93000,70.2947845804988662,5
481970001918,249000,168.8533941814033086,7
481970001926,195000,122.8209191759112520,8
481970001929,205000,152.9051987767584098,28
481970001930,99500,67.5951086956521739,6
481970005799,59000,49.1666666666666667,5
481970008913,86000,73.7564322469982847,7
481970008914,90000,78.3378746594005450,10
481970009620,141700,108.6261980830670927,17
481970021060,84000,77.8498609823911029,5
482001012815,257000,173.3703190013869626,25
482022008744,74200,56.1224489795918367,17
482028001997,169000,135.0961538461538462,136
482028002001,169000,135.0961538461538462,136
482028002002,169000,135.0961538461538462,136
482028006412,169000,135.0961538461538462,136
482034000519,124000,97.8682170542635659,50
482034002009,124000,97.8682170542635659,50
482034002010,124000,97.8682170542635659,50
482034002012,124000,97.8682170542635659,50
482034002014,124000,97.8682170542635659,50
482034002015,124000,97.8682170542635659,50
482034002016,124000,97.8682170542635659,50
482034002018,124000,97.8682170542635659,50
482034002020,124000,97.8682170542635659,50
482034002021,124000,97.8682170542635659,50
482034002022,124000,97.8682170542635659,50
482034002023,124000,97.8682170542635659,50
482034002025,124000,97.8682170542635659,50
482034002026,124000,97.8682170542635659,50
482034002027,124000,97.8682170542635659,50
482034002028,124000,97.8682170542635659,50
482034002029,124000,97.8682170542635659,50
482034002032,124000,97.8682170542635659,50
482034002035,124000,97.8682170542635659,50
482034002037,124000,97.8682170542635659,50
482034002039,124000,97.8682170542635659,50
482034002040,124000,97.8682170542635659,50
482034002044,124000,97.8682170542635659,50
482034002045,124000,97.8682170542635659,50
482034002046,124000,97.8682170542635659,50
482034002047,124000,97.8682170542635659,50
482034002048,124000,97.8682170542635659,50
482034002050,124000,97.8682170542635659,50
482034002051,124000,97.8682170542635659,50
482034002053,124000,97.8682170542635659,50
482034005727,124000,97.8682170542635659,50
482034005728,124000,97.8682170542635659,50
482034005992,124000,97.8682170542635659,50
482034005993,124000,97.8682170542635659,50
482034006416,124000,97.8682170542635659,50
482034006553,124000,97.8682170542635659,50
482034006706,124000,97.8682170542635659,50
482034006935,124000,97.8682170542635659,50
482034006969,124000,97.8682170542635659,50
482034007257,124000,97.8682170542635659,50
482034008185,124000,97.8682170542635659,50
482034009200,124000,97.8682170542635659,50
482034010589,124000,97.8682170542635659,50
482034011198,124000,97.8682170542635659,50
482034011475,124000,97.8682170542635659,50
482034011551,124000,97.8682170542635659,50
482034021208,124000,97.8682170542635659,50
482060008084,202000,131.7991631799163180,8
482060009427,174500,162.3376623376623377,9
482060011092,260360,178.3004552352048558,7
482064002074,95000,70.6831119544592030,7
482064007674,95000,70.6831119544592030,7
482085001933,120000,97.1867007672634271,14
482115001260,91500,71.6981132075471698,6
482115002112,95500,88.5416666666666667,6
482133006554,95000,66.8543279380717804,7
482136002134,56000,40.3225806451612903,7
482136002138,56000,40.3225806451612903,7
482139002139,117000,90.2306648575305292,22
482139006419,112000,88.8461538461538462,9
482139007659,115000,87.7450980392156863,30
482139008665,102300,81.7307692307692308,28
482166002182,204000,137.0047011417058428,7
482166006556,134900,120.6896551724137931,7
482172002188,65000,56.5217391304347826,7
482172002192,61500,53.7587412587412587,5
482238002244,60000,45.2380952380952381,5
482238010886,60000,45.2380952380952381,5
482307021284,69500,56.5610859728506787,8
482325002358,670000,378.8819875776397516,9
482325002360,725000,447.5308641975308642,5
482325006971,725000,439.7018970189701897,17
482328009310,55900,36.7763157894736842,14
482331002369,82000,77.9467680608365019,12
482331012367,82000,77.9467680608365019,12
482364002388,90000,67.1834625322997416,5
482364002395,44000,35.3697749196141479,5
482364002410,365000,307.6402974983096687,42
482364002411,215000,159.2592592592592593,7
482364002415,77000,75.1953125000000000,5
482364002429,85000,68.7080536912751678,5
482364002453,350000,270.9790209790209790,69
482364002459,43500,36.1445783132530120,7
482364002463,282500,202.9520295202952030,22
482364002481,48000,39.2156862745098039,6
482364002482,425000,350.2188868042526579,20
482364002484,343500,274.0213523131672598,22
482364002485,139000,123.0088495575221239,11
482364002494,360000,286.0411899313501144,10
482364002500,206000,192.9166666666666667,22
482364002508,79990,71.9334532374100719,10
482364002515,190000,142.2155688622754491,12
482364002521,113000,97.8090766823161189,9
482364002523,315000,211.0631328171530673,6
482364002525,325000,248.5380116959064327,50
482364002534,304900,165.2675760755508919,30
482364002544,299000,243.1740614334470990,31
482364002551,64000,37.3563218390804598,6
482364002559,480000,324.8259860788863109,16
482364002568,555000,332.5688073394495413,10
482364002574,259000,175.3726708074534161,12
482364002585,210000,122.3241590214067278,8
482364002587,285000,208.6230876216968011,27
482364002590,144000,128.8014311270125224,6
482364002593,240000,190.5961376994122586,25
482364002599,383500,314.5654834761321909,40
482364002608,625500,477.5593471810089021,14
482364002610,415000,269.4805194805194805,14
482364002616,434000,319.9404761904761905,17
482364005495,340000,247.3614775725593668,25
482364006985,188000,141.4597441685477803,5
482364009279,145000,132.7838827838827839,6
482373002625,35000,25.4360465116279070,7
482382006122,105000,80.3891449052739375,14
482382011918,105000,80.3891449052739375,14
482391005747,225000,125.0000000000000000,5
482391006124,173000,110.1591187270501836,6
482391021311,113000,97.7564102564102564,9
482403002659,125000,90.5797101449275362,25
482403002660,115000,78.5009398496240602,5
482403005505,115000,90.5797101449275362,12
482442002718,125000,112.7141568981064022,5
482442002732,91900,73.5294117647058824,5
482445002741,70300,57.7926920208799403,7
482460002755,205000,135.7361963190184049,86
482517010768,200000,135.3196772191185599,12
482517012515,248000,143.4689507494646681,6
482520002815,75000,63.2440476190476190,7
482520002818,75000,63.2440476190476190,7
482526002821,349900,189.0360169491525424,5
482526005519,80500,68.2464454976303318,5
482526006002,325000,189.0360169491525424,8
482526006871,106000,91.5080527086383602,17
482526008036,88000,82.9406220546654100,7
482532006572,65000,56.1400359066427289,13
482574002900,130000,102.3796347537354732,6
482574012667,108000,84.9753694581280788,8
482619006876,78000,56.7685589519650655,9
482640002972,159900,89.0292935094773119,7
482647005762,270000,169.7530864197530864,8
482658005532,268000,149.8602094240837696,5
482658005533,87000,76.7735665694849368,7
482658010666,217020,141.7859669811320755,37
482667003006,60000,51.0204081632653061,5
482703007099,125000,94.6467391304347826,13
482721003053,42500,35.2404643449419569,5
482721008781,42500,35.2404643449419569,5
482730003074,160000,105.3439803439803440,6
482730006138,187800,144.7324414715719064,6
482742008957,170000,137.5404530744336570,6
482742011376,170000,137.5404530744336570,6
482745005773,85000,68.3391003460207612,5
482772009600,265000,174.9347258485639687,49
482772011461,153000,120.1885310290652003,6
482838011892,284500,156.4129301355578728,20
482889011359,124000,113.8475836431226766,11
482892003270,120000,80.1603206412825651,5
482892009052,110000,74.4849445324881141,6
482901010470,224000,133.8912133891213389,10
482985003356,130000,128.9682539682539683,7
482985003358,135000,108.0827067669172932,5
482985006300,151000,111.9420989143546441,14
482985008488,169000,133.7405303030303030,6
483039003418,117000,83.0903790087463557,10
483039005898,99900,91.3162705667276051,11
483095003484,71900,52.7512839325018342,5
483095003489,71900,52.7512839325018342,5
483126003512,150000,115.0684931506849315,12
483126007999,140000,105.4794520547945205,38
483126009353,140000,105.5076310550763106,16
483126011310,168500,105.5764411027568922,8
483237003589,195000,146.1538461538461538,8
483279003622,81000,69.7026022304832714,6
483294003632,110000,94.7867298578199052,31
483294003640,218000,133.0150068212824011,5
483294003644,134900,113.9130434782608696,7
483294003650,237500,145.1711491442542787,11
483294003660,145000,122.5609756097560976,12
483294003662,115000,89.0092879256965944,6
483294005559,122000,103.6496350364963504,10
483294005561,143000,107.6923076923076923,25
483294005784,137500,95.0899031811894882,16
483294008705,230000,148.9971346704871060,5
483294009130,123000,82.3844608171466845,9
483294021108,170000,130.3673047077082256,11
483312003687,63000,59.5930232558139535,10
483312003690,110000,86.2745098039215686,10
483312003705,74400,66.8463611859838275,6
483312003713,149000,105.6547619047619048,18
483312003716,141000,104.4668587896253602,10
483312003718,184900,99.0629183400267738,7
483312003720,107000,90.8621579762519360,5
483312006769,152000,110.4209799861973775,6
483312006891,105000,93.9505041246562786,11
483312009135,118000,97.4605353466026081,6
483312010442,129963,108.1314878892733564,5
483312011863,159200,99.0206746463547334,6
483426003807,145000,111.8644067796610169,7
483426008419,145000,111.8644067796610169,7
483432012135,65001,50.7820312500000000,6
483444003114,162000,107.6026977314530963,19
483444007532,135000,100.0986193293885602,5
483444009494,161500,107.6026977314530963,20
483483008065,165000,147.7170993733213966,5
483492008199,108000,88.6699507389162562,9
483510000434,175000,136.5120836054866101,6
483510006955,249100,148.8052568697729988,9
483558004035,124500,92.3392612859097127,19
483624004074,69900,55.0964187327823691,22
483636009464,74500,70.0187969924812030,13
483702004152,173000,121.9879518072289157,5
483702004155,208000,141.9687875150060024,6
483720004186,90640,74.9166666666666667,6
483808002306,204800,180.8510638297872340,5
483808012358,300950,196.9788519637462236,8
483822004267,113410,90.2343750000000000,11
483822012115,115500,99.4897959183673469,15
483873004322,168500,145.4138702460850112,29
483873004324,105000,82.3045267489711934,6
483873004325,100000,79.5551753635585971,8
483873004327,125000,96.1538461538461538,19
483873004334,72500,66.6360294117647059,9
483873004335,85000,64.1025641025641026,5
483873004346,92000,75.7575757575757576,17
483873004352,70100,64.5488029465930018,9
483873004369,200000,155.0387596899224806,9
483873004373,99000,66.6666666666666667,12
483873004376,88000,78.0141843971631206,12
483873004388,50000,41.7495029821073559,6
483873004391,152850,117.6470588235294118,13
483873004397,57000,42.0974889217134417,5
483873004406,27000,17.8100263852242744,5
483873004409,106000,87.6984126984126984,6
483873004411,137000,109.4890510948905109,21
483897004449,123500,101.7241379310344828,5
483918004467,117000,100.6339144215530903,14
483918011811,102000,61.5079365079365079,6
483927008789,135000,102.4279210925644917,14
483948004490,111500,107.6011846001974334,5
483948007899,125000,108.9931573802541544,6
483948011539,138000,93.6482084690553746,10
483948011556,138000,93.6482084690553746,10
483957004496,110000,74.3243243243243243,6
483957006174,110000,74.3243243243243243,6
483963004501,155000,116.3663663663663664,10
483963005672,155000,116.3663663663663664,10
483969006475,168000,116.5980795610425240,5
483999005811,91000,83.9483394833948339,5
484002008013,112000,77.5086505190311419,7
484008004546,85000,67.0046801872074883,7
484008004551,75000,57.5000000000000000,9
484008004552,51500,42.6324503311258278,10
484008021264,69000,57.5000000000000000,35
484055004589,146750,106.0000000000000000,17
484110004675,235000,190.8065915004336513,8
484110004686,234000,171.1886304909560724,6
484110004695,325000,170.6932773109243697,5
484122012370,105000,81.0580204778156997,5
484128006333,65000,56.0000000000000000,5
484128008893,94000,68.7331536388140162,20
484128012304,73250,67.9499072356215213,12
484152006045,91000,79.2442996742671010,35
484152008554,91000,79.2442996742671010,35
484197005928,123000,88.9453125000000000,10
484221004801,130000,82.9081632653061224,6
484221006918,130000,82.9081632653061224,6
484228006048,110000,90.4605263157894737,42
484228008088,110000,90.4605263157894737,42
484245004842,70000,59.0163934426229508,13
484245007016,95000,81.0092961487383798,11
484251004862,65000,44.2404006677796327,7
484251004864,57000,48.6763450042698548,6
484251006177,57000,44.5969125214408233,20
484296007957,125000,85.2334419109663409,8
484296009522,128393,77.0796974985456661,5
484296021327,125000,85.2334419109663409,10
484314004901,95000,73.0769230769230769,8
484389004981,150000,108.2184788157223073,6
484392011810,107000,77.6880049720323182,7
484392012822,107000,77.6880049720323182,7
484443009417,96500,68.9285714285714286,7
484443012190,260000,150.8120649651972158,8
484447005077,82000,75.8556891766882516,6
484473005092,116500,92.7547770700636943,5
484473012617,79500,59.5505617977528090,5
484480005097,89000,83.4960937500000000,7
484480005098,113000,81.2736443883984868,9
484480006495,83300,63.6363636363636364,18
484480006625,110000,85.5826201448321264,7
484480007420,165000,98.1873111782477341,5
484480009364,90000,74.7442958300550747,9
484480009365,79500,67.0675300647548566,7
484538012197,82500,74.1239892183288410,11
484554006628,88000,78.6026200873362445,11
484554008047,83000,72.9865771812080537,19
484563005186,74000,58.8235294117647059,22
484567005189,62000,47.6923076923076923,6
484572007658,100000,62.7802690582959641,27
484590005226,89000,76.7241379310344828,16
484590011830,136000,99.5508982035928144,8
484595005232,79900,58.5937500000000000,9
484595006632,79900,58.5937500000000000,9
484620005937,61000,40.6666666666666667,10
484650006926,102000,83.0769230769230769,6
484653006195,121500,104.8360995850622407,5
484653010518,121500,104.8360995850622407,5
490003000010,132500,96.7952910398953564,6
490003000012,124000,115.5638397017707363,7
490003000019,103650,98.9026717557251908,6
490003000696,155000,127.1534044298605414,5
490012000076,105000,77.1673819742489270,5
490012000077,123900,82.7538247566063978,8
490012000085,142500,100.4032258064516129,12
490012000139,235000,136.4684466019417476,10
490012001064,108850,70.1086956521739130,6
490012001392,101000,60.2278893109061313,7
490014200287,157000,103.4226190476190476,5
490014200300,145000,104.8543689320388350,8
490014200312,144500,98.6687548942834769,11
490014200321,162500,94.8177676537585421,9
490015000098,45000,26.9966254218222722,9
490015000809,70000,47.9200000000000000,7
490021000141,101500,89.9182561307901907,10
490021000146,95000,79.1433891992551210,7
490021000152,108800,74.4047619047619048,14
490021000156,128000,114.5181476846057572,5
490021000648,223000,154.8471047495120364,7
490024000163,72000,62.3800383877159309,5
490024000170,148000,104.4776119402985075,5
490036000203,120000,65.9340659340659341,5
490036000209,234441,139.3822829964328181,6
490036000230,175000,102.4271844660194175,5
490036000236,123000,64.6008403361344538,7
490036000238,147000,114.8473874806001035,8
490036000240,100000,70.1131034482758621,17
490036000243,196000,162.3571428571428571,6
490036000251,137500,78.3874580067189250,5
490036000255,112000,104.1666666666666667,6
490036000259,140000,130.8411214953271028,10
490036000260,145000,102.3489932885906040,10
490036000262,121000,83.8800374882849110,10
490036000274,121800,70.3924914675767918,5
490036000276,145200,109.2995169082125604,35
490036000826,148000,105.0420168067226891,12
490036000827,156000,97.5358422939068100,5
490036000854,92900,79.4696321642429427,8
490042000331,244000,186.5942028985507246,7
490042000332,235000,167.5163874726875455,5
490042000813,117000,69.5553021664766249,6
490042000886,124000,81.7510548523206751,6
490042001069,232000,125.2861035422343324,5
490042001225,217000,119.2307692307692308,7
490051000343,108500,87.1886120996441281,5
490051000348,103000,81.5018315018315018,7
490051000350,106900,75.9599456890699253,16
490051000354,121000,65.6517094017094017,8
490060000375,121949,82.1795750514050720,5
490063000379,128295,102.3765996343692870,5
490063000388,133000,89.3817204301075269,8
490063000389,114400,79.4696969696969697,5
490063000396,129500,110.3265666372462489,7
490063001253,123000,94.3251533742331288,8
490063001390,129500,110.3265666372462489,8
490069000416,194000,141.0909090909090909,9
490072001266,80620,63.9269406392694064,18
490072001273,68200,39.6825396825396825,12
490072001274,74900,56.2500000000000000,25
490072001276,97000,66.6666666666666667,8
490072001280,97500,89.0000000000000000,15
490072001282,114000,79.4090489381348107,7
490072001283,58750,46.7796610169491525,15
490072001286,87500,58.3003952569169960,13
490072001287,67000,49.1898148148148148,17
490072001291,101000,62.3543123543123543,14
490072001383,86500,59.7014925373134328,19
490075000751,470000,292.4369747899159664,8
490075000901,702669,423.2945783132530120,6
490081000455,119900,89.5490026019080659,6
490081000461,122880,76.8000000000000000,5
490081000465,139000,99.4930291508238276,6
490081001074,160000,98.0198019801980198,9
490087000487,100900,73.2044198895027624,8
490087000488,199900,129.3103448275862069,31
490087000489,213000,138.8888888888888889,13
490087000490,105000,88.3095037846930193,10
490087000494,206000,142.5516749821810406,30
490087000497,163350,131.9188191881918819,16
490087000503,84900,71.2962962962962963,12
490087000509,100322,74.2528735632183908,5
490087000510,157000,102.5791324736225088,5
490087000511,185000,129.2802236198462614,31
490087000515,86000,68.5160427807486631,15
490087000516,102500,66.7317708333333333,8
490087000520,267000,175.0538793103448276,22
490087000521,172000,146.0622710622710623,10
490087000522,190000,155.4347826086956522,13
490087000525,160000,118.8118811881188119,55
490087000665,167750,134.3775762572135202,25
490087000666,152500,124.2403314917127072,35
490099000558,220000,206.1855670103092784,10
490105000562,119000,82.3170731707317073,8
490105000565,103000,77.3615635179153094,18
490105000568,88000,61.8259224219489120,9
490105000579,104900,65.6512605042016807,12
490105001097,120435,81.5675675675675676,5
490105001179,97236,60.0000000000000000,5
490108000583,93750,68.5950413223140496,6
490111000592,235000,178.1534460338101430,12
490111000788,210000,134.0996168582375479,11
490111001162,192000,144.5783132530120482,10
490111001311,210000,144.5783132530120482,33
490120000615,116900,72.0000000000000000,16
490120000622,150000,117.9672131147540984,5
490120000627,165000,125.9309410968178741,6
490120000631,172465,112.7272727272727273,5
490120000633,125000,82.6542491268917346,8
490120000636,125000,82.8912466843501326,9
490120000640,113900,64.5374449339207048,17
490120000644,113900,64.5374449339207048,17
500000100418,235000,160.5104096709200806,7
500037400537,120000,83.9200000000000000,11
500183000006,179500,138.7329591018444266,6
500204000024,150000,101.9192587690271343,10
500213000028,124000,96.7261904761904762,19
500213000031,124000,96.7261904761904762,19
500213000032,124000,96.7261904761904762,19
500234000039,144000,120.0000000000000000,5
500248000411,139000,114.2857142857142857,9
500249000056,162000,122.3333333333333333,10
500249000061,162000,122.3333333333333333,10
500249000079,162000,122.3333333333333333,10
500282000068,226000,168.9285714285714286,11
500282000071,258000,222.3270440251572327,7
500309000084,225000,205.8432934926958831,5
500324000090,217400,176.2295081967213115,12
500345000451,162000,141.7857142857142857,5
500348000429,95500,78.8690476190476190,8
500381000453,230000,190.0000000000000000,14
500384000403,227500,156.7419575633127995,8
500405000133,175000,165.6250000000000000,5
500414000136,180000,131.6526610644257703,6
500459000153,137500,105.6105610561056106,5
500465000434,156000,104.1666666666666667,5
500468000158,242000,184.2256764536557283,5
500537000185,164500,112.6712328767123288,5
500549000187,190000,169.1576086956521739,9
500561000437,189900,145.3260015710919089,6
500570000201,131000,113.7152777777777778,6
500579000438,170000,138.8888888888888889,6
500600000439,89000,85.2272727272727273,8
500663000246,135000,101.5228426395939086,5
500693000264,78960,65.8000000000000000,8
500705000075,105000,91.5750915750915751,11
500708000279,127000,114.5737855178735105,6
500723000282,124000,100.3717472118959108,7
500747000291,229000,185.5113636363636364,6
500747000292,229000,185.5113636363636364,6
500747000293,229000,185.5113636363636364,6
500753000303,65000,50.2364066193853428,7
500756000304,144000,126.3157894736842105,8
500760000306,138000,89.5140664961636829,8
500765000181,79000,57.7557755775577558,7
500780000318,270000,175.9530791788856305,6
500798000049,180000,107.7405857740585774,8
500801000325,169500,117.5350701402805611,6
500824200340,132000,84.2424242424242424,9
500824500345,148000,120.0000000000000000,7
500864000363,120000,89.2857142857142857,5
500897000460,137000,112.2727272727272727,6
500921000243,129000,114.4886363636363636,8
500930000385,83000,75.4545454545454545,5
500936000388,195000,139.8880895283772982,10
500948000394,290000,228.9256198347107438,5
510012000038,600000,405.4054054054054054,6
510012000039,546000,357.1428571428571429,6
510012000044,605000,394.3937418513689700,6
510012000050,575000,494.8364888123924269,5
510027000094,595000,458.4745762711864407,7
510027000101,600250,500.3921568627450980,5
510027000103,580000,491.4850136239782016,6
510081000293,78000,72.9400749063670412,8
510081000294,142500,115.6250000000000000,9
510081000309,127250,98.1867283950617284,12
510084000327,65625,54.6875000000000000,6
510084000339,101000,87.1870397643593520,5
510084000345,144150,111.7216117216117216,5
510084002055,145000,119.0476190476190476,6
510084002097,117500,115.1960784313725490,5
510093001956,160000,142.5335570469798658,10
510126000583,459900,364.0776699029126214,9
510132000615,270000,195.6521739130434783,5
510132002533,190000,141.1120471777590564,6
510147000091,299900,178.4776902887139108,9
510147000646,139900,102.2651006711409396,5
510147002121,127000,98.3153089887640449,19
510147002534,227900,141.3155190133607400,8
510151002468,190000,186.0465116279069767,21
510180000725,27000,24.0000000000000000,5
510180000743,42000,31.0000000000000000,10
510180002811,127500,92.8319623971797885,13
510189000793,150000,145.1800000000000000,6
510189000797,120000,90.2919212491513917,5
510189000798,74000,69.5488721804511278,6
510189000802,84000,74.7996438112199466,6
510189000815,138500,115.9217877094972067,13
510189000834,259900,157.5696969696969697,16
510201000873,209500,127.8996865203761755,7
510225000911,320000,301.8867924528301887,7
510225000914,340000,213.5093167701863354,7
510225002776,430000,270.2702702702702703,5
510225002812,225000,187.5000000000000000,10
510237000974,179000,138.2239382239382239,13
510264000358,187000,136.8421052631578947,5
510264001043,53900,44.7154471544715447,8
510267001081,144001,116.5413533834586466,5
510267001087,116000,101.2891344383057090,7
510267001089,62500,57.6923076923076923,13
510267001097,140000,125.9715025906735751,11
510267001112,60500,50.4166666666666667,8
510267001113,83000,75.6628787878787879,7
510267001116,133000,96.2135319677219119,8
510267001125,115057,96.3626465661641541,11
510267001135,75000,50.0000000000000000,8
510267001136,65000,62.5601539942252166,7
510267001144,129000,117.2727272727272727,9
510282002196,138000,126.6187050359712230,7
510298001230,103000,95.8333333333333333,8
510300001245,40000,28.1329923273657289,5
510300001252,53550,51.8895348837209302,5
510300001253,99000,89.8340248962655602,12
510300001257,103000,99.4208494208494208,7
510300001258,48000,36.6210937500000000,8
510300001264,59250,47.0238095238095238,10
510300002472,27000,22.0338983050847458,9
510303002789,179950,141.5719696969696970,6
510313001303,329900,191.9139034322280396,9
510321001347,230000,174.2424242424242424,11
510324000381,40000,33.7078651685393258,6
510324001357,29000,24.2085661080074488,9
510324001359,128000,82.9113924050632911,19
510324001367,60000,44.4444444444444444,10
510324001370,112000,79.6296296296296296,13
510324001378,99000,74.4818652849740933,6
510324001379,170000,134.7197106690777577,19
510324001383,229950,194.2117288651942117,18
510324001387,34100,32.5203252032520325,5
510324001400,187000,144.1374159820761763,14
510324001404,207200,152.1606816798539257,18
510324001406,234500,202.3381294964028777,17
510324001860,200000,131.5789473684210526,25
510324001927,190000,173.8721804511278195,18
510351001542,130000,119.5000000000000000,12
510351001547,135000,115.5523255813953488,10
510351001554,160000,101.2705530642750374,8
510364002318,275000,170.3520726859738785,6
510366001597,150000,101.5925315760571115,11
510366001599,232000,167.6829268292682927,12
510366002547,275000,185.3099730458221024,10
510371001876,110000,90.4761904761904762,6
510371001895,112000,96.3210702341137124,6
510384001699,215111,141.5203947368421053,5
510384001704,182000,141.6666666666666667,6
510384001725,182000,141.6666666666666667,6
510384002107,150000,145.5284552845528455,5
510387001636,127000,82.1678321678321678,9
510387001731,149000,98.1554677206851120,8
510387001732,137000,115.6812339331619537,10
510405001779,245000,162.6387981711299804,12
510405001781,154000,91.7759237187127533,12
510405001782,93000,84.9315068493150685,5
510415001822,235000,135.4466858789625360,6
530000100377,240500,209.4827586206896552,14
530000100382,266000,222.4080267558528428,8
530000100478,258000,165.6441717791411043,5
530000300587,93000,77.5000000000000000,9
530000300590,131500,99.2452830188679245,6
530000300596,126000,124.0157480314960630,5
530003000001,56165,47.9223549488054608,9
530003000008,128700,101.4285714285714286,11
530003000011,68200,46.1122379986477350,6
530024001815,216000,146.6491458607095926,7
530024002248,250000,175.6511205330102968,13
530030000029,165000,117.8571428571428571,5
530030000041,220000,176.6917293233082707,8
530030000042,217950,175.6818181818181818,18
530038000051,200000,173.6111111111111111,5
530038000056,247500,183.7500000000000000,7
530038003228,198000,153.3694810224632068,7
530042000098,269900,256.3152896486229820,10
530042000103,332000,266.1596958174904943,11
530042000105,200000,149.3212669683257919,11
530042000106,298800,232.0522117476432197,10
530042000110,300000,249.5748299319727891,13
530042000115,399000,290.9181636726546906,5
530042000116,285000,239.8989898989898990,16
530048000121,151500,117.2600619195046440,5
530048000124,199900,177.8767985611510791,6
530048001925,203500,166.2581699346405229,7
530057000130,226000,167.4876847290640394,26
530066000135,195000,145.6310679611650485,33
530066000137,160000,133.3333333333333333,25
530066000143,157500,111.1111111111111111,36
530066000144,139000,100.5747126436781609,23
530066000146,174000,137.2239747634069401,7
530066000708,244000,132.2944297082228117,5
530081002083,215000,124.5351239669421488,12
530081003312,360000,223.4636871508379888,8
530096000170,276500,186.9506423258958756,5
530099000171,98500,80.6962025316455696,15
530108000530,237000,164.0138408304498270,6
530108001754,290000,186.4548494983277592,5
530108002251,255000,205.3990610328638498,6
530108002287,225000,172.4799168975069252,9
530108002655,210500,135.4838709677419355,8
530114000205,140000,111.9942196531791908,51
530117000214,139000,116.3085937500000000,19
530117000215,139000,116.3085937500000000,19
530129000232,275000,190.1041666666666667,55
530135000241,235000,180.2083333333333333,55
530141000158,125000,123.2741617357001972,7
530141000252,205000,162.0370370370370370,6
530141000260,200000,164.4736842105263158,6
530141002581,178050,130.5379746835443038,11
530166000285,155000,113.6675824175824176,12
530168000287,355000,224.0896358543417367,6
