school_nces_code;school_name;district_nces_code;district_name;cbsa_title;median_sale_price;median_sale_price_per_sqft;total_sales
480894000367;WOOTEN ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;283000;197.2876151484135107;237
480894000368;ZAVALA ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;305000;281.8371607515657620;164
480894000369;ZILKER ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;455000;313.9169863969305895;696
480894002470;BARBARA JORDAN EARLY COLLEGE PREP SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;181000;110.1805054151624549;99
480894002470;BARBARA JORDAN EARLY COLLEGE PREP SCHOOL;4808940;Austin Independent School District;San Antonio-New Braunfels, TX;366500;148.0210016155088853;1
480894002775;DAVIS ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;324950;177.2260273972602740;432
480894002776;KIKER ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;390000;154.3531044051335414;606
480894005398;LANGFORD ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;142000;101.4778325123152709;104
480894006070;PATTON ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;275000;146.7291507268553940;666
480894006210;BOONE ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;228500;150.1642421398404505;396
480894006211;PALM ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;169000;90.7541542394546229;154
480894006212;KOCUREK ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;239900;127.2375423318819545;417
480894006213;WIDEN ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;152156;117.2445255474452555;137
480894006509;GALINDO ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;315000;230.8091286307053942;240
480894008061;HART ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;212100;109.2544987146529563;67
480894008062;MILLS ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;337000;151.2968299711815562;443
480894008391;CASEY ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;222500;138.7009472259810555;636
480894008391;CASEY ELEMENTARY SCHOOL;4808940;Austin Independent School District;San Antonio-New Braunfels, TX;67000;37.2015546918378679;1
480894008392;RODRIGUEZ ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;146500;88.6243386243386243;80
480894008393;BARANOFF ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;315000;140.9168081494057725;819
480894008939;MCBEE ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;165000;118.4895833333333333;106
480894008940;COWAN ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;257500;140.8706166868198307;586
480894009078;PICKLE ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;215000;137.0614035087719298;82
480894011061;CLAYTON ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;457000;146.7215524845633637;332
480894011062;BLAZIER ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;227900;115.6174334140435835;821
480894011063;GUERRERO THOMPSON ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;124900;104.1666666666666667;29
480894011064;BALDWIN ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;445000;155.6639159789947487;430
480894011066;OVERTON ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;117000;89.1566265060240964;50
480894011067;PEREZ ELEMENTARY SCHOOL;4808940;Austin Independent School District;Austin-Round Rock, TX;134000;105.2202283849918434;97
480903000374;AVALON INDEPENDENT SCHOOL;4809030;Avalon Independent School District;Dallas-Fort Worth-Arlington, TX;79999;58.6400499064254523;7
480920000384;EAGLE HEIGHTS ELEMENTARY SCHOOL;4809200;Azle Independent School District;Dallas-Fort Worth-Arlington, TX;224900;99.3117010816125860;308
480920000385;WALNUT CREEK ELEMENTARY SCHOOL;4809200;Azle Independent School District;Dallas-Fort Worth-Arlington, TX;150000;85.8383433533734135;500
480920005401;LIBERTY ELEMENTARY SCHOOL;4809200;Azle Independent School District;Dallas-Fort Worth-Arlington, TX;140000;87.7358490566037736;221
480920006359;SILVER CREEK ELEMENTARY SCHOOL;4809200;Azle Independent School District;Dallas-Fort Worth-Arlington, TX;263500;109.1924834941594718;404
480920008042;CROSS TIMBERS ELEMENTARY SCHOOL;4809200;Azle Independent School District;Dallas-Fort Worth-Arlington, TX;121150;78.9598108747044917;311
480954000406;BARTLETT HIGH SCHOOL;4809540;Bartlett Independent School District;Austin-Round Rock, TX;88000;46.1409395973154362;16
480957000408;EMILE ELEMENTARY SCHOOL;4809570;Bastrop Independent School District;Austin-Round Rock, TX;190000;107.0601851851851852;489
480957000411;MINA ELEMENTARY SCHOOL;4809570;Bastrop Independent School District;Austin-Round Rock, TX;169000;95.1276102088167053;450
480957002476;CEDAR CREEK ELEMENTARY SCHOOL;4809570;Bastrop Independent School District;Austin-Round Rock, TX;225000;100.8309925093632959;96
480957005709;BASTROP INTERMEDIATE SCHOOL;4809570;Bastrop Independent School District;Austin-Round Rock, TX;175000;101.5596663039535727;1042
480957008693;RED ROCK ELEMENTARY SCHOOL;4809570;Bastrop Independent School District;Austin-Round Rock, TX;203000;97.5015234613040829;66
480957009484;CEDAR CREEK INTERMEDIATE SCHOOL;4809570;Bastrop Independent School District;Austin-Round Rock, TX;250000;111.4537444933920705;417
480957010390;BLUEBONNET ELEMENTARY SCHOOL;4809570;Bastrop Independent School District;Austin-Round Rock, TX;299900;119.1037735849056604;255
480957010391;LOST PINES ELEMENTARY SCHOOL;4809570;Bastrop Independent School District;Austin-Round Rock, TX;135000;99.8864926220204313;103
480963000414;CHERRY ELEMENTARY SCHOOL;4809630;Bay City Independent School District;Houston-The Woodlands-Sugar Land, TX;155000;91.7159763313609467;1
481017000472;BIG SANDY SCHOOL;4810170;Big Sandy Independent School District;Houston-The Woodlands-Sugar Land, TX;79000;64.5424836601307190;1
481023000483;ALLIENE MULLENDORE ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;144000;80.6805708013172338;166
481023000484;BIRDVILLE ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;93500;61.7469879518072289;83
481023000485;DAVID E. SMITH ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;86800;67.3146148308135349;117
481023000486;ACADEMY AT CARRIE F. THOMAS;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;129900;85.2713178294573643;104
481023000487;JACK C. BINION ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;130000;73.2919254658385093;240
481023000488;GRACE E. HARDEMAN ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;137500;82.7740492170022371;483
481023000491;HOLIDAY HEIGHTS ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;150000;83.8694638694638695;357
481023000494;RICHLAND ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;121500;74.0208877284595300;146
481023000497;SMITHFIELD ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;172900;97.7542932628797886;381
481023000499;SNOW HEIGHTS ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;167900;84.0886203423967774;222
481023000500;MAJOR CHENEY ELEMENTARY AT SOUTH BIRDVILLE;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;80000;58.2959641255605381;46
481023000501;O. H. STOWE ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;119000;71.3024282560706402;271
481023000502;W. A. PORTER ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;255000;108.9409722222222222;345
481023000503;W. T. FRANCISCO ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;83000;62.6959247648902821;73
481023000504;WATAUGA ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;110000;83.8951310861423221;281
481023000506;ACADEMY AT WEST BIRDVILLE;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;83000;67.5466838377334192;84
481023002102;GREEN VALLEY ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;223000;103.4839599862021387;306
481023005410;FOSTER VILLAGE ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;133900;91.0049191848208011;316
481023006513;NORTH RIDGE ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;165000;90.5466970387243736;287
481023011015;WALKER CREEK ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;262000;111.8127786032689450;390
481023021496;JOHN D. SPICER ELEMENTARY SCHOOL;4810230;Birdville Independent School District;Dallas-Fort Worth-Arlington, TX;171000;77.0357604480827230;138
481032000514;BLANCO ELEMENTARY SCHOOL;4810320;Blanco Independent School District;Austin-Round Rock, TX;339000;189.8305084745762712;11
481032000514;BLANCO ELEMENTARY SCHOOL;4810320;Blanco Independent School District;San Antonio-New Braunfels, TX;268000;133.9217557251908397;35
481035000516;BLAND ELEMENTARY SCHOOL;4810350;Bland Independent School District;Dallas-Fort Worth-Arlington, TX;145000;81.7058589079314468;107
481059000530;BLUE RIDGE ELEMENTARY SCHOOL;4810590;Blue Ridge Independent School District;Dallas-Fort Worth-Arlington, TX;149000;95.9917069799585349;123
481062000532;BLUFF DALE ELEMENTARY SCHOOL;4810620;Bluff Dale Independent School District;Dallas-Fort Worth-Arlington, TX;111650;93.9814814814814815;1
481065000533;BLUM ELEMENTARY SCHOOL;4810650;Blum Independent School District;Dallas-Fort Worth-Arlington, TX;350000;180.2265705458290422;1
481071000538;CURINGTON ELEMENTARY SCHOOL;4810710;Boerne Independent School District;San Antonio-New Braunfels, TX;305000;133.2961517010596765;406
481071006367;FABRA ELEMENTARY SCHOOL;4810710;Boerne Independent School District;San Antonio-New Braunfels, TX;249000;120.7142857142857143;334
481071007055;FAIR OAKS RANCH ELEMENTARY SCHOOL;4810710;Boerne Independent School District;San Antonio-New Braunfels, TX;369990;124.0310077519379845;1005
481071008860;KENDALL ELEMENTARY SCHOOL;4810710;Boerne Independent School District;San Antonio-New Braunfels, TX;380000;128.8235294117647059;460
481071011291;CIBOLO CREEK ELEMENTARY SCHOOL;4810710;Boerne Independent School District;San Antonio-New Braunfels, TX;398000;141.4422779325286289;530
481074000539;BOLES ELEMENTARY SCHOOL;4810740;Boles Independent School District;Dallas-Fort Worth-Arlington, TX;89990;58.6673221894460833;17
481080000546;I.W. EVANS INTERMEDIATE SCHOOL;4810800;Bonham Independent School District;Dallas-Fort Worth-Arlington, TX;195000;113.9684395090590298;1
481080007599;FINLEY-OATES ELEMENTARY SCHOOL;4810800;Bonham Independent School District;Dallas-Fort Worth-Arlington, TX;195000;113.9684395090590298;1
481101000568;BOYD ELEMENTARY SCHOOL;4811010;Boyd Independent School District;Dallas-Fort Worth-Arlington, TX;165000;92.7588270496708558;156
481101006514;BOYD INTERMEDIATE SCHOOL;4811010;Boyd Independent School District;Dallas-Fort Worth-Arlington, TX;165000;92.7588270496708558;156
481119000579;STEPHEN F. AUSTIN STEM ACADEMY;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;120000;67.2645739910313901;46
481119000580;A.P. BEUTEL ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;152500;87.2877666521549848;246
481119000581;BESS BRANNEN ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;245000;98.7945998071359691;268
481119000587;O.A. FLEMING ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;190400;160.2564102564102564;272
481119000590;JANE LONG ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;52000;44.8402948402948403;52
481119000591;ELISABET NEY ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Dallas-Fort Worth-Arlington, TX;316500;91.7125470878006375;1
481119000591;ELISABET NEY ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;155000;84.6905537459283388;198
481119000592;T.W. OGG ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;122500;88.2352941176470588;33
481119000593;O.M. ROBERTS ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;146000;91.7901938426453820;167
481119000594;VELASCO ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;164500;122.0546654099905749;57
481119005413;GLADYS POLK ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;173000;99.0304709141274238;124
481119006826;MADGE GRIFFITH ELEMENTARY SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;176900;97.4576271186440678;81
481119006928;GRADY RASCO MIDDLE SCHOOL;4811190;Brazosport Independent School District;Dallas-Fort Worth-Arlington, TX;316500;91.7125470878006375;1
481119006928;GRADY RASCO MIDDLE SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;169000;90.8314350797266515;879
481119006929;R. O'HARA LANIER MIDDLE SCHOOL;4811190;Brazosport Independent School District;Houston-The Woodlands-Sugar Land, TX;163000;133.5748792270531401;427
481134005614;BRIDGEPORT INTERMEDIATE SCHOOL;4811340;Bridgeport Independent School District;Dallas-Fort Worth-Arlington, TX;144000;81.4500000000000000;420
481146001871;BROCK ELEMENTARY SCHOOL;4811460;Brock Independent School District;Dallas-Fort Worth-Arlington, TX;300000;119.0307746727980191;275
481218000716;FRAZIER ELEMENTARY SCHOOL;4812180;Burleson Independent School District;Dallas-Fort Worth-Arlington, TX;161000;83.0170777988614801;354
481218000717;MOUND ELEMENTARY SCHOOL;4812180;Burleson Independent School District;Dallas-Fort Worth-Arlington, TX;122000;81.6539792387543253;297
481218000719;NORWOOD ELEMENTARY SCHOOL;4812180;Burleson Independent School District;Dallas-Fort Worth-Arlington, TX;139000;84.7589424572317263;349
481218006227;JACK TAYLOR ELEMENTARY SCHOOL;4812180;Burleson Independent School District;Dallas-Fort Worth-Arlington, TX;123000;79.1725105189340813;205
481218007979;WILLIAM STRIBLING ELEMENTARY SCHOOL;4812180;Burleson Independent School District;Dallas-Fort Worth-Arlington, TX;240000;103.1409168081494058;300
481218009319;BRANSOM ELEMENTARY SCHOOL;4812180;Burleson Independent School District;Dallas-Fort Worth-Arlington, TX;242000;95.0570342205323194;361
481218011448;BROCK ELEMENTARY SCHOOL;4812180;Burleson Independent School District;Dallas-Fort Worth-Arlington, TX;141559;84.1949778434268833;527
481218011540;JUDY HAJEK ELEMENTARY SCHOOL;4812180;Burleson Independent School District;Dallas-Fort Worth-Arlington, TX;175000;81.6176470588235294;474
481218012251;CLINKSCALE ELEMENTARY SCHOOL;4812180;Burleson Independent School District;Dallas-Fort Worth-Arlington, TX;159000;83.7540540540540541;540
481224000725;BURTON ELEMENTARY SCHOOL;4812240;Burton Independent School District;Houston-The Woodlands-Sugar Land, TX;145475;;1
481266000763;CAMPBELL ELEMENTARY SCHOOL;4812660;Campbell Independent School District;Dallas-Fort Worth-Arlington, TX;132000;70.3971119133574007;46
481275006832;CANTON INTERMEDIATE SCHOOL;4812750;Canton Independent School District;Dallas-Fort Worth-Arlington, TX;181200;100.4250797024442083;2
481278000874;JOSE DAMIAN ELEMENTARY SCHOOL;4812780;Canutillo Independent School District;El Paso, TX;204000;91.0891089108910891;31
481278006370;CANUTILLO ELEMENTARY SCHOOL;4812780;Canutillo Independent School District;El Paso, TX;185500;97.2972972972972973;21
481278006833;DEANNA DAVENPORT ELEMENTARY SCHOOL;4812780;Canutillo Independent School District;El Paso, TX;112000;54.0540540540540541;1
481278007274;BILL CHILDRESS ELEMENTARY SCHOOL;4812780;Canutillo Independent School District;El Paso, TX;156990;99.9941176470588235;9
481278010657;GONZALO AND SOFIA GARCIA ELEMENTARY SCHOOL;4812780;Canutillo Independent School District;El Paso, TX;187500;106.7948717948717949;41
481302000790;JACK D. JOHNSON ELEMENTARY SCHOOL;4813020;Carroll Independent School District;Dallas-Fort Worth-Arlington, TX;519000;164.4575355915562101;515
481302000790;JACK D. JOHNSON ELEMENTARY SCHOOL;4813020;Carroll Independent School District;Houston-The Woodlands-Sugar Land, TX;164000;102.6925485284909205;1
481302006373;CARROLL ELEMENTARY SCHOOL;4813020;Carroll Independent School District;Dallas-Fort Worth-Arlington, TX;541150;148.4692495258737470;318
481302007122;WALNUT GROVE ELEMENTARY SCHOOL;4813020;Carroll Independent School District;Dallas-Fort Worth-Arlington, TX;697000;165.1004959540589924;395
481302007448;DURHAM INTERMEDIATE SCHOOL;4813020;Carroll Independent School District;Dallas-Fort Worth-Arlington, TX;600000;163.0760023937761819;998
481302007448;DURHAM INTERMEDIATE SCHOOL;4813020;Carroll Independent School District;Houston-The Woodlands-Sugar Land, TX;164000;102.6925485284909205;1
481302007733;ROCKENBAUGH ELEMENTARY SCHOOL;4813020;Carroll Independent School District;Dallas-Fort Worth-Arlington, TX;599000;153.4569983136593592;246
481302009060;OLD UNION ELEMENTARY SCHOOL;4813020;Carroll Independent School District;Dallas-Fort Worth-Arlington, TX;676000;166.8667466986794718;272
481302009061;EUBANKS INTERMEDIATE SCHOOL;4813020;Carroll Independent School District;Dallas-Fort Worth-Arlington, TX;618000;155.9290382819794585;748
481305000463;CHARLIE MCKAMY ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;252000;104.6715841236389182;173
481305000793;CARROLLTON ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;137000;83.7037037037037037;35
481305000794;CENTRAL ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;134900;92.7762039660056657;42
481305000795;COUNTRY PLACE ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;204119;100.6503944773175542;271
481305000796;DALE B. DAVIS ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;191500;98.8764044943820225;164
481305000797;FARMERS BRANCH ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;136140;98.7972508591065292;143
481305000799;R.E. GOOD ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;182000;97.0101781170483461;169
481305000800;L.F. BLANTON ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;194000;100.1922152811148486;207
481305000801;MCCOY ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;202500;101.0765550239234450;218
481305000805;JANIE STARK ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;255000;116.3110805230557467;159
481305000809;JUNE R. THOMPSON ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;165000;102.1059349074664965;189
481305005740;ANNIE HEADS RAINWATER ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;214000;106.5839179708580680;264
481305005968;FURNEAUX ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;173500;102.0323325635103926;282
481305005969;ROSEMEADE ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;203000;107.0866141732283465;187
481305006231;LAS COLINAS ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;393000;119.2307692307692308;305
481305006663;E.L. KENT ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;265000;106.5299288405190456;238
481305007243;TOM LANDRY ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;264500;126.5197568389057751;538
481305008511;KATHRYN S. MCWHORTER ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;266500;122.8571428571428571;61
481305008760;RIVERCHASE ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;355200;123.5170969993021633;113
481305009191;DAVID BLAIR ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;145000;96.5517241379310345;118
481305010555;BERNICE CHATMAN FREEMAN ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;259000;119.8712446351931330;121
481305010556;LA VILLITA ELEMENTARY SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;400000;145.8409673873213631;487
481305011192;NANCY H. STRICKLAND INTERMEDIATE SCHOOL;4813050;Carrollton-Farmers Branch Independent School District;Dallas-Fort Worth-Arlington, TX;187000;108.7051142546245919;328
481317000815;A.V. CATO ELEMENTARY SCHOOL;4813170;Castleberry Independent School District;Dallas-Fort Worth-Arlington, TX;96400;67.2268907563025210;150
481317000816;CASTLEBERRY ELEMENTARY SCHOOL;4813170;Castleberry Independent School District;Dallas-Fort Worth-Arlington, TX;83000;67.2268907563025210;214
481317000819;JOY JAMES ELEMENTARY SCHOOL;4813170;Castleberry Independent School District;Dallas-Fort Worth-Arlington, TX;82500;55.6792873051224944;79
481323000822;BRAY ELEMENTARY SCHOOL;4813230;Cedar Hill Independent School District;Dallas-Fort Worth-Arlington, TX;147125;84.3108504398826979;232
481323000826;PLUMMER ELEMENTARY SCHOOL;4813230;Cedar Hill Independent School District;Dallas-Fort Worth-Arlington, TX;138900;72.4637681159420290;382
481323000826;PLUMMER ELEMENTARY SCHOOL;4813230;Cedar Hill Independent School District;Los Angeles-Long Beach-Anaheim, CA;124500;78.5488958990536278;1
481323006232;HIGH POINTE ELEMENTARY SCHOOL;4813230;Cedar Hill Independent School District;Dallas-Fort Worth-Arlington, TX;139000;70.5322371267849416;387
481323006374;HIGHLANDS ELEMENTARY SCHOOL;4813230;Cedar Hill Independent School District;Dallas-Fort Worth-Arlington, TX;112050;70.9714950552646888;183
481323009193;LAKE RIDGE ELEMENTARY SCHOOL;4813230;Cedar Hill Independent School District;Dallas-Fort Worth-Arlington, TX;261000;90.3426791277258567;363
481323021203;WATERFORD OAKS ELEMENTARY SCHOOL;4813230;Cedar Hill Independent School District;Dallas-Fort Worth-Arlington, TX;149500;69.6245733788395904;306
481326000827;CELESTE ELEMENTARY SCHOOL;4813260;Celeste Independent School District;Dallas-Fort Worth-Arlington, TX;119300;77.7972027972027972;65
481329008727;CELINA INTERMEDIATE SCHOOL;4813290;Celina Independent School District;Dallas-Fort Worth-Arlington, TX;254000;104.4516129032258065;776
481335000836;CENTER POINT ELEMENTARY SCHOOL;4813350;Center Point Independent School District;San Antonio-New Braunfels, TX;235000;95.7230142566191446;2
481353000850;LUMBERTON PRIMARY SCHOOL;4813530;Lumberton Independent School District;Houston-The Woodlands-Sugar Land, TX;405945;132.3158409387222947;1
481353006967;LUMBERTON INTERMEDIATE SCHOOL;4813530;Lumberton Independent School District;Houston-The Woodlands-Sugar Land, TX;405945;132.3158409387222947;1
481371000862;CHARLOTTE ELEMENTARY SCHOOL;4813710;Charlotte Independent School District;San Antonio-New Braunfels, TX;71900;73.5173824130879346;3
481380000869;CHICO ELEMENTARY SCHOOL;4813800;Chico Independent School District;Dallas-Fort Worth-Arlington, TX;171500;95.4003407155025554;104
481428000901;ARMAND BAYOU ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;185000;88.5683760683760684;285
481428000902;BAY ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;205000;92.1631205673758865;506
481428000904;CLEAR LAKE CITY ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;162500;83.3673886391499796;369
481428000907;LEAGUE CITY ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;103000;88.9212827988338192;344
481428000908;MCWHIRTER ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;262290;103.0283505154639175;86
481428000909;GREENE ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;165000;86.9565217391304348;244
481428000910;ROSS ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;176000;87.7149877149877150;370
481428000912;STEWART ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;223600;126.6598569969356486;299
481428000914;WHITCOMB ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;128000;78.2219570405727924;419
481428000915;ED H WHITE ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;210000;88.7067395264116576;390
481428001107;BROOKWOOD ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;324000;103.2010243277848912;329
481428004066;WEDGEWOOD ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;145000;82.9760403530895334;434
481428005424;LANDOLT ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;220000;92.5675675675675676;428
481428005425;HALL ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;261000;102.0408163265306122;686
481428006835;WARD ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;193000;90.9431137724550898;342
481428007005;HYDE ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;207000;98.9063242986210176;373
481428007006;NORTH POINTE ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;211500;97.2114137483787289;403
481428008573;GOFORTH ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;290000;105.4977432296890672;544
481428008574;BAUERSCHLAG ELEMENTARY SCHOOL;4814280;Clear Creek Independent School District;Houston-The Woodlands-Sugar Land, TX;225000;93.9818631492168178;401
